time,time,import,export,charge,discharge,soc
2024-01-02 00:30:00,2024-01-02 00:30:00,0.0,973.7244716497084,0.1914202221618017,1000.224037297414,98.0
2024-01-02 01:00:00,2024-01-02 01:00:00,0.0,927.0536606188303,0.0,1003.4178225245578,98.0
2024-01-02 01:30:00,2024-01-02 01:30:00,0.0,923.2921644029404,0.0,1000.9051301147236,98.0
2024-01-02 02:00:00,2024-01-02 02:00:00,0.0,988.936757792742,0.0,1002.3794251740112,98.0
2024-01-02 02:30:00,2024-01-02 02:30:00,0.0,986.3137863285914,0.0,1001.4282856476276,98.0
2024-01-02 03:00:00,2024-01-02 03:00:00,0.0,987.7356670254268,0.0,1001.73463157916,98.0
2024-01-02 03:30:00,2024-01-02 03:30:00,0.0,988.9973141161646,0.2927688548855506,1001.6352987944572,98.0
2024-01-02 04:00:00,2024-01-02 04:00:00,0.0,980.9164586256828,0.0,1001.2966686599829,98.0
2024-01-02 04:30:00,2024-01-02 04:30:00,4.877603174230341,789.8795323225546,0.0,1005.9858508632872,98.0
2024-01-02 05:00:00,2024-01-02 05:00:00,3.0085615608474248,785.5867411629122,0.0,1005.055344293382,98.0
2024-01-02 05:30:00,2024-01-02 05:30:00,23.576289712990917,524.8907851931632,0.0,1010.6898230444008,98.0
2024-01-02 06:00:00,2024-01-02 06:00:00,48.13685057105473,210.10129819786675,0.0,1015.0454869707706,98.0
2024-01-02 06:30:00,2024-01-02 06:30:00,57.9459650538357,84.57885715115788,0.0,1018.0912121454048,98.0
2024-01-02 07:00:00,2024-01-02 07:00:00,61.19413821631469,37.45594444330061,0.0,1022.6691948987766,98.0
2024-01-02 07:30:00,2024-01-02 07:30:00,64.79455976320075,0.0,0.0,1023.7871717456694,98.0
2024-01-02 08:00:00,2024-01-02 08:00:00,55.60952702867547,27.29357619577638,0.0,1024.9401458128075,98.0
2024-01-02 08:30:00,2024-01-02 08:30:00,57.50897956106615,2.987207637218148,0.0,1025.5299252667314,98.0
2024-01-02 09:00:00,2024-01-02 09:00:00,31.04703452321263,59.40814039050372,0.0,1026.454402076235,98.0
2024-01-02 09:30:00,2024-01-02 09:30:00,31.67185706608877,22.96734410315446,0.0,1026.429573926984,98.0
2024-01-02 10:00:00,2024-01-02 10:00:00,44.47297013747346,97.74589792885376,0.0,1015.7605217891488,98.0
2024-01-02 10:30:00,2024-01-02 10:30:00,45.608791021852255,85.60327203460565,0.0,1015.0711460471592,98.0
2024-01-02 11:00:00,2024-01-02 11:00:00,27.987350507632755,392.2700760742418,0.0,983.7145131764144,98.0
2024-01-02 11:30:00,2024-01-02 11:30:00,18.406012811458037,514.889965660725,0.0,980.7381319720342,98.0
2024-01-02 12:00:00,2024-01-02 12:00:00,18.47741562015393,516.7568660740538,0.0,962.1128218013138,98.0
2024-01-02 12:30:00,2024-01-02 12:30:00,22.88348004774278,457.9758524390146,0.0,964.523724817165,98.0
2024-01-02 13:00:00,2024-01-02 13:00:00,9.266879273248184,289.4428913443705,2.9829970907326846,979.5885091756788,98.0
2024-01-02 13:30:00,2024-01-02 13:30:00,10.890135691975594,408.9922497458418,1.109784856320198,989.2413989205338,98.0
2024-01-02 14:00:00,2024-01-02 14:00:00,1.7760207045445524,737.3554224436056,0.0,947.1934792572252,98.0
2024-01-02 14:30:00,2024-01-02 14:30:00,0.0,819.5301971644105,0.0,944.8981500390092,98.0
2024-01-02 15:00:00,2024-01-02 15:00:00,33.31336127065537,290.4903703270386,0.1188837611394616,1011.941332813418,98.0
