time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC
2024-01-01 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-01 00:30:00,11.800379999999905,0.0,0.0,0.0,100.0
2024-01-01 01:00:00,0.004370000000001539,0.0,0.0,0.0,100.0
2024-01-01 01:30:00,0.004370000000001539,0.0,0.0,0.0,100.0
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 03:30:00,3.4,0.0,0.0,0.0,100.0
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 04:30:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 05:30:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 06:00:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 06:30:00,0.0,0.0,0.0,0.0,100.0
2024-01-01 07:00:00,0.4,0.0,0.0,0.0,100.0
2024-01-01 07:30:00,2.0,0.0,0.0,0.0,100.0
2024-01-01 08:00:00,0.0,0.0,2.067901,0.0,101.96450595
2024-01-01 08:30:00,1.8658183474999968,0.0,0.0,1.866280652500003,100.0
2024-01-01 09:00:00,0.0,0.0,3.769869999999999,0.0,103.5813765
2024-01-01 09:30:00,0.0,0.0,17.16987,0.0,119.892753
2024-01-01 10:00:00,5.236912,0.0,0.0,0.0,119.892753
2024-01-01 10:30:00,4.236912,0.0,0.0,0.0,119.892753
2024-01-01 11:00:00,0.22897299999999987,0.0,0.0,0.0,119.892753
2024-01-01 11:30:00,1.428973,0.0,0.0,0.0,119.892753
2024-01-01 12:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-01 12:30:00,8.61075,0.0,0.0,0.0,100.0
2024-01-01 13:00:00,89.76188,0.0,0.0,0.0,100.0
2024-01-01 13:30:00,84.76188,0.0,0.0,0.0,100.0
2024-01-01 14:00:00,82.78999599999861,0.0,0.0,0.0,100.0
2024-01-01 14:30:00,148.7900059999988,0.0,0.0,0.0,100.0
2024-01-01 15:00:00,143.76907699999856,0.0,0.0,0.0,100.0
2024-01-01 15:30:00,127.96907699999883,0.0,0.0,0.0,100.0
2024-01-01 16:00:00,95.79631999999856,0.0,0.0,0.0,100.0
2024-01-01 16:30:00,99.79631999999856,0.0,0.0,0.0,100.0
2024-01-01 17:00:00,71.00396999999884,0.0,0.0,0.0,100.0
2024-01-01 17:30:00,35.20396999999866,0.0,0.0,0.0,100.0
2024-01-01 18:00:00,16.6,0.0,0.0,0.0,100.0
2024-01-01 18:30:00,10.4,0.0,0.0,0.0,100.0
2024-01-01 19:00:00,12.403849999998783,0.0,0.0,0.0,100.0
2024-01-01 19:30:00,20.00385999999844,0.0,0.0,0.0,100.0
2024-01-01 20:00:00,2.99619999999868,0.0,0.0,0.0,100.0
2024-01-01 20:30:00,2.796199999998862,0.0,0.0,0.0,100.0
2024-01-01 21:00:00,0.0005099999999913507,0.0,0.0,0.0,100.0
2024-01-01 21:30:00,0.6005099999988488,0.0,0.0,0.0,100.0
2024-01-01 22:00:00,1.2,0.0,0.0,0.0,100.0
2024-01-01 22:30:00,10.2,0.0,0.0,0.0,100.0
2024-01-01 23:00:00,14.398583999998664,0.0,0.0,0.0,100.0
2024-01-01 23:30:00,18.598583999998482,0.0,0.0,0.0,100.0
2024-01-02 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-02 00:30:00,364.470444210526,0.0,347.473684210526,0.0,430.1
2024-01-02 01:00:00,66.00344000000001,0.0,0.0,0.0,430.1
2024-01-02 01:30:00,66.40343999999999,0.0,0.0,0.0,430.1
2024-01-02 02:00:00,2.9963100000000082,0.0,0.0,0.0,430.1
2024-01-02 02:30:00,1.196300000000008,0.0,0.0,0.0,430.1
2024-01-02 03:00:00,0.2,0.0,0.0,0.0,430.1
2024-01-02 03:30:00,2.4,0.0,0.0,0.0,430.1
2024-01-02 04:00:00,9.204500000000003,0.0,0.0,0.0,430.1
2024-01-02 04:30:00,221.2045,0.0,0.0,0.0,430.1
2024-01-02 05:00:00,222.6007,0.0,0.0,0.0,430.1
2024-01-02 05:30:00,510.00059999999996,0.0,0.0,0.0,430.1
2024-01-02 06:00:00,853.3977,0.0,0.0,0.0,430.1
2024-01-02 06:30:00,991.7977000000001,0.0,0.0,0.0,430.1
2024-01-02 07:00:00,1000.0,0.0,0.0,46.80439999999999,380.8322105263155
2024-01-02 07:30:00,1000.0,0.0,0.0,97.60440000000017,278.09073684210483
2024-01-02 08:00:00,1000.0,0.0,0.0,53.39699499999983,221.88337368421026
2024-01-02 08:30:00,1000.0,0.0,0.0,80.19699500000002,137.46548421052603
2024-01-02 09:00:00,998.59221,0.0,0.0,0.0,137.46548421052603
2024-01-02 09:30:00,1000.0,0.0,0.0,35.592209999999966,100.0
2024-01-02 10:00:00,962.5666999999999,0.0,0.0,0.0,100.0
2024-01-02 10:30:00,975.1667,0.0,0.0,0.0,100.0
2024-01-02 11:00:00,620.8097,0.0,0.0,0.0,100.0
2024-01-02 11:30:00,485.6097,0.0,0.0,0.0,100.0
2024-01-02 12:00:00,0.0,735.74908,0.0,1200.0,100.0
2024-01-02 12:30:00,529.8509199999999,0.0,0.0,0.0,100.0
2024-01-02 13:00:00,696.4295,0.0,0.0,0.0,100.0
2024-01-02 13:30:00,590.0295000000001,0.0,0.0,0.0,100.0
2024-01-02 14:00:00,212.24919999999997,0.0,0.0,0.0,100.0
2024-01-02 14:30:00,124.84910000000002,0.0,0.0,0.0,100.0
2024-01-02 15:00:00,754.64544,0.0,0.0,0.0,100.0
2024-01-02 15:30:00,734.04534,0.0,0.0,0.0,100.0
2024-01-02 16:00:00,662.40209,0.0,0.0,0.0,100.0
2024-01-02 16:30:00,562.80199,0.0,0.0,0.0,100.0
2024-01-02 17:00:00,359.4,0.0,0.0,0.0,100.0
2024-01-02 17:30:00,329.8,0.0,0.0,0.0,100.0
2024-01-02 18:00:00,178.8,0.0,0.0,0.0,100.0
2024-01-02 18:30:00,169.0,0.0,0.0,0.0,100.0
2024-01-02 19:00:00,154.6,0.0,0.0,0.0,100.0
2024-01-02 19:30:00,199.4,0.0,0.0,0.0,100.0
2024-01-02 20:00:00,252.99727000000001,0.0,0.0,0.0,100.0
2024-01-02 20:30:00,282.39727,0.0,0.0,0.0,100.0
2024-01-02 21:00:00,172.0,0.0,0.0,0.0,100.0
2024-01-02 21:30:00,165.8,0.0,0.0,0.0,100.0
2024-01-02 22:00:00,137.2,0.0,0.0,0.0,100.0
2024-01-02 22:30:00,161.6,0.0,0.0,0.0,100.0
2024-01-02 23:00:00,139.4,0.0,0.0,0.0,100.0
2024-01-02 23:30:00,173.0,0.0,0.0,0.0,100.0
2024-01-03 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-03 00:30:00,86.59999,0.0,0.0,0.0,100.0
2024-01-03 01:00:00,35.59999,0.0,0.0,0.0,100.0
2024-01-03 01:30:00,54.4,0.0,0.0,0.0,100.0
2024-01-03 02:00:00,57.0,0.0,0.0,0.0,100.0
2024-01-03 02:30:00,42.0,0.0,0.0,0.0,100.0
2024-01-03 03:00:00,57.800470000000004,0.0,0.0,0.0,100.0
2024-01-03 03:30:00,82.60048,0.0,0.0,0.0,100.0
2024-01-03 04:00:00,56.60105999999999,0.0,0.0,0.0,100.0
2024-01-03 04:30:00,188.00105999999997,0.0,0.0,0.0,100.0
2024-01-03 05:00:00,259.797,0.0,0.0,0.0,100.0
2024-01-03 05:30:00,512.3969000000001,0.0,0.0,0.0,100.0
2024-01-03 06:00:00,801.203659,0.0,0.0,0.0,100.0
2024-01-03 06:30:00,943.0036590000001,0.0,0.0,0.0,100.0
2024-01-03 07:00:00,969.80238,0.0,0.0,0.0,100.0
2024-01-03 07:30:00,952.60238,0.0,0.0,0.0,100.0
2024-01-03 08:00:00,953.74555,0.0,0.0,0.0,100.0
2024-01-03 08:30:00,902.74555,0.0,0.0,0.0,100.0
2024-01-03 09:00:00,835.6766000000001,0.0,0.0,0.0,100.0
2024-01-03 09:30:00,846.2766,0.0,0.0,0.0,100.0
2024-01-03 10:00:00,263.30449999999996,0.0,0.0,0.0,100.0
2024-01-03 10:30:00,294.9045000000001,0.0,0.0,0.0,100.0
2024-01-03 11:00:00,0.0,0.0,224.97278000000006,0.0,313.72414100000003
2024-01-03 11:30:00,0.0,0.0,239.37277999999992,0.0,541.1282819999999
2024-01-03 12:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-03 12:30:00,0.0,0.0,362.6,0.0,444.4700000000002
2024-01-03 13:00:00,0.0,0.0,423.2364500000001,0.0,846.5446275000003
2024-01-03 13:30:00,0.0,0.0,277.63635,0.0,1110.2991600000003
2024-01-03 14:00:00,151.80570000000012,0.0,0.0,0.0,1110.2991600000003
2024-01-03 14:30:00,0.0,0.0,25.994299999999953,0.0,1134.9937450000002
2024-01-03 15:00:00,528.0204,0.0,0.0,0.0,1134.9937450000002
2024-01-03 15:30:00,496.4203,0.0,0.0,0.0,1134.9937450000002
2024-01-03 16:00:00,712.20091,0.0,0.0,0.0,1134.9937450000002
2024-01-03 16:30:00,633.20091,0.0,0.0,0.0,1134.9937450000002
2024-01-03 17:00:00,418.9999,0.0,0.0,0.0,1134.9937450000002
2024-01-03 17:30:00,396.79999999999995,0.0,0.0,0.0,1134.9937450000002
2024-01-03 18:00:00,295.9954,0.0,0.0,0.0,1134.9937450000002
2024-01-03 18:30:00,338.59529999999995,0.0,0.0,0.0,1134.9937450000002
2024-01-03 19:00:00,243.8039,0.0,0.0,0.0,1134.9937450000002
2024-01-03 19:30:00,256.60390000000007,0.0,0.0,0.0,1134.9937450000002
2024-01-03 20:00:00,239.59940000000006,0.0,0.0,0.0,1134.9937450000002
2024-01-03 20:30:00,217.99940000000004,0.0,0.0,0.0,1134.9937450000002
2024-01-03 21:00:00,226.59569999999997,0.0,0.0,0.0,1134.9937450000002
2024-01-03 21:30:00,234.19579999999996,0.0,0.0,0.0,1134.9937450000002
2024-01-03 22:00:00,198.1975,0.0,0.0,0.0,1134.9937450000002
2024-01-03 22:30:00,225.39750000000004,0.0,0.0,0.0,1134.9937450000002
2024-01-03 23:00:00,203.59663999999998,0.0,0.0,0.0,1134.9937450000002
2024-01-03 23:30:00,190.79664000000002,0.0,0.0,0.0,1134.9937450000002
2024-01-04 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-04 00:30:00,371.1505945401657,0.0,199.95059454016572,0.0,289.9530648131575
2024-01-04 01:00:00,170.79838999999998,0.0,0.0,0.0,289.9530648131575
2024-01-04 01:30:00,85.79839,0.0,0.0,0.0,289.9530648131575
2024-01-04 02:00:00,96.19716,0.0,0.0,0.0,289.9530648131575
2024-01-04 02:30:00,107.39715999999999,0.0,0.0,0.0,289.9530648131575
2024-01-04 03:00:00,142.39544,0.0,0.0,0.0,289.9530648131575
2024-01-04 03:30:00,132.79543999999999,0.0,0.0,0.0,289.9530648131575
2024-01-04 04:00:00,191.19953999999996,0.0,0.0,0.0,289.9530648131575
2024-01-04 04:30:00,298.79954,0.0,0.0,0.0,289.9530648131575
2024-01-04 05:00:00,337.596,0.0,0.0,0.0,289.9530648131575
2024-01-04 05:30:00,547.396,0.0,0.0,0.0,289.9530648131575
2024-01-04 06:00:00,827.2009,0.0,0.0,0.0,289.9530648131575
2024-01-04 06:30:00,903.6009000000001,0.0,0.0,0.0,289.9530648131575
2024-01-04 07:00:00,1000.0,0.0,34.20060000000012,0.0,322.4436348131576
2024-01-04 07:30:00,985.3994,0.0,0.0,0.0,322.4436348131576
2024-01-04 08:00:00,1000.0,0.0,0.0,27.871291999999812,293.1054327078946
2024-01-04 08:30:00,995.271292,0.0,0.0,0.0,293.1054327078946
2024-01-04 09:00:00,1000.0,0.0,49.20893000000024,0.0,339.8539162078948
2024-01-04 09:30:00,1000.0,0.0,28.408930000000055,0.0,366.84239970789486
2024-01-04 10:00:00,1000.0,0.0,0.0,65.14509999999996,298.2686102342107
2024-01-04 10:30:00,1000.0,0.0,0.0,79.14509999999996,214.9579786552634
2024-01-04 11:00:00,1000.0,0.0,0.0,108.58664900000008,100.65624286578964
2024-01-04 11:30:00,1000.0,0.0,41.41335099999992,0.0,139.99892631578956
2024-01-05 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-05 00:30:00,321.09285080332415,0.0,119.49285080332416,0.0,213.51820826315796
2024-01-05 01:00:00,122.8,0.0,0.0,0.0,213.51820826315796
2024-01-05 01:30:00,66.8,0.0,0.0,0.0,213.51820826315796
2024-01-05 02:00:00,105.4,0.0,0.0,0.0,213.51820826315796
2024-01-05 02:30:00,73.8,0.0,0.0,0.0,213.51820826315796
2024-01-05 03:00:00,88.59999,0.0,0.0,0.0,213.51820826315796
2024-01-05 03:30:00,75.39999,0.0,0.0,0.0,213.51820826315796
2024-01-05 04:00:00,140.0,0.0,0.0,0.0,213.51820826315796
2024-01-05 04:30:00,153.8,0.0,0.0,0.0,213.51820826315796
2024-01-05 05:00:00,206.0,0.0,0.0,0.0,213.51820826315796
2024-01-05 05:30:00,546.9999,0.0,0.0,0.0,213.51820826315796
2024-01-05 06:00:00,836.7999,0.0,0.0,0.0,213.51820826315796
2024-01-05 06:30:00,1000.0,0.0,146.8,0.0,352.9782082631579
2024-01-05 07:00:00,1000.0,0.0,59.8,0.0,409.78820826315786
2024-01-05 07:30:00,1000.0,0.0,0.0,14.8,394.2092608947369
2024-01-05 08:00:00,1000.0,0.0,0.0,59.21540200000004,331.8772587894736
2024-01-05 08:30:00,1000.0,0.0,0.0,24.415401999999858,306.176835631579
2024-01-05 09:00:00,1000.0,0.0,38.66085999999996,0.0,342.904652631579
2024-01-05 09:30:00,1000.0,0.0,0.0,42.33924000000002,298.3370315789474
2024-01-05 10:00:00,1000.0,0.0,0.0,71.36763999999994,223.21320000000014
2024-01-05 10:30:00,1000.0,0.0,0.0,83.96764000000007,134.82621052631586
2024-01-05 11:00:00,1000.0,0.0,0.0,33.08490000000006,100.0
2024-01-05 11:30:00,972.4848999999999,0.0,0.0,0.0,100.0
2024-01-05 12:00:00,0.0,288.28036999999995,0.0,1200.0,100.0
2024-01-05 12:30:00,954.1196299999999,0.0,0.0,0.0,100.0
2024-01-05 13:00:00,856.213521,0.0,0.0,0.0,100.0
2024-01-05 13:30:00,906.013521,0.0,0.0,0.0,100.0
2024-01-05 14:00:00,823.5813,0.0,0.0,0.0,100.0
2024-01-05 14:30:00,720.1812,0.0,0.0,0.0,100.0
2024-01-05 15:00:00,705.7503740000001,0.0,0.0,0.0,100.0
2024-01-05 15:30:00,729.3504740000001,0.0,0.0,0.0,100.0
2024-01-05 16:00:00,713.99584,0.0,0.0,0.0,100.0
2024-01-05 16:30:00,612.5958400000001,0.0,0.0,0.0,100.0
2024-01-05 17:00:00,560.6022800000001,0.0,0.0,0.0,100.0
2024-01-05 17:30:00,510.40228,0.0,0.0,0.0,100.0
2024-01-05 18:00:00,370.99847,0.0,0.0,0.0,100.0
2024-01-05 18:30:00,361.99847,0.0,0.0,0.0,100.0
2024-01-05 19:00:00,292.6,0.0,0.0,0.0,100.0
2024-01-05 19:30:00,329.8,0.0,0.0,0.0,100.0
2024-01-05 20:00:00,346.403229,0.0,0.0,0.0,100.0
2024-01-05 20:30:00,333.203229,0.0,0.0,0.0,100.0
2024-01-05 21:00:00,301.80283,0.0,0.0,0.0,100.0
2024-01-05 21:30:00,328.00283,0.0,0.0,0.0,100.0
2024-01-05 22:00:00,210.99880000000002,0.0,0.0,0.0,100.0
2024-01-05 22:30:00,248.1988,0.0,0.0,0.0,100.0
2024-01-05 23:00:00,224.3951,0.0,0.0,0.0,100.0
2024-01-05 23:30:00,231.99509999999998,0.0,0.0,0.0,100.0
2024-01-06 00:00:00,0.0,984.1970000000006,0.0,1200.0,100.0
2024-01-06 00:30:00,209.603,0.0,0.0,0.0,100.0
2024-01-06 01:00:00,202.4,0.0,0.0,0.0,100.0
2024-01-06 01:30:00,190.2,0.0,0.0,0.0,100.0
2024-01-06 02:00:00,125.8,0.0,0.0,0.0,100.0
2024-01-06 02:30:00,145.4,0.0,0.0,0.0,100.0
2024-01-06 03:00:00,107.4,0.0,0.0,0.0,100.0
2024-01-06 03:30:00,73.99999,0.0,0.0,0.0,100.0
2024-01-06 04:00:00,189.4,0.0,0.0,0.0,100.0
2024-01-06 04:30:00,243.6,0.0,0.0,0.0,100.0
2024-01-06 05:00:00,559.5999,0.0,0.0,0.0,100.0
2024-01-06 05:30:00,280.0,0.0,0.0,0.0,100.0
2024-01-06 06:00:00,367.2,0.0,0.0,0.0,100.0
2024-01-06 06:30:00,494.6,0.0,0.0,0.0,100.0
2024-01-06 07:00:00,416.2,0.0,0.0,0.0,100.0
2024-01-06 07:30:00,453.2,0.0,0.0,0.0,100.0
2024-01-06 08:00:00,391.84533999999996,0.0,0.0,0.0,100.0
2024-01-06 08:30:00,409.44534,0.0,0.0,0.0,100.0
2024-01-06 09:00:00,0.0,388.0691,0.0,0.0,100.0
2024-01-06 09:30:00,0.0,440.0691,0.0,0.0,100.0
2024-01-06 10:00:00,0.0,0.0,467.66440000000006,0.0,544.28118
2024-01-06 10:30:00,0.0,0.0,400.86440000000005,0.0,925.10236
2024-01-06 11:00:00,0.0,0.0,158.0041,0.0,1075.206255
2024-01-06 11:30:00,0.0,0.0,216.40410000000003,0.0,1280.79015
2024-01-06 12:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-06 12:30:00,0.0,0.0,289.43459999999993,0.0,374.96287
2024-01-06 13:00:00,0.0,0.0,806.9498799999999,0.0,1141.5652559999999
2024-01-06 13:30:00,0.0,0.0,761.9498799999999,0.0,1865.417642
2024-01-06 14:00:00,0.0,268.35062315789463,99.56037684210538,0.0,1960.0
2024-01-06 14:30:00,0.0,343.711,0.0,0.0,1960.0
2024-01-06 15:00:00,57.794100000000014,0.0,0.0,0.0,1960.0
2024-01-06 15:30:00,40.9941,0.0,0.0,0.0,1960.0
2024-01-06 16:00:00,367.99839999999995,0.0,0.0,0.0,1960.0
2024-01-06 16:30:00,336.99839999999995,0.0,0.0,0.0,1960.0
2024-01-06 17:00:00,259.4049,0.0,0.0,0.0,1960.0
2024-01-06 17:30:00,163.0049,0.0,0.0,0.0,1960.0
2024-01-06 18:00:00,83.80479999999997,0.0,0.0,0.0,1960.0
2024-01-06 18:30:00,50.60479999999998,0.0,0.0,0.0,1960.0
2024-01-06 19:00:00,16.602909999999994,0.0,0.0,0.0,1960.0
2024-01-06 19:30:00,52.402910000000006,0.0,0.0,0.0,1960.0
2024-01-06 20:00:00,101.40013,0.0,0.0,0.0,1960.0
2024-01-06 20:30:00,115.40013,0.0,0.0,0.0,1960.0
2024-01-06 21:00:00,126.5961,0.0,0.0,0.0,1960.0
2024-01-06 21:30:00,81.7961,0.0,0.0,0.0,1960.0
2024-01-06 22:00:00,49.3999,0.0,0.0,0.0,1960.0
2024-01-06 22:30:00,86.19990000000001,0.0,0.0,0.0,1960.0
2024-01-06 23:00:00,87.19770000000001,0.0,0.0,0.0,1960.0
2024-01-06 23:30:00,103.7977,0.0,0.0,0.0,1960.0
2024-01-07 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-07 00:30:00,110.59899999999999,0.0,0.0,0.0,100.0
2024-01-07 01:00:00,85.5969,0.0,0.0,0.0,100.0
2024-01-07 01:30:00,66.99690000000001,0.0,0.0,0.0,100.0
2024-01-07 02:00:00,94.79738,0.0,0.0,0.0,100.0
2024-01-07 02:30:00,75.39738,0.0,0.0,0.0,100.0
2024-01-07 03:00:00,76.40059999999997,0.0,0.0,0.0,100.0
2024-01-07 03:30:00,54.20059999999998,0.0,0.0,0.0,100.0
2024-01-07 04:00:00,48.396399999999986,0.0,0.0,0.0,100.0
2024-01-07 04:30:00,128.7964,0.0,0.0,0.0,100.0
2024-01-07 05:00:00,149.79564,0.0,0.0,0.0,100.0
2024-01-07 05:30:00,251.39564000000001,0.0,0.0,0.0,100.0
2024-01-07 06:00:00,309.80214,0.0,0.0,0.0,100.0
2024-01-07 06:30:00,392.40214,0.0,0.0,0.0,100.0
2024-01-07 07:00:00,380.0,0.0,0.0,0.0,100.0
2024-01-07 07:30:00,399.6,0.0,0.0,0.0,100.0
2024-01-07 08:00:00,343.452407,0.0,0.0,0.0,100.0
2024-01-07 08:30:00,441.05240699999996,0.0,0.0,0.0,100.0
2024-01-07 09:00:00,211.56642999999997,0.0,0.0,0.0,100.0
2024-01-07 09:30:00,225.96643,0.0,0.0,0.0,100.0
2024-01-07 10:00:00,0.0,0.0,179.73879999999997,0.0,270.75185999999997
2024-01-07 10:30:00,0.0,0.0,139.73879999999997,0.0,403.50371999999993
2024-01-07 11:00:00,361.09020000000004,0.0,0.0,0.0,403.50371999999993
2024-01-07 11:30:00,125.97336600000003,0.0,0.0,172.31683399999994,222.11757894736843
2024-01-08 12:00:00,0.0,582.9616000000005,0.0,1200.0,100.0
2024-01-08 12:30:00,563.8383999999999,0.0,0.0,0.0,100.0
2024-01-08 13:00:00,271.13689999999906,0.0,0.0,0.0,100.0
2024-01-08 13:30:00,296.33689999999865,0.0,0.0,0.0,100.0
2024-01-08 14:00:00,252.83909999999992,0.0,0.0,0.0,100.0
2024-01-08 14:30:00,124.0390999999986,0.0,0.0,0.0,100.0
2024-01-08 15:00:00,486.94980999999893,0.0,0.0,0.0,100.0
2024-01-08 15:30:00,439.94980999999893,0.0,0.0,0.0,100.0
2024-01-08 16:00:00,544.9987999999989,0.0,0.0,0.0,100.0
2024-01-08 16:30:00,310.59869999999887,0.0,0.0,0.0,100.0
2024-01-08 17:00:00,369.7990999999988,0.0,0.0,0.0,100.0
2024-01-08 17:30:00,251.19899999999893,0.0,0.0,0.0,100.0
2024-01-08 18:00:00,226.59689999999864,0.0,0.0,0.0,100.0
2024-01-08 18:30:00,248.3969999999988,0.0,0.0,0.0,100.0
2024-01-08 19:00:00,251.80499999999893,0.0,0.0,0.0,100.0
2024-01-08 19:30:00,280.004999999999,0.0,0.0,0.0,100.0
2024-01-08 20:00:00,197.59779999999864,0.0,0.0,0.0,100.0
2024-01-08 20:30:00,10.397789999998622,0.0,0.0,0.0,100.0
2024-01-08 21:00:00,10.397499999998672,0.0,0.0,0.0,100.0
2024-01-08 21:30:00,13.59749999999849,0.0,0.0,0.0,100.0
2024-01-08 22:00:00,2.801899999998568,0.0,0.0,0.0,100.0
2024-01-08 22:30:00,0.8018999999985681,0.0,0.0,0.0,100.0
2024-01-08 23:00:00,7.0,0.0,0.0,0.0,100.0
2024-01-08 23:30:00,7.599998999998661,0.0,0.0,0.0,100.0
2024-01-09 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-09 00:30:00,47.395124653739025,0.0,40.995124653739026,0.0,138.94536842105208
2024-01-09 01:00:00,34.2,0.0,0.0,0.0,138.94536842105208
2024-01-09 01:30:00,548.2,0.0,0.0,0.0,138.94536842105208
2024-01-09 02:00:00,92.59999,0.0,0.0,0.0,138.94536842105208
2024-01-09 02:30:00,22.0,0.0,0.0,0.0,138.94536842105208
2024-01-09 03:00:00,8.796239999999997,0.0,0.0,0.0,138.94536842105208
2024-01-09 03:30:00,14.796239999999997,0.0,0.0,0.0,138.94536842105208
2024-01-09 04:00:00,26.20429999999999,0.0,0.0,0.0,138.94536842105208
2024-01-09 04:30:00,122.0043,0.0,0.0,0.0,138.94536842105208
2024-01-09 05:00:00,248.9968,0.0,0.0,0.0,138.94536842105208
2024-01-09 05:30:00,549.9968,0.0,0.0,0.0,138.94536842105208
2024-01-09 06:00:00,681.1952200000001,0.0,0.0,0.0,138.94536842105208
2024-01-09 06:30:00,857.7952200000001,0.0,0.0,0.0,138.94536842105208
2024-01-09 07:00:00,994.7981000000001,0.0,0.0,0.0,138.94536842105208
2024-01-09 07:30:00,1000.0,0.0,0.0,36.99809999999982,100.0
2024-01-09 08:00:00,964.7594670000001,0.0,0.0,0.0,100.0
2024-01-09 08:30:00,927.9594670000001,0.0,0.0,0.0,100.0
2024-01-09 09:00:00,894.39744,0.0,0.0,0.0,100.0
2024-01-09 09:30:00,893.1974399999999,0.0,0.0,0.0,100.0
2024-01-09 10:00:00,620.9965,0.0,0.0,0.0,100.0
2024-01-09 10:30:00,624.5964999999999,0.0,0.0,0.0,100.0
2024-01-09 11:00:00,524.7240999999999,0.0,0.0,0.0,100.0
2024-01-09 11:30:00,366.32410000000004,0.0,0.0,0.0,100.0
2024-01-09 12:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-09 12:30:00,0.0,0.0,374.9238,0.0,456.1776100000001
2024-01-09 13:00:00,0.0,0.0,634.3804,0.0,1058.8389900000002
2024-01-09 13:30:00,0.0,0.0,532.1804,0.0,1564.41037
2024-01-09 14:00:00,71.84870000000001,0.0,0.0,0.0,1564.41037
2024-01-09 14:30:00,0.0,0.0,25.351300000000037,0.0,1588.494105
2024-01-09 15:00:00,289.8384,0.0,0.0,0.0,1588.494105
2024-01-09 15:30:00,393.4385000000001,0.0,0.0,0.0,1588.494105
2024-01-09 16:00:00,0.0,0.0,0.0,550.4024999999999,1009.1230523684212
2024-01-09 16:30:00,0.0,0.0,0.0,522.0025,459.6467365789475
2024-01-09 17:00:00,105.13260024999983,0.0,0.0,341.66439975000014,100.0
2024-01-09 17:30:00,355.797,0.0,0.0,0.0,100.0
2024-01-09 18:00:00,231.39999999999998,0.0,0.0,0.0,100.0
2024-01-09 18:30:00,245.59990000000005,0.0,0.0,0.0,100.0
2024-01-09 19:00:00,223.79749999999996,0.0,0.0,0.0,100.0
2024-01-09 19:30:00,249.19750000000005,0.0,0.0,0.0,100.0
2024-01-09 20:00:00,212.6031,0.0,0.0,0.0,100.0
2024-01-09 20:30:00,214.20310000000003,0.0,0.0,0.0,100.0
2024-01-09 21:00:00,121.20266,0.0,0.0,0.0,100.0
2024-01-09 21:30:00,98.40266000000001,0.0,0.0,0.0,100.0
2024-01-09 22:00:00,88.8,0.0,0.0,0.0,100.0
2024-01-09 22:30:00,56.59999,0.0,0.0,0.0,100.0
2024-01-09 23:00:00,41.4,0.0,0.0,0.0,100.0
2024-01-09 23:30:00,101.0,0.0,0.0,0.0,100.0
2024-01-10 00:00:00,0.0,1000.0,0.0,1200.0,100.0
2024-01-10 00:30:00,155.8,0.0,0.0,0.0,100.0
2024-01-10 01:00:00,195.0,0.0,0.0,0.0,100.0
2024-01-10 01:30:00,142.0,0.0,0.0,0.0,100.0
2024-01-10 02:00:00,149.8,0.0,0.0,0.0,100.0
2024-01-10 02:30:00,301.2,0.0,0.0,0.0,100.0
2024-01-10 03:00:00,627.1979200000001,0.0,0.0,0.0,100.0
2024-01-10 03:30:00,587.99792,0.0,0.0,0.0,100.0
2024-01-10 04:00:00,232.0,0.0,0.0,0.0,100.0
2024-01-10 04:30:00,269.0,0.0,0.0,0.0,100.0
2024-01-10 05:00:00,315.0,0.0,0.0,0.0,100.0
2024-01-10 05:30:00,560.2,0.0,0.0,0.0,100.0
2024-01-10 06:00:00,834.5999,0.0,0.0,0.0,100.0
2024-01-10 06:30:00,955.5999,0.0,0.0,0.0,100.0
2024-01-10 07:00:00,971.79543,0.0,0.0,0.0,100.0
2024-01-10 07:30:00,984.39543,0.0,0.0,0.0,100.0
2024-01-10 08:00:00,994.2587100000001,0.0,0.0,0.0,100.0
2024-01-10 08:30:00,856.6587100000002,0.0,0.0,0.0,100.0
2024-01-10 09:00:00,683.8901,0.0,0.0,0.0,100.0
2024-01-10 09:30:00,747.6900999999999,0.0,0.0,0.0,100.0
2024-01-10 10:00:00,125.27620000000002,0.0,0.0,0.0,100.0
