time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-01 00:00:00,181.90445,264.46063,203.90703,236.25107,6.5291715
2024-01-01 00:30:00,27.682602,284.8834,125.45228,240.21461,5.0
2024-01-01 01:00:00,257.15155,0.0,390.5199,0.0,33.75406
2024-01-01 01:30:00,257.1438,0.0,390.5143,0.0,33.75325
2024-01-01 02:00:00,298.90833,0.0,361.88855,0.0,51.932484
2024-01-01 02:30:00,298.90833,0.0,361.88855,0.0,51.932484
2024-01-01 03:00:00,399.629,0.0,387.0589,0.0,69.152794
2024-01-01 03:30:00,401.4923,0.0,384.4888,0.0,69.03416
2024-01-01 04:00:00,240.24283,0.0,226.2712,0.0,69.845436
2024-01-01 04:30:00,240.24283,0.0,226.2712,0.0,69.845436
2024-01-01 05:00:00,139.60295,0.0,110.67316,0.0,69.106476
2024-01-01 05:30:00,139.60295,0.0,110.67316,0.0,69.106476
2024-01-01 06:00:00,76.693726,0.0,27.860008,0.0,68.013855
2024-01-01 06:30:00,76.693726,0.0,27.860008,0.0,68.013855
2024-01-01 07:00:00,0.0,0.0,0.0,0.0,60.48017
2024-01-01 07:30:00,0.0,0.0,0.0,0.0,60.39947
2024-01-01 08:00:00,0.0,0.0,0.0,0.0,68.17414
2024-01-01 08:30:00,0.0,0.0,0.0,0.0,68.75361
2024-01-01 09:00:00,0.0,0.0,0.0,0.0,72.84808
2024-01-01 09:30:00,0.0,0.0,0.0,2.5024898,66.388115
2024-01-01 10:00:00,0.0,0.0,0.0,0.0,50.70376
2024-01-01 10:30:00,0.0,0.0,0.0,0.0,50.3677
2024-01-01 11:00:00,0.0,135.47272,0.0,251.92899,51.278168
2024-01-01 11:30:00,0.0,125.77751,0.0,244.70705,52.030083
2024-01-01 12:00:00,0.34734607,433.77762,97.68571,515.5593,11.006314
2024-01-01 12:30:00,41.475883,446.74796,124.10752,552.09656,10.220784
2024-01-01 13:00:00,0.0,279.30344,0.0,359.9633,11.002293
2024-01-01 13:30:00,0.0,269.68753,0.0,347.55014,11.306901
2024-01-01 14:00:00,216.42654,0.0,161.83519,30.221209,39.051506
2024-01-01 14:30:00,314.80115,0.0,211.01605,38.41357,38.155293
2024-01-01 15:00:00,78.67503,0.0,0.0,0.0,41.975685
2024-01-01 15:30:00,53.717815,0.0,0.0,0.0,41.256268
2024-01-01 16:00:00,0.0,0.0,0.0,85.47373,29.479525
2024-01-01 16:30:00,0.0,0.0,0.0,93.12533,28.788788
2024-01-01 17:00:00,0.0,0.0,0.0,50.36409,14.513013
2024-01-01 17:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 18:00:00,0.0,0.0,0.0,0.0,7.445223
2024-01-01 18:30:00,0.0,0.0,0.0,0.0,7.0792103
2024-01-01 19:00:00,0.0,0.0,0.0,0.0,24.676016
2024-01-01 19:30:00,0.0,0.0,0.0,8.001823,21.532434
2024-01-01 20:00:00,0.0,0.0,0.0,0.0,23.233297
2024-01-01 20:30:00,0.0,0.0,0.0,0.0,23.1715
2024-01-01 21:00:00,0.0,0.0,0.0,0.38813427,32.153194
2024-01-01 21:30:00,0.0,0.0,0.0,0.92991817,32.21041
2024-01-01 22:00:00,0.0,0.0,0.0,0.0,35.35658
2024-01-01 22:30:00,0.0,0.0,0.0,0.0,36.02417
2024-01-01 23:00:00,233.66426,0.0,268.65,0.0,61.474724
2024-01-01 23:30:00,25.701277,0.0,87.26652,0.0,67.57062
2024-01-02 00:00:00,4.9850793,565.7969,0.0,597.43896,5.0
2024-01-02 00:30:00,0.0,588.3572,0.0,618.9508,5.0
2024-01-02 01:00:00,570.3391,0.0,491.12146,0.0,37.67264
2024-01-02 01:30:00,594.54114,0.0,513.7084,0.0,40.19057
2024-01-02 02:00:00,672.904,0.0,685.7769,0.0,65.74556
2024-01-02 02:30:00,648.47253,0.0,668.7435,0.0,67.183044
2024-01-02 03:00:00,544.906,0.0,562.0206,0.0,80.36277
2024-01-02 03:30:00,509.47052,0.0,525.9771,0.0,81.84806
2024-01-02 04:00:00,261.70325,0.0,299.56638,0.0,88.50937
2024-01-02 04:30:00,378.4718,0.0,177.83855,0.0,108.16428
2024-01-02 05:00:00,387.41113,0.0,157.36469,0.0,88.241646
2024-01-02 05:30:00,558.93677,0.0,5.369838,0.0,94.88199
2024-01-02 06:00:00,712.07104,0.0,0.0,87.04138,102.59416
2024-01-02 06:30:00,821.5438,0.0,0.0,102.52595,99.21802
2024-01-02 07:00:00,879.7974,0.0,0.0,82.82852,97.16308
2024-01-02 07:30:00,911.01074,0.0,0.0,91.79822,95.54912
2024-01-02 08:00:00,892.45013,0.0,0.0,118.391785,91.2085
2024-01-02 08:30:00,918.4986,0.0,0.0,114.012924,91.17284
