time,p_import_(kw),p_export_(kw),p_bat_ch_(kw),p_bat_dis_(kw),soc_(%),strategy
1704070800000000000,0.0,-4.96095,0.0,0.0,5.0,FIXED
1704072600000000000,4.96095,0.0,0.0,0.0,5.0,FIXED
1704074400000000000,4.96095,0.0,0.0,0.0,5.0,FIXED
1704076200000000000,4.96095,0.0,0.0,0.0,5.0,FIXED
1704078000000000000,745.3615,0.0,740.40055,0.0,40.169026,FIXED
1704079800000000000,1.520912,0.0,0.0,0.0,40.169026,FIXED
1704081600000000000,0.340874,0.0,0.0,0.0,40.169026,FIXED
1704083400000000000,0.340437,0.0,0.0,0.0,40.169026,FIXED
1704085200000000000,0.34,0.0,0.0,0.0,40.169026,FIXED
1704087000000000000,0.38,0.0,0.0,0.0,40.169026,FIXED
1704088800000000000,0.58,0.0,0.0,0.0,40.169026,FIXED
1704090600000000000,0.3732099,0.0,0.0,0.0,40.169026,FIXED
1704092400000000000,0.4064198,0.0,0.0,0.0,40.169026,FIXED
1704094200000000000,0.0294328,0.0,0.0,0.0,40.169026,FIXED
1704096000000000000,-1.6875542,0.0,0.0,0.0,40.169026,FIXED
1704097800000000000,-1.163863,0.0,0.0,0.0,40.169026,FIXED
1704099600000000000,-0.7401718,0.0,0.0,0.0,40.169026,FIXED
1704101400000000000,-0.7172745,0.0,0.0,0.0,40.169026,FIXED
1704103200000000000,-0.5743772,0.0,0.0,0.0,40.169026,FIXED
1704105000000000000,-3.0933022,0.0,0.0,0.0,40.169026,FIXED
1704106800000000000,-2.4322272,0.0,0.0,0.0,40.169026,FIXED
1704108600000000000,6.7507509,0.0,0.0,0.0,40.169026,FIXED
1704110400000000000,14.853729,0.0,0.0,0.0,40.169026,FIXED
1704112200000000000,23.509716,0.0,0.0,0.0,40.169026,FIXED
1704114000000000000,40.105703,0.0,0.0,0.0,40.169026,FIXED
1704115800000000000,53.95892,0.0,0.0,0.0,40.169026,FIXED
1704117600000000000,66.332136,0.0,0.0,0.0,40.169026,FIXED
1704119400000000000,0.0,0.0,0.0,75.888871,36.17487499999999,FIXED
1704121200000000000,0.0,0.0,0.0,85.725606,31.663001,FIXED
1704123000000000000,0.0,0.0,0.0,95.304928,26.646952,FIXED
1704124800000000000,0.0,0.0,0.0,97.96425,21.490939,FIXED
1704126600000000000,0.0,0.0,0.0,90.648062,16.7199885,FIXED
1704128400000000000,0.0,0.0,0.0,83.211874,12.340416,FIXED
1704130200000000000,0.0,0.0,0.0,76.173259,8.331297000000001,FIXED
1704132000000000000,0.0,0.0,0.0,63.294644,5.0,FIXED
1704133800000000000,0.0,-49.217357,0.0,0.0,5.0,FIXED
1704135600000000000,0.0,-36.700069,0.0,0.0,5.0,FIXED
1704137400000000000,0.0,-27.120488,0.0,0.0,5.0,FIXED
1704139200000000000,0.0,-17.200907,0.0,0.0,5.0,FIXED
1704141000000000000,0.0,-10.22051,0.0,0.0,5.0,FIXED
1704142800000000000,0.0,-7.720113,0.0,0.0,5.0,FIXED
1704144600000000000,0.0,-7.4999714,0.0,0.0,5.0,FIXED
1704146400000000000,0.0,-8.3198298,0.0,0.0,5.0,FIXED
1704148200000000000,0.0,-8.4191208,0.0,0.0,5.0,FIXED
1704150000000000000,0.0,-8.1184108,0.0,0.0,5.0,FIXED
1704151800000000000,0.0,-14.419135,0.0,0.0,5.0,FIXED
1704153600000000000,0.0,-20.779859,0.0,0.0,5.0,FIXED
1704155400000000000,0.0,-21.079439,0.0,0.0,5.0,FIXED
1704157200000000000,0.0,-21.139018,0.0,0.0,5.0,FIXED
1704159000000000000,21.039018,0.0,0.0,0.0,5.0,FIXED
1704160800000000000,0.0,0.0,0.0,20.259018,3.9337359,FIXED
1704162600000000000,0.0,0.0,-19.739609,0.0,2.99610445,FIXED
1704164400000000000,0.0,0.0,0.0,40.000201,0.8908307000000001,FIXED
1704166200000000000,309.53158,0.0,0.0,-248.61098,13.975619,FIXED
1704168000000000000,110.22098,0.0,0.0,0.0,13.975619,FIXED
1704169800000000000,0.0,0.0,-188.96041,0.0,5.0,FIXED
1704171600000000000,281.49983,0.0,0.0,0.0,5.0,FIXED
1704173400000000000,385.88064,0.0,0.0,0.0,5.0,FIXED
1704175200000000000,495.52145,0.0,0.0,0.0,5.0,FIXED
1704177000000000000,495.52145,0.0,0.0,105.3197,-0.5431421000000001,FIXED
1704178800000000000,708.62085,0.0,0.0,0.0,-0.5431421000000001,FIXED
1704180600000000000,1000.0,0.0,0.0,-192.44038,9.585299,FIXED
1704182400000000000,1000.0,0.0,0.0,-111.00161,15.427489,FIXED
1704184200000000000,962.99499,0.0,0.0,0.0,15.427489,FIXED
1704186000000000000,2185.6393,0.0,0.0,-1176.1277,77.32894499999999,FIXED
1704187800000000000,1050.6188,0.0,0.0,-64.365999,80.71663,FIXED
1704189600000000000,1000.0,0.0,0.0,-64.365999,84.104315,FIXED
1704191400000000000,1000.0,0.0,0.0,-122.62135,90.55807,FIXED
1704193200000000000,1000.0,0.0,0.0,-179.3967,100.0,FIXED
1704195000000000000,784.90656,0.0,0.0,0.0,100.0,FIXED
1704196800000000000,2519.1674,0.0,1783.2776,0.0,184.70569,FIXED
1704198600000000000,1000.0,0.0,0.0,-342.7445,202.74487,FIXED
1704200400000000000,566.18119,0.0,0.0,0.0,202.74487,FIXED
1704202200000000000,545.38907,0.0,0.0,0.0,202.74487,FIXED
1704204000000000000,521.27693,0.0,0.0,0.0,202.74487,FIXED
1704205800000000000,0.0,0.0,0.0,525.43617,175.090335,FIXED
1704207600000000000,0.0,0.0,0.0,533.1554,147.029525,FIXED
1704209400000000000,0.0,0.0,0.0,522.67031,119.52056,FIXED
1704211200000000000,0.0,0.0,0.0,502.66522,93.0645,FIXED
1704213000000000000,0.0,0.0,0.0,450.90227,69.33279999999999,FIXED
1704214800000000000,0.0,0.0,0.0,408.79932,47.8170465,FIXED
1704216600000000000,0.0,0.0,0.0,403.0344,26.60471,FIXED
1704218400000000000,0.0,0.0,0.0,410.48949,5.0,FIXED
1704220200000000000,0.0,-387.14488,0.0,-26.820209,6.411589999999999,FIXED
1704222000000000000,0.0,-266.11965,0.0,49.040209,3.8305263,FIXED
1704223800000000000,0.0,-266.11965,0.0,0.0,3.8305263,FIXED
1704225600000000000,0.0,-226.41945,0.0,0.0,3.8305263,FIXED
1704227400000000000,0.0,-226.41945,0.0,-22.22,5.0,FIXED
1704229200000000000,0.0,-187.37945,0.0,0.0,5.0,FIXED
1704231000000000000,0.0,-183.43945,0.0,0.0,5.0,FIXED
1704232800000000000,0.0,-183.83945,0.0,0.0,5.0,FIXED
1704234600000000000,0.0,-179.89945,0.0,0.0,5.0,FIXED
1704236400000000000,0.0,-168.61945,0.0,0.0,5.0,FIXED
1704238200000000000,0.0,-146.87973,0.0,0.0,5.0,FIXED
1704240000000000000,0.0,-124.08,0.0,0.0,5.0,FIXED
1704241800000000000,0.0,-112.58,0.0,0.0,5.0,FIXED
1704243600000000000,0.0,-100.2,0.0,0.0,5.0,FIXED
1704245400000000000,3961.4718,0.0,3869.2118,0.0,188.78756,FIXED
1704247200000000000,84.360093,0.0,0.0,0.0,188.78756,FIXED
1704249000000000000,76.080199,0.0,0.0,0.0,188.78756,FIXED
1704250800000000000,77.580305,0.0,0.0,0.0,188.78756,FIXED
1704252600000000000,92.040005,0.0,0.0,0.0,188.78756,FIXED
1704254400000000000,134.6197,0.0,0.0,0.0,188.78756,FIXED
1704256200000000000,211.18006,0.0,0.0,0.0,188.78756,FIXED
1704258000000000000,300.04043,0.0,0.0,0.0,188.78756,FIXED
1704259800000000000,391.32067,0.0,0.0,0.0,188.78756,FIXED
1704261600000000000,482.3809,0.0,0.0,0.0,188.78756,FIXED
1704263400000000000,571.97541,0.0,0.0,0.0,188.78756,FIXED
1704265200000000000,653.98992,0.0,0.0,0.0,188.78756,FIXED
1704267000000000000,731.89747,0.0,0.0,0.0,188.78756,FIXED
1704268800000000000,797.72503,0.0,0.0,0.0,188.78756,FIXED
1704270600000000000,798.07578,0.0,0.0,0.0,188.78756,FIXED
1704272400000000000,776.32654,0.0,0.0,0.0,188.78756,FIXED
1704274200000000000,673.70889,0.0,0.0,0.0,188.78756,FIXED
1704276000000000000,555.47125,0.0,0.0,0.0,188.78756,FIXED
1704277800000000000,420.13101,0.0,0.0,0.0,188.78756,FIXED
1704279600000000000,288.61077,0.0,0.0,0.0,188.78756,FIXED
1704281400000000000,150.91257,0.0,0.0,0.0,188.78756,FIXED
1704283200000000000,32.874384,0.0,0.0,0.0,188.78756,FIXED
1704285000000000000,0.0,0.0,0.0,0.0,188.78756,FIXED
1704286800000000000,0.0,0.0,0.0,0.0,188.78756,FIXED
1704288600000000000,0.0,0.0,0.0,0.0,188.78756,FIXED
1704290400000000000,0.0,0.0,0.0,0.0,188.78756,FIXED
1704292200000000000,0.0,0.0,0.0,17.600743,187.861205,FIXED
1704294000000000000,0.0,0.0,0.0,104.85811,182.342355,FIXED
1704295800000000000,0.0,0.0,0.0,185.1181,172.5993,FIXED
1704297600000000000,0.0,0.0,0.0,261.0581,158.8594,FIXED
1704299400000000000,0.0,0.0,-332.98129,0.0,143.042785,FIXED
1704301200000000000,0.0,0.0,0.0,394.60445,122.27413,FIXED
1704303000000000000,0.0,0.0,0.0,403.80427,101.021275,FIXED
1704304800000000000,0.0,0.0,0.0,432.06409,78.28106,FIXED
1704306600000000000,0.0,0.0,0.0,403.22199,57.05884999999999,FIXED
1704308400000000000,0.0,0.0,0.0,375.3799,37.302013,FIXED
1704310200000000000,0.0,0.0,0.0,326.81938,20.100993,FIXED
1704312000000000000,0.0,0.0,0.0,286.91887,5.0,FIXED
1704313800000000000,0.0,-264.83863,0.0,0.0,5.0,FIXED
1704315600000000000,0.0,-247.69838,0.0,0.0,5.0,FIXED
1704317400000000000,0.0,-238.4585,0.0,0.0,5.0,FIXED
1704319200000000000,0.0,-223.67864,0.0,0.0,5.0,FIXED
1704321000000000000,0.0,-219.21825,0.0,0.0,5.0,FIXED
1704322800000000000,0.0,-210.67786,0.0,0.0,5.0,FIXED
1704324600000000000,0.0,-203.79776,0.0,0.0,5.0,FIXED
1704326400000000000,0.0,-190.57766,0.0,0.0,5.0,FIXED
1704328200000000000,0.0,-177.5378,0.0,0.0,5.0,FIXED
1704330000000000000,0.0,-164.85794,0.0,0.0,5.0,FIXED
1704331800000000000,0.0,-1964.2777,0.0,-1805.0,100.0,FIXED
1704333600000000000,0.0,-150.01753,0.0,0.0,100.0,FIXED
1704335400000000000,0.0,-148.77782,0.0,0.0,100.0,FIXED
1704337200000000000,0.0,-159.57811,0.0,0.0,100.0,FIXED
1704339000000000000,0.0,-173.41771,0.0,0.0,100.0,FIXED
1704340800000000000,0.0,-211.03731,0.0,0.0,100.0,FIXED
1704342600000000000,0.0,-276.67756,0.0,0.0,100.0,FIXED
1704344400000000000,1000.0,0.0,0.0,-641.54219,133.76538,FIXED
1704346200000000000,0.0,0.0,0.0,445.41803,110.322325,FIXED
1704348000000000000,1000.0,0.0,0.0,-466.78174,134.889785,FIXED
1704349800000000000,0.0,0.0,0.0,621.76584,102.165265,FIXED
1704351600000000000,0.0,0.0,-708.01343,0.0,68.53463,FIXED
1704353400000000000,783.97258,0.0,0.0,0.0,68.53463,FIXED
1704355200000000000,1000.0,0.0,0.0,-148.74827,76.363485,FIXED
1704357000000000000,545.28198,0.0,0.0,378.72466,56.43061,FIXED
1704358800000000000,0.0,0.0,0.0,977.18155,5.0,FIXED
1704360600000000000,1005.3201,0.0,0.0,0.0,5.0,FIXED
1704362400000000000,1010.8187,0.0,0.0,0.0,5.0,FIXED
1704364200000000000,1016.0987,0.0,0.0,0.0,5.0,FIXED
1704366000000000000,2824.4987,0.0,0.0,-1805.0,100.0,FIXED
1704367800000000000,1008.4348,0.0,0.0,0.0,100.0,FIXED
1704369600000000000,1000.0,0.0,0.0,0.4108018,99.97838,FIXED
1704371400000000000,1001.8331,0.0,0.0,0.0,99.97838,FIXED
1704373200000000000,5751.7961,0.0,4770.3207,0.0,326.568615,FIXED
1704375000000000000,946.41862,0.0,0.0,0.0,326.568615,FIXED
1704376800000000000,906.62189,0.0,0.0,0.0,326.568615,FIXED
1704378600000000000,0.0,0.0,0.0,865.60319,281.01055,FIXED
1704380400000000000,0.0,0.0,0.0,837.4245,236.93558,FIXED
1704382200000000000,0.0,0.0,0.0,795.66456,195.058495,FIXED
1704384000000000000,0.0,0.0,0.0,738.82461,156.17299,FIXED
1704385800000000000,0.0,0.0,0.0,680.80126,120.341345,FIXED
1704387600000000000,0.0,0.0,0.0,627.49791,87.31514,FIXED
1704389400000000000,0.0,0.0,0.0,564.87634,57.584805,FIXED
1704391200000000000,0.0,0.0,0.0,520.71477,30.178764999999995,FIXED
1704393000000000000,0.0,0.0,0.0,478.39653,5.0,FIXED
1704394800000000000,0.0,0.0,0.0,440.21829,-18.1693835,FIXED
1704396600000000000,0.0,-842.09709,0.0,-440.21829,5.0,FIXED
1704398400000000000,0.0,-362.17931,0.0,0.0,5.0,FIXED
1704400200000000000,0.0,-326.2995,0.0,0.0,5.0,FIXED
1704402000000000000,0.0,-306.39969,0.0,0.0,5.0,FIXED
1704403800000000000,0.0,-299.27987,0.0,0.0,5.0,FIXED
1704405600000000000,0.0,-279.46005,0.0,0.0,5.0,FIXED
1704407400000000000,0.0,-263.40024,0.0,0.0,5.0,FIXED
1704409200000000000,0.0,-250.92043,0.0,0.0,5.0,FIXED
1704411000000000000,0.0,-234.06089,0.0,0.0,5.0,FIXED
1704412800000000000,0.0,-210.80135,0.0,0.0,5.0,FIXED
1704414600000000000,0.0,-189.84087,0.0,0.0,5.0,FIXED
1704416400000000000,0.0,-169.24039,0.0,0.0,5.0,FIXED
1704418200000000000,0.0,0.0,0.0,153.88019,-3.09895765,FIXED
1704420000000000000,0.0,0.0,0.0,136.22,-10.268431,FIXED
1704421800000000000,0.0,0.0,-123.64,0.0,-16.141331,FIXED
1704423600000000000,0.0,0.0,0.0,120.64,-22.4908045,FIXED
1704425400000000000,0.0,0.0,0.0,123.42,-28.986594000000004,FIXED
1704427200000000000,157.95999,0.0,0.0,0.0,-28.986594000000004,FIXED
1704429000000000000,0.0,0.0,-229.35998,0.0,-39.881193,FIXED
1704430800000000000,307.99998,0.0,0.0,0.0,-39.881193,FIXED
1704432600000000000,0.0,0.0,0.0,391.47998,-60.4854,FIXED
1704434400000000000,1000.0,0.0,0.0,-514.42002,-33.4106645,FIXED
1704436200000000000,0.0,0.0,-582.64152,0.0,-61.086135,FIXED
1704438000000000000,677.54306,0.0,0.0,0.0,-61.086135,FIXED
1704439800000000000,1000.0,0.0,0.0,-240.32303,-48.4375565,FIXED
1704441600000000000,1000.0,0.0,0.0,-151.4691,-40.4654985,FIXED
1704443400000000000,1798.9121,0.0,0.0,-863.84447,5.0,FIXED
1704445200000000000,988.76444,0.0,0.0,0.0,5.0,FIXED
1704447000000000000,1008.3929,0.0,0.0,0.0,5.0,FIXED
1704448800000000000,2825.3214,0.0,0.0,-1805.0,100.0,FIXED
1704450600000000000,1017.4734,0.0,0.0,0.0,100.0,FIXED
1704452400000000000,1011.4054,0.0,0.0,0.0,100.0,FIXED
1704454200000000000,991.10516,0.0,0.0,0.0,100.0,FIXED
1704456000000000000,1000.0,0.0,0.0,-20.735024,101.091315,FIXED
1704457800000000000,6790.472,0.0,5824.9828,0.0,377.778,FIXED
1704459600000000000,1000.0,0.0,0.0,-66.726612,381.28993,FIXED
1704461400000000000,896.71166,0.0,0.0,0.0,381.28993,FIXED
1704463200000000000,861.24994,0.0,0.0,0.0,381.28993,FIXED
1704465000000000000,0.0,0.0,0.0,829.34104,337.6404,FIXED
1704466800000000000,0.0,0.0,0.0,793.35213,295.885025,FIXED
1704468600000000000,0.0,0.0,0.0,758.2404,255.977635,FIXED
1704470400000000000,0.0,0.0,0.0,713.86866,218.4056,FIXED
1704472200000000000,0.0,0.0,0.0,665.34716,183.38733,FIXED
1704474000000000000,0.0,0.0,0.0,610.94565,151.232295,FIXED
1704475800000000000,0.0,0.0,0.0,557.84752,121.8719,FIXED
1704477600000000000,0.0,0.0,0.0,518.8094,94.56614,FIXED
1704479400000000000,0.0,0.0,0.0,482.87469,69.151685,FIXED
1704481200000000000,0.0,0.0,0.0,443.25996,45.822212,FIXED
1704483000000000000,0.0,0.0,0.0,402.04066,24.662177,FIXED
1704484800000000000,0.0,0.0,0.0,373.58136,5.0,FIXED
1704486600000000000,0.0,-338.62101,0.0,0.0,5.0,FIXED
1704488400000000000,0.0,-312.40067,0.0,0.0,5.0,FIXED
1704490200000000000,0.0,-297.74033,0.0,0.0,5.0,FIXED
1704492000000000000,0.0,-284.73999,0.0,0.0,5.0,FIXED
1704493800000000000,0.0,-277.06029,0.0,0.0,5.0,FIXED
1704495600000000000,0.0,-265.04059,0.0,0.0,5.0,FIXED
1704497400000000000,0.0,-250.64027,0.0,0.0,5.0,FIXED
1704499200000000000,0.0,-236.33995,0.0,0.0,5.0,FIXED
1704501000000000000,0.0,-218.73966,0.0,0.0,5.0,FIXED
1704502800000000000,0.0,-200.47938,0.0,0.0,5.0,FIXED
1704504600000000000,0.0,-190.1195,0.0,0.0,5.0,FIXED
1704506400000000000,0.0,-172.69962,0.0,0.0,5.0,FIXED
1704508200000000000,0.0,-169.20011,0.0,0.0,5.0,FIXED
1704510000000000000,0.0,-170.3606,0.0,0.0,5.0,FIXED
1704511800000000000,0.0,-204.74029,0.0,0.0,5.0,FIXED
1704513600000000000,0.0,-211.77999,0.0,0.0,5.0,FIXED
1704515400000000000,0.0,-228.25999,0.0,0.0,5.0,FIXED
1704517200000000000,0.0,-258.69999,0.0,0.0,5.0,FIXED
1704519000000000000,0.0,-287.73999,0.0,0.0,5.0,FIXED
1704520800000000000,0.0,-318.51999,0.0,0.0,5.0,FIXED
1704522600000000000,0.0,-346.96452,0.0,0.0,5.0,FIXED
1704524400000000000,0.0,-380.50906,0.0,0.0,5.0,FIXED
1704526200000000000,0.0,-322.76215,0.0,0.0,5.0,FIXED
1704528000000000000,0.0,-254.39524,0.0,0.0,5.0,FIXED
1704529800000000000,0.0,-151.66881,0.0,0.0,5.0,FIXED
1704531600000000000,0.0,-83.582368,0.0,0.0,5.0,FIXED
1704533400000000000,0.0,-31.061958,0.0,0.0,5.0,FIXED
1704535200000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704537000000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704538800000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704540600000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704542400000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704544200000000000,0.0,0.0,0.0,0.0,5.0,FIXED
1704546000000000000,0.0,0.0,1000.0,0.0,52.5,FIXED
1704547800000000000,0.0,0.0,1000.0,0.0,100.0,FIXED
1704549600000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1704551400000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1704553200000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1704555000000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1704556800000000000,0.0,0.0,0.0,-105.4327,105.54909,FIXED
1704558600000000000,0.0,879.27103,0.0,862.9138,60.132575,FIXED
1704560400000000000,0.0,879.27103,0.0,944.16927,10.439454499999998,FIXED
1704562200000000000,0.0,0.0,0.0,103.34963,5.0,FIXED
1704564000000000000,0.0,-142.96102,0.0,0.0,5.0,FIXED
1704565800000000000,0.0,-147.32163,0.0,0.0,5.0,FIXED
1704567600000000000,0.0,-154.76223,0.0,0.0,5.0,FIXED
1704569400000000000,0.0,-130.622,0.0,0.0,5.0,FIXED
1704571200000000000,0.0,-105.10177,0.0,0.0,5.0,FIXED
1704573000000000000,0.0,-84.101268,0.0,0.0,5.0,FIXED
1704574800000000000,0.0,-76.420768,0.0,0.0,5.0,FIXED
1704576600000000000,0.0,-76.760058,0.0,0.0,5.0,FIXED
1704578400000000000,0.0,-82.079348,0.0,0.0,5.0,FIXED
1704580200000000000,0.0,-87.238957,0.0,0.0,5.0,FIXED
1704582000000000000,0.0,-93.058566,0.0,0.0,5.0,FIXED
1704583800000000000,0.0,-91.478243,0.0,0.0,5.0,FIXED
1704585600000000000,0.0,-86.63792,0.0,0.0,5.0,FIXED
1704587400000000000,0.0,-83.458048,0.0,0.0,5.0,FIXED
1704589200000000000,0.0,-82.818176,0.0,0.0,5.0,FIXED
1704591000000000000,85.518246,0.0,0.0,0.0,5.0,FIXED
1704592800000000000,82.318316,0.0,0.0,0.0,5.0,FIXED
1704594600000000000,78.438186,0.0,0.0,0.0,5.0,FIXED
1704596400000000000,2078.4945,0.0,1997.5565,0.0,99.88393,FIXED
1704598200000000000,89.09772,0.0,0.0,0.0,99.88393,FIXED
1704600000000000000,103.17738,0.0,0.0,0.0,99.88393,FIXED
1704601800000000000,125.59791,0.0,0.0,0.0,99.88393,FIXED
1704603600000000000,158.13843,0.0,0.0,0.0,99.88393,FIXED
1704605400000000000,186.65869,0.0,0.0,0.0,99.88393,FIXED
1704607200000000000,219.07896,0.0,0.0,0.0,99.88393,FIXED
1704609000000000000,245.78414,0.0,0.0,0.0,99.88393,FIXED
1704610800000000000,284.46932,0.0,0.0,0.0,99.88393,FIXED
1704612600000000000,300.78632,0.0,0.0,0.0,99.88393,FIXED
1704614400000000000,310.50332,0.0,0.0,0.0,99.88393,FIXED
1704616200000000000,277.54988,0.0,0.0,0.0,99.88393,FIXED
1704618000000000000,238.43644,0.0,0.0,0.0,99.88393,FIXED
1704619800000000000,243.56524,0.0,0.0,0.0,99.88393,FIXED
1704621600000000000,234.15405,0.0,0.0,0.0,99.88393,FIXED
1704623400000000000,207.75522,0.0,0.0,0.0,99.88393,FIXED
1704625200000000000,178.95638,0.0,0.0,0.0,99.88393,FIXED
1704627000000000000,145.60797,0.0,0.0,0.0,99.88393,FIXED
1704628800000000000,99.919556,0.0,0.0,0.0,99.88393,FIXED
1704630600000000000,70.387863,0.0,0.0,0.0,99.88393,FIXED
1704632400000000000,40.37618,0.0,0.0,0.0,99.88393,FIXED
1704634200000000000,73.51687,0.0,0.0,0.0,99.88393,FIXED
1704636000000000000,105.95756,0.0,0.0,0.0,99.88393,FIXED
1704637800000000000,102.92868,0.0,0.0,0.0,99.88393,FIXED
1704639600000000000,113.75979,0.0,0.0,0.0,99.88393,FIXED
1704641400000000000,0.0,0.0,0.0,131.93851,92.9398,FIXED
1704643200000000000,0.0,0.0,0.0,146.93724,85.20626,FIXED
1704645000000000000,0.0,0.0,-158.52035,0.0,77.67654499999999,FIXED
1704646800000000000,0.0,0.0,0.0,173.62347,68.53846499999999,FIXED
1704648600000000000,0.0,0.0,0.0,195.87899,58.229045,FIXED
1704650400000000000,0.0,0.0,0.0,219.51449,46.675652500000005,FIXED
1704652200000000000,0.0,0.0,0.0,217.72808,35.21628,FIXED
1704654000000000000,0.0,0.0,0.0,216.78167,23.8067185,FIXED
1704655800000000000,0.0,0.0,0.0,200.20139,13.269803,FIXED
1704657600000000000,0.0,0.0,-174.10112,0.0,5.0,FIXED
1704659400000000000,155.54169,0.0,0.0,0.0,5.0,FIXED
1704661200000000000,141.74225,0.0,0.0,0.0,5.0,FIXED
1704663000000000000,0.0,-141.6222,0.0,0.0,5.0,FIXED
1704664800000000000,0.0,-352.56255,0.0,-210.7204,16.0905475,FIXED
1704666600000000000,0.0,-159.80127,0.0,0.0,16.0905475,FIXED
1704668400000000000,0.0,0.0,0.0,210.7204,5.0,FIXED
1704670200000000000,0.0,-203.35978,0.0,0.0,5.0,FIXED
1704672000000000000,0.0,-191.23916,0.0,0.0,5.0,FIXED
1704673800000000000,0.0,-180.95936,0.0,0.0,5.0,FIXED
1704675600000000000,0.0,-174.77956,0.0,0.0,5.0,FIXED
1704677400000000000,228.65946,0.0,0.0,0.0,5.0,FIXED
1704679200000000000,0.0,0.0,0.0,295.07935,-10.530492,FIXED
1704681000000000000,0.0,0.0,-362.97906,0.0,-27.771997499999998,FIXED
1704682800000000000,0.0,0.0,-432.59877,0.0,-48.320439,FIXED
1704684600000000000,2364.4253,0.0,0.0,-1871.5662,50.18304500000001,FIXED
1704686400000000000,1000.0,0.0,0.0,-459.56042,74.370435,FIXED
1704688200000000000,1000.0,0.0,0.0,-314.38051,90.916775,FIXED
1704690000000000000,1000.0,0.0,0.0,-163.7006,99.532595,FIXED
1704691800000000000,1000.0,0.0,0.0,-8.88066,100.0,FIXED
1704693600000000000,9599.9753,0.0,8455.316,0.0,501.6275,FIXED
1704695400000000000,1239.7824,0.0,0.0,0.0,501.6275,FIXED
1704697200000000000,1000.0,0.0,0.0,315.32549,485.031435,FIXED
1704699000000000000,0.0,0.0,0.0,1380.2008,412.389285,FIXED
1704700800000000000,0.0,0.0,0.0,1390.5962,339.20001,FIXED
1704702600000000000,0.0,0.0,0.0,1383.908,266.36275,FIXED
1704704400000000000,0.0,0.0,0.0,1354.8198,195.056445,FIXED
1704706200000000000,0.0,0.0,0.0,1290.0096,127.161205,FIXED
1704708000000000000,0.0,0.0,0.0,1210.1995,63.46649,FIXED
1704709800000000000,0.0,0.0,0.0,1110.8634,5.0,FIXED
1704711600000000000,1877.5446,0.0,0.0,-872.21743,50.90618,FIXED
1704713400000000000,0.0,0.0,0.0,872.21743,5.0,FIXED
1704715200000000000,0.0,-747.52766,0.0,0.0,5.0,FIXED
1704717000000000000,0.0,-627.57663,0.0,0.0,5.0,FIXED
1704718800000000000,0.0,-546.2256,0.0,0.0,5.0,FIXED
1704720600000000000,0.0,-509.50879,0.0,0.0,5.0,FIXED
1704722400000000000,0.0,-467.87198,0.0,0.0,5.0,FIXED
1704724200000000000,0.0,-435.98229,0.0,0.0,5.0,FIXED
1704726000000000000,0.0,-378.41063,0.0,12.361965,4.34937025,FIXED
1704727800000000000,0.0,-378.41063,0.0,-12.361965,5.0,FIXED
1704729600000000000,0.0,-334.78472,0.0,0.0,5.0,FIXED
1704731400000000000,0.0,-330.33072,0.0,0.0,5.0,FIXED
1704733200000000000,0.0,-325.53673,0.0,0.0,5.0,FIXED
1704735000000000000,0.0,-325.43332,0.0,0.0,5.0,FIXED
1704736800000000000,0.0,-341.02991,0.0,0.0,5.0,FIXED
1704738600000000000,0.0,-312.09471,0.0,0.0,5.0,FIXED
1704740400000000000,0.0,-269.13951,0.0,0.0,5.0,FIXED
1704742200000000000,0.0,-215.67938,0.0,0.0,5.0,FIXED
1704744000000000000,0.0,-185.97926,0.0,0.0,5.0,FIXED
1704745800000000000,0.0,-149.27954,0.0,0.0,5.0,FIXED
1704747600000000000,0.0,-124.23983,0.0,0.0,5.0,FIXED
1704749400000000000,0.0,-102.28014,0.0,0.0,5.0,FIXED
1704751200000000000,0.0,-78.200439,0.0,0.0,5.0,FIXED
1704753000000000000,0.0,-53.699939,0.0,0.0,5.0,FIXED
1704754800000000000,0.0,-26.339439,0.0,0.0,5.0,FIXED
1704756600000000000,0.0,-9.9996589,0.0,0.0,5.0,FIXED
1704758400000000000,0.0,-63.77988,0.0,0.0,5.0,FIXED
1704760200000000000,0.0,-72.000129,0.0,0.0,5.0,FIXED
1704762000000000000,0.0,-72.840379,0.0,0.0,5.0,FIXED
1704763800000000000,73.439813,0.0,0.0,0.0,5.0,FIXED
1704765600000000000,0.0,0.0,-74.839247,0.0,1.44513575,FIXED
1704767400000000000,76.759677,0.0,0.0,0.0,1.44513575,FIXED
1704769200000000000,88.200107,0.0,0.0,0.0,1.44513575,FIXED
1704771000000000000,0.0,0.0,-112.41979,0.0,-3.8948041,FIXED
1704772800000000000,166.77947,0.0,0.0,0.0,-3.8948041,FIXED
1704774600000000000,4707.9317,0.0,4476.4527,0.0,208.7367,FIXED
1704776400000000000,262.43851,0.0,0.0,0.0,208.7367,FIXED
