time,battery_charge_power,battery_discharge_power,grid_import,grid_export,battery_soc,energy_cost,revenue_from_export,total_consumption_rate,dc_ground_1500vdc_power_output,windflow_33_[500kw]_power_output,grid_sellback_rate
2024-01-01 00:00:00,0.0,0.0,34.400380000000006,0,0,5.3795314244000005,0,0.15638,0.0,57.58961,0.04731
2024-01-01 00:30:00,0.0,0.0,11.800379999999997,0,0,1.8453434243999993,0,0.15638,0.0,57.58961,0.04731
2024-01-01 01:00:00,0.0,0.0,0.004370000000001539,0,0,0.0006694840000002358,0,0.1532,0.0,18.22563,0.04413
2024-01-01 01:30:00,0.0,0.0,0.004370000000001539,0,0,0.0006694840000002358,0,0.1532,0.0,18.22563,0.04413
2024-01-01 02:00:00,0.0,0.0,0.0,0,0,0.0,0,0.12781,0.0,0.0,0.01874
2024-01-01 02:30:00,0.0,0.0,0.0,0,0,0.0,0,0.12781,0.0,0.0,0.01874
2024-01-01 03:00:00,0.0,0.0,0.0,0,0,0.0,0,0.10993,0.0,0.0,0.00086
2024-01-01 03:30:00,0.0,0.0,3.4,0,0,0.373762,0,0.10993,0.0,0.0,0.00086
2024-01-01 04:00:00,0.0,0.0,0.0,0,0,0.0,0,0.10949,0.0,0.0,0.001
2024-01-01 04:30:00,0.0,0.0,0.0,0,0,0.0,0,0.10949,0.0,0.0,0.001
2024-01-01 05:00:00,0.0,0.0,0.0,0,0,0.0,0,0.10958,0.0,0.0,0.00091
2024-01-01 05:30:00,0.0,0.0,0.0,0,0,0.0,0,0.10958,0.0,0.0,0.00091
2024-01-01 06:00:00,0.0,0.0,0.0,0,0,0.0,0,0.11091,0.0,0.0,0.00184
2024-01-01 06:30:00,0.0,0.0,0.0,0,0,0.0,0,0.11091,0.0,0.0,0.00184
2024-01-01 07:00:00,0.0,0.0,0.4,0,0,0.045416000000000005,0,0.11354,0.0,0.0,0.00447
2024-01-01 07:30:00,0.0,0.0,2.0,0,0,0.22708,0,0.11354,0.0,0.0,0.00447
2024-01-01 08:00:00,2.067901,0.0,0.0,0,0,0.0,0,0.12353,2.067901,0.0,0.01581
2024-01-01 08:30:00,0.0,1.964505950000003,1.7675930499999968,0,0,0.21835076946649962,0,0.12353,2.067901,0.0,0.01581
2024-01-01 09:00:00,3.769869999999999,0.0,0.0,0,0,0.0,0,0.14396,18.36987,0.0,0.03624
2024-01-01 09:30:00,17.16987,0.0,0.0,0,0,0.0,0,0.14396,18.36987,0.0,0.03624
2024-01-01 10:00:00,0.0,5.236912,0.0,0,0,0.0,0,0.18467,2.158864,6.564224,0.07695
2024-01-01 10:30:00,0.0,4.236912,0.0,0,0,0.0,0,0.18467,2.158864,6.564224,0.07695
2024-01-01 11:00:00,0.0,0.22897299999999987,0.0,0,0,0.0,0,0.14555,1.171027,0.0,0.03783
2024-01-01 11:30:00,0.0,1.428973,0.0,0,0,0.0,0,0.14555,1.171027,0.0,0.03783
2024-01-01 12:00:00,24.78925,0.0,0.0,0,0,0.0,0,0.16654,24.78925,0.0,0.05882
2024-01-01 12:30:00,0.0,8.61075,0.0,0,0,0.0,0,0.16654,24.78925,0.0,0.05882
2024-01-01 13:00:00,0.0,22.557545449999992,67.20433455000001,0,0,12.942210747639002,0,0.19258,19.63812,0.0,0.08486
2024-01-01 13:30:00,0.0,0.0,84.76188,0,0,16.3234428504,0,0.19258,19.63812,0.0,0.08486
2024-01-01 14:00:00,0.0,0.0,82.789996,0,0,14.768079486480001,0,0.17838,4.409994,0.0,0.07066
2024-01-01 14:30:00,0.0,0.0,148.79000599999998,0,0,26.541161270279996,0,0.17838,4.409994,0.0,0.07066
2024-01-01 15:00:00,0.0,0.0,143.76907699999998,0,0,27.812127945649998,0,0.19345,0.631233,39.82969,0.08573
2024-01-01 15:30:00,0.0,0.0,127.969077,0,0,24.755617945650002,0,0.19345,0.631233,39.82969,0.08573
2024-01-01 16:00:00,0.0,0.0,95.79632000000001,0,0,49.903176977600005,0,0.52093,0.0,93.85368,0.11433
2024-01-01 16:30:00,0.0,0.0,99.79632000000001,0,0,51.986896977600004,0,0.52093,0.0,93.85368,0.11433
2024-01-01 17:00:00,0.0,0.0,71.00397,0,0,37.7826325164,0,0.53212,0.0,82.65603,0.12552
2024-01-01 17:30:00,0.0,0.0,35.20397,0,0,18.7327365164,0,0.53212,0.0,82.65603,0.12552
2024-01-01 18:00:00,0.0,0.0,16.6,0,0,8.45687,0,0.50945,0.0,0.0,0.10285
2024-01-01 18:30:00,0.0,0.0,10.4,0,0,5.29828,0,0.50945,0.0,0.0,0.10285
2024-01-01 19:00:00,0.0,0.0,12.403850000000006,0,0,2.440581526000001,0,0.19676,0.0,84.68614,0.09016
2024-01-01 19:30:00,0.0,0.0,20.003860000000003,0,0,3.713716609000001,0,0.18565,0.0,84.68614,0.07793
2024-01-01 20:00:00,0.0,0.0,2.996200000000016,0,0,0.4843956540000026,0,0.16167,0.0,164.3638,0.05395
2024-01-01 20:30:00,0.0,0.0,2.796199999999999,0,0,0.45206165399999987,0,0.16167,0.0,164.3638,0.05395
2024-01-01 21:00:00,0.0,0.0,0.0005099999999913507,0,0,8.126339999862183e-05,0,0.15934,0.0,95.32948,0.05162
2024-01-01 21:30:00,0.0,0.0,0.6005099999999999,0,0,0.09568526339999998,0,0.15934,0.0,95.32948,0.05162
2024-01-01 22:00:00,0.0,0.0,1.2,0,0,0.163512,0,0.13626,0.0,0.0,0.02719
2024-01-01 22:30:00,0.0,0.0,10.2,0,0,1.3898519999999999,0,0.13626,0.0,0.0,0.02719
2024-01-01 23:00:00,0.0,0.0,14.398584,0,0,1.66706805552,0,0.11578,0.0,5.681416,0.00671
2024-01-01 23:30:00,0.0,0.0,18.598584000000002,0,0,2.1533440555200003,0,0.11578,0.0,5.681416,0.00671
2024-01-02 00:00:00,0.0,0.0,13.39676,0,0,1.6437824520000002,0,0.1227,0.0,35.59324,0.01363
2024-01-02 00:30:00,0.0,0.0,16.996760000000002,0,0,2.0855024520000005,0,0.1227,0.0,35.59324,0.01363
2024-01-02 01:00:00,0.0,0.0,66.00344000000001,0,0,8.066280402400002,0,0.12221,0.0,21.84655,0.01314
2024-01-02 01:30:00,0.0,0.0,66.40343999999999,0,0,8.115164402399998,0,0.12221,0.0,21.84655,0.01314
2024-01-02 02:00:00,0.0,0.0,2.9963100000000082,0,0,0.3418789710000009,0,0.1141,0.0,79.37369,0.00503
2024-01-02 02:30:00,0.0,0.0,1.196300000000008,0,0,0.1364978300000009,0,0.1141,0.0,79.37369,0.00503
2024-01-02 03:00:00,0.0,0.0,0.2,0,0,0.022566000000000003,0,0.11283,0.0,0.0,0.00376
2024-01-02 03:30:00,0.0,0.0,2.4,0,0,0.270792,0,0.11283,0.0,0.0,0.00376
2024-01-02 04:00:00,0.0,0.0,9.204500000000003,0,0,1.0703913050000005,0,0.11629,0.0,20.2355,0.00722
2024-01-02 04:30:00,0.0,0.0,221.2045,0,0,25.723871305,0,0.11629,0.0,20.2355,0.00722
2024-01-02 05:00:00,0.0,0.0,222.6007,0,0,30.226949053,0,0.13579,0.0,220.4193,0.02672
2024-01-02 05:30:00,0.0,0.0,510.00059999999996,0,0,69.252981474,0,0.13579,0.0,220.4193,0.02672
2024-01-02 06:00:00,0.0,0.0,853.3977,0,0,141.911503533,0,0.16629,0.0,58.6823,0.05722
2024-01-02 06:30:00,0.0,0.0,991.7977000000001,0,0,164.926039533,0,0.16629,0.0,58.6823,0.05722
2024-01-02 07:00:00,0.0,0.0,1046.8044,0,0,172.58664142799998,0,0.16487,0.0,143.3256,0.0558
2024-01-02 07:30:00,0.0,0.0,1097.6044000000002,0,0,180.962037428,0,0.16487,0.0,143.3256,0.0558
2024-01-02 08:00:00,0.0,0.0,1053.3969949999998,0,0,186.71461736374997,0,0.17725,2.198155,79.26485,0.06953
2024-01-02 08:30:00,0.0,0.0,1080.196995,0,0,191.46491736375,0,0.17725,2.198155,79.26485,0.06953
2024-01-02 09:00:00,0.0,0.0,998.59221,0,0,187.27598306340002,0,0.18754,27.20724,14.45055,0.07982
2024-01-02 09:30:00,0.0,0.0,1035.59221,0,0,194.2149630634,0,0.18754,27.20724,14.45055,0.07982
2024-01-02 10:00:00,0.0,0.0,962.5666999999999,0,0,174.74435871799997,0,0.18154,139.4288,119.8345,0.07382
2024-01-02 10:30:00,0.0,0.0,975.1667,0,0,177.031762718,0,0.18154,139.4288,119.8345,0.07382
2024-01-02 11:00:00,0.0,0.0,620.8097,0,0,114.309690061,0,0.18413,491.5924,161.5879,0.07641
2024-01-02 11:30:00,0.0,0.0,485.6097,0,0,89.41531406099999,0,0.18413,491.5924,161.5879,0.07641
2024-01-02 12:00:00,0.0,0.0,464.25091999999995,0,0,93.0776669508,0,0.20049,613.1461,79.07298,0.09277
2024-01-02 12:30:00,0.0,0.0,529.8509199999999,0,0,106.22981095079997,0,0.20049,613.1461,79.07298,0.09277
2024-01-02 13:00:00,0.0,0.0,696.4295,0,0,141.54929587499998,0,0.20325,291.375,108.9255,0.09553
2024-01-02 13:30:00,0.0,0.0,590.0295000000001,0,0,119.92349587500001,0,0.20325,291.375,108.9255,0.09553
2024-01-02 14:00:00,0.0,0.0,212.24919999999997,0,0,41.42043137999999,0,0.19515,703.355,156.9758,0.08743
2024-01-02 14:30:00,0.0,0.0,124.84910000000002,0,0,24.364301865,0,0.19515,703.355,156.9758,0.08743
2024-01-02 15:00:00,0.0,0.0,754.64544,0,0,140.1980298432,0,0.18578,61.35554,87.94902,0.07806
2024-01-02 15:30:00,0.0,0.0,734.04534,0,0,136.3709432652,0,0.18578,61.35554,87.94902,0.07806
2024-01-02 16:00:00,0.0,0.0,662.40209,0,0,334.6256638053,0,0.50517,0.0,93.17791,0.09857
2024-01-02 16:30:00,0.0,0.0,562.80199,0,0,284.31068128830003,0,0.50517,0.0,93.17791,0.09857
2024-01-02 17:00:00,0.0,0.0,359.4,0,0,182.82678,0,0.5087,0.0,0.0,0.1021
2024-01-02 17:30:00,0.0,0.0,329.8,0,0,167.76926000000003,0,0.5087,0.0,0.0,0.1021
2024-01-02 18:00:00,0.0,0.0,178.8,0,0,87.58696800000001,0,0.48986,0.0,0.0,0.08326
2024-01-02 18:30:00,0.0,0.0,169.0,0,0,82.78634000000001,0,0.48986,0.0,0.0,0.08326
2024-01-02 19:00:00,0.0,0.0,154.6,0,0,29.780597999999998,0,0.19263,0.0,0.0,0.08603
2024-01-02 19:30:00,0.0,0.0,199.4,0,0,36.195088,0,0.18152,0.0,0.0,0.0738
2024-01-02 20:00:00,0.0,0.0,252.99727000000001,0,0,46.3212701643,0,0.18309,0.0,10.10273,0.07537
2024-01-02 20:30:00,0.0,0.0,282.39727,0,0,51.7041161643,0,0.18309,0.0,10.10273,0.07537
2024-01-02 21:00:00,0.0,0.0,172.0,0,0,29.723319999999998,0,0.17281,0.0,0.0,0.06509
2024-01-02 21:30:00,0.0,0.0,165.8,0,0,28.651898,0,0.17281,0.0,0.0,0.06509
2024-01-02 22:00:00,0.0,0.0,137.2,0,0,22.196216,0,0.16178,0.0,0.0,0.05271
2024-01-02 22:30:00,0.0,0.0,161.6,0,0,26.143648,0,0.16178,0.0,0.0,0.05271
2024-01-02 23:00:00,0.0,0.0,139.4,0,0,21.919256,0,0.15724,0.0,0.0,0.04817
2024-01-02 23:30:00,0.0,0.0,173.0,0,0,27.20252,0,0.15724,0.0,0.0,0.04817
2024-01-03 00:00:00,0.0,0.0,115.2,0,0,19.597824,0,0.17012,0.0,0.0,0.06105
2024-01-03 00:30:00,0.0,0.0,86.59999,0,0,14.7323902988,0,0.17012,0.0,0.0,0.06105
2024-01-03 01:00:00,0.0,0.0,35.59999,0,0,6.0085663122,0,0.16878,0.0,0.0,0.05971
2024-01-03 01:30:00,0.0,0.0,54.4,0,0,9.181632,0,0.16878,0.0,0.0,0.05971
2024-01-03 02:00:00,0.0,0.0,57.0,0,0,9.11088,0,0.15984,0.0,0.0,0.05077
2024-01-03 02:30:00,0.0,0.0,42.0,0,0,6.71328,0,0.15984,0.0,0.0,0.05077
2024-01-03 03:00:00,0.0,0.0,57.800470000000004,0,0,9.400090436100001,0,0.16263,0.0,31.25952,0.05356
2024-01-03 03:30:00,0.0,0.0,82.60048,0,0,13.433316062400001,0,0.16263,0.0,31.25952,0.05356
2024-01-03 04:00:00,0.0,0.0,56.60105999999999,0,0,8.5880788338,0,0.15173,0.0,78.27894,0.04266
2024-01-03 04:30:00,0.0,0.0,188.00105999999997,0,0,28.525400833799996,0,0.15173,0.0,78.27894,0.04266
2024-01-03 05:00:00,0.0,0.0,259.797,0,0,46.4517036,0,0.1788,0.0,145.573,0.06973
2024-01-03 05:30:00,0.0,0.0,512.3969000000001,0,0,91.61656572000001,0,0.1788,0.0,145.573,0.06973
2024-01-03 06:00:00,0.0,0.0,801.203659,0,0,147.17310012171,0,0.18369,0.0,1.946341,0.07462
2024-01-03 06:30:00,0.0,0.0,943.0036590000001,0,0,173.22034212171002,0,0.18369,0.0,1.946341,0.07462
2024-01-03 07:00:00,0.0,0.0,969.80238,0,0,176.3391667554,0,0.18183,0.0,38.23762,0.07276
2024-01-03 07:30:00,0.0,0.0,952.60238,0,0,173.21169075539999,0,0.18183,0.0,38.23762,0.07276
2024-01-03 08:00:00,0.0,0.0,953.74555,0,0,183.3766568985,0,0.19227,28.85655,181.3979,0.08455
2024-01-03 08:30:00,0.0,0.0,902.74555,0,0,173.5708868985,0,0.19227,28.85655,181.3979,0.08455
2024-01-03 09:00:00,0.0,0.0,835.6766000000001,0,0,159.48887911000003,0,0.19085,137.5253,348.6881,0.08313
2024-01-03 09:30:00,0.0,0.0,846.2766,0,0,161.51188911,0,0.19085,137.5253,348.6881,0.08313
2024-01-03 10:00:00,0.0,0.0,263.30449999999996,0,0,51.096871269999994,0,0.19406,815.4996,234.2259,0.08634
2024-01-03 10:30:00,0.0,0.0,294.9045000000001,0,0,57.22916727000002,0,0.19406,815.4996,234.2259,0.08634
2024-01-03 11:00:00,224.97278000000006,0.0,0.0,0,0,0.0,0,0.18854,1288.977,80.29578,0.08082
2024-01-03 11:30:00,239.37277999999992,0.0,0.0,0,0,0.0,0,0.18854,1288.977,80.29578,0.08082
2024-01-03 12:00:00,383.60000000000014,0.0,0.0,0,0,0.0,0,0.18915,1438.804,183.766,0.08143
2024-01-03 12:30:00,362.60000000000014,0.0,0.0,0,0,0.0,0,0.18915,1438.804,183.766,0.08143
2024-01-03 13:00:00,423.2364500000001,0.0,0.0,0,0,0.0,0,0.19734,1341.239,69.05735,0.08962
2024-01-03 13:30:00,277.63635,0.0,0.0,0,0,0.0,0,0.19734,1341.239,69.05735,0.08962
2024-01-03 14:00:00,0.0,151.80570000000012,0.0,0,0,0.0,0,0.18316,873.793,165.3113,0.07544
2024-01-03 14:30:00,25.994299999999953,0.0,0.0,0,0,0.0,0,0.18316,873.793,165.3113,0.07544
2024-01-03 15:00:00,0.0,528.0204,0.0,0,0,0.0,0,0.1853,154.3799,165.8697,0.07758
2024-01-03 15:30:00,0.0,496.4203,0.0,0,0,0.0,0,0.1853,154.3799,165.8697,0.07758
2024-01-03 16:00:00,0.0,601.2006825026319,111.00022749736809,0,0,57.511437870936355,0,0.51812,0.0,91.72899,0.11152
2024-01-03 16:30:00,0.0,0.0,633.20091,0,0,328.0740554892,0,0.51812,0.0,91.72899,0.11152
2024-01-03 17:00:00,0.0,0.0,418.9999,0,0,217.70396804200004,0,0.51958,0.0,247.6,0.11298
2024-01-03 17:30:00,0.0,0.0,396.79999999999995,0,0,206.169344,0,0.51958,0.0,247.6,0.11298
2024-01-03 18:00:00,0.0,0.0,295.9954,0,0,150.83925584000002,0,0.5096,0.0,391.8446,0.103
2024-01-03 18:30:00,0.0,0.0,338.59529999999995,0,0,172.54816488,0,0.5096,0.0,391.8446,0.103
2024-01-03 19:00:00,0.0,0.0,243.8039,0,0,50.447902987999996,0,0.20692,0.0,456.506,0.10032
2024-01-03 19:30:00,0.0,0.0,256.60390000000007,0,0,50.24560965900002,0,0.19581,0.0,456.506,0.08809
2024-01-03 20:00:00,0.0,0.0,239.59940000000006,0,0,45.245950696000016,0,0.18884,0.0,317.0005,0.08112
2024-01-03 20:30:00,0.0,0.0,217.99940000000004,0,0,41.16700669600001,0,0.18884,0.0,317.0005,0.08112
2024-01-03 21:00:00,0.0,0.0,226.59569999999997,0,0,42.04709809199999,0,0.18556,0.0,333.3242,0.07784
2024-01-03 21:30:00,0.0,0.0,234.19579999999996,0,0,43.457372647999996,0,0.18556,0.0,333.3242,0.07784
2024-01-03 22:00:00,0.0,0.0,198.1975,0,0,34.64888695,0,0.17482,0.0,302.9425,0.06575
2024-01-03 22:30:00,0.0,0.0,225.39750000000004,0,0,39.40399095000001,0,0.17482,0.0,302.9425,0.06575
2024-01-03 23:00:00,0.0,0.0,203.59663999999998,0,0,36.586316208,0,0.1797,0.0,52.00336,0.07063
2024-01-03 23:30:00,0.0,0.0,190.79664000000002,0,0,34.286156208,0,0.1797,0.0,52.00336,0.07063
2024-01-04 00:00:00,0.0,0.0,199.2,0,0,36.52332,0,0.18335,0.0,0.0,0.07428
2024-01-04 00:30:00,0.0,0.0,171.2,0,0,31.38952,0,0.18335,0.0,0.0,0.07428
2024-01-04 01:00:00,0.0,0.0,170.79838999999998,0,0,30.287678498699997,0,0.17733,0.0,58.48161,0.06826
2024-01-04 01:30:00,0.0,0.0,85.79839,0,0,15.214628498699998,0,0.17733,0.0,58.48161,0.06826
2024-01-04 02:00:00,0.0,0.0,96.19716,0,0,16.6401847368,0,0.17298,0.0,73.83284,0.06391
2024-01-04 02:30:00,0.0,0.0,107.39715999999999,0,0,18.577560736799995,0,0.17298,0.0,73.83284,0.06391
2024-01-04 03:00:00,0.0,0.0,142.39544,0,0,24.0278065456,0,0.16874,0.0,17.09456,0.05967
2024-01-04 03:30:00,0.0,0.0,132.79543999999999,0,0,22.4079025456,0,0.16874,0.0,17.09456,0.05967
2024-01-04 04:00:00,0.0,0.0,191.19953999999996,0,0,32.04121891319999,0,0.16758,0.0,86.83046,0.05851
2024-01-04 04:30:00,0.0,0.0,298.79954,0,0,50.0728269132,0,0.16758,0.0,86.83046,0.05851
2024-01-04 05:00:00,0.0,0.0,337.596,0,0,57.86057844,0,0.17139,0.0,326.6639,0.06232
2024-01-04 05:30:00,0.0,0.0,547.396,0,0,93.81820043999998,0,0.17139,0.0,326.6639,0.06232
2024-01-04 06:00:00,0.0,0.0,827.2009,0,0,151.659013006,0,0.18334,0.0,381.8291,0.07427
2024-01-04 06:30:00,0.0,0.0,903.6009000000001,0,0,165.66618900600002,0,0.18334,0.0,381.8291,0.07427
2024-01-04 07:00:00,0.0,0.0,965.7993999999999,0,0,177.85195950999997,0,0.18415,0.0,395.7706,0.07508
2024-01-04 07:30:00,0.0,0.0,985.3994,0,0,181.46129951,0,0.18415,0.0,395.7706,0.07508
2024-01-04 08:00:00,0.0,0.0,1027.8712919999998,0,0,198.40999549475998,0,0.19303,2.927408,493.7613,0.08531
2024-01-04 08:30:00,0.0,0.0,995.271292,0,0,192.11721749476,0,0.19303,2.927408,493.7613,0.08531
2024-01-04 09:00:00,0.0,0.0,950.7910699999999,0,0,184.89083147219998,0,0.19446,25.80893,500.0,0.08674
2024-01-04 09:30:00,0.0,0.0,971.5910700000001,0,0,188.9355994722,0,0.19446,25.80893,500.0,0.08674
2024-01-04 10:00:00,0.0,0.0,1065.1451,0,0,203.091216217,0,0.19067,21.4549,500.0,0.08295
2024-01-04 10:30:00,0.0,0.0,1079.1451,0,0,205.760596217,0,0.19067,21.4549,500.0,0.08295
2024-01-04 11:00:00,0.0,0.0,1108.586649,0,0,211.60701956112,0,0.19088,2.413351,500.0,0.08316
2024-01-04 11:30:00,0.0,0.0,958.5866490000001,0,0,182.97501956112,0,0.19088,2.413351,500.0,0.08316
2024-01-04 12:00:00,0.0,0.0,1018.59949,0,0,196.03965784539997,0,0.19246,20.00411,499.0064,0.08474
2024-01-04 12:30:00,0.0,0.0,1019.3994900000001,0,0,196.19362584540002,0,0.19246,20.00411,499.0064,0.08474
2024-01-04 13:00:00,0.0,0.0,917.2317,0,0,181.189950018,0,0.19754,39.7683,500.0,0.08982
2024-01-04 13:30:00,0.0,0.0,915.0317,0,0,180.755362018,0,0.19754,39.7683,500.0,0.08982
2024-01-04 14:00:00,0.0,0.0,965.0137809999999,0,0,195.05823555352998,0,0.20213,2.784919,477.3013,0.09441
2024-01-04 14:30:00,0.0,0.0,768.0137809999999,0,0,155.23862555352997,0,0.20213,2.784919,477.3013,0.09441
2024-01-04 15:00:00,0.0,0.0,714.5778149999999,0,0,146.75999164469997,0,0.20538,2.421085,466.0811,0.09766
2024-01-04 15:30:00,0.0,0.0,681.177815,0,0,139.9002996447,0,0.20538,2.421085,466.0811,0.09766
2024-01-04 16:00:00,0.0,0.0,698.3997000000002,0,0,371.1365845770001,0,0.53141,0.0,416.2603,0.12481
2024-01-04 16:30:00,0.0,0.0,676.7997,0,0,359.65812857700007,0,0.53141,0.0,416.2603,0.12481
2024-01-04 17:00:00,0.0,0.0,601.0001000000001,0,0,322.44256365100006,0,0.53651,0.0,469.6799,0.12991
2024-01-04 17:30:00,0.0,0.0,451.0,0,0,241.96601,0,0.53651,0.0,469.6799,0.12991
2024-01-04 18:00:00,0.0,0.0,336.99820000000005,0,0,178.96626409200002,0,0.53106,0.0,480.3318,0.12446
2024-01-04 18:30:00,0.0,0.0,381.99820000000005,0,0,202.86396409200003,0,0.53106,0.0,480.3318,0.12446
2024-01-04 19:00:00,0.0,0.0,338.7981,0,0,75.592632072,0,0.22312,0.0,263.8918,0.11652
2024-01-04 19:30:00,0.0,0.0,326.3981,0,0,69.199661181,0,0.21201,0.0,263.8918,0.10429
2024-01-04 20:00:00,0.0,0.0,291.3954,0,0,58.12755439199999,0,0.19948,0.0,197.2646,0.09176
2024-01-04 20:30:00,0.0,0.0,299.3954,0,0,59.723394391999996,0,0.19948,0.0,197.2646,0.09176
2024-01-04 21:00:00,0.0,0.0,315.00479999999993,0,0,61.46373657599998,0,0.19512,0.0,134.2752,0.0874
2024-01-04 21:30:00,0.0,0.0,279.8048,0,0,54.595512576,0,0.19512,0.0,134.2752,0.0874
2024-01-04 22:00:00,0.0,0.0,242.20196,0,0,43.9451236224,0,0.18144,0.0,80.90804,0.07237
2024-01-04 22:30:00,0.0,0.0,252.00196000000003,0,0,45.723235622400004,0,0.18144,0.0,80.90804,0.07237
2024-01-04 23:00:00,0.0,0.0,265.8,0,0,50.188356,0,0.18882,0.0,0.0,0.07975
2024-01-04 23:30:00,0.0,0.0,183.8,0,0,34.705116,0,0.18882,0.0,0.0,0.07975
2024-01-05 00:00:00,0.0,0.0,178.2,0,0,33.683364,0,0.18902,0.0,0.0,0.07995
2024-01-05 00:30:00,0.0,0.0,201.6,0,0,38.106432,0,0.18902,0.0,0.0,0.07995
2024-01-05 01:00:00,0.0,0.0,122.8,0,0,22.967284,0,0.18703,0.0,0.0,0.07796
2024-01-05 01:30:00,0.0,0.0,66.8,0,0,12.493604,0,0.18703,0.0,0.0,0.07796
2024-01-05 02:00:00,0.0,0.0,105.4,0,0,18.983594,0,0.18011,0.0,0.0,0.07104
2024-01-05 02:30:00,0.0,0.0,73.8,0,0,13.292117999999999,0,0.18011,0.0,0.0,0.07104
2024-01-05 03:00:00,0.0,0.0,88.59999,0,0,15.905470204800002,0,0.17952,0.0,0.0,0.07045
2024-01-05 03:30:00,0.0,0.0,75.39999,0,0,13.535806204800002,0,0.17952,0.0,0.0,0.07045
2024-01-05 04:00:00,0.0,0.0,140.0,0,0,25.1454,0,0.17961,0.0,0.0,0.07054
2024-01-05 04:30:00,0.0,0.0,153.8,0,0,27.624018,0,0.17961,0.0,0.0,0.07054
2024-01-05 05:00:00,0.0,0.0,206.0,0,0,37.80306,0,0.18351,0.0,0.0,0.07444
2024-01-05 05:30:00,0.0,0.0,546.9999,0,0,100.379951649,0,0.18351,0.0,0.0,0.07444
2024-01-05 06:00:00,0.0,0.0,836.7999,0,0,161.828732661,0,0.19339,0.0,0.0,0.08432
2024-01-05 06:30:00,0.0,0.0,853.2,0,0,165.000348,0,0.19339,0.0,0.0,0.08432
2024-01-05 07:00:00,0.0,0.0,940.2,0,0,183.216774,0,0.19487,0.0,0.0,0.0858
2024-01-05 07:30:00,0.0,0.0,1014.8,0,0,197.75407599999997,0,0.19487,0.0,0.0,0.0858
2024-01-05 08:00:00,0.0,0.0,1059.215402,0,0,212.70104487562,0,0.20081,3.184598,0.0,0.09309
2024-01-05 08:30:00,0.0,0.0,1024.4154019999999,0,0,205.71285687561996,0,0.20081,3.184598,0.0,0.09309
2024-01-05 09:00:00,0.0,0.0,961.33914,0,0,191.7294780816,0,0.19944,14.26076,0.0,0.09172
2024-01-05 09:30:00,0.0,0.0,1042.33924,0,0,207.8841380256,0,0.19944,14.26076,0.0,0.09172
2024-01-05 10:00:00,0.0,0.0,1071.36764,0,0,212.61290815799998,0,0.19845,30.43169,30.30067,0.09073
2024-01-05 10:30:00,0.0,0.0,1083.96764,0,0,215.113378158,0,0.19845,30.43169,30.30067,0.09073
2024-01-05 11:00:00,0.0,0.0,1033.0849,0,0,201.01765984200003,0,0.19458,27.51829,92.28681,0.08686
2024-01-05 11:30:00,0.0,0.0,972.4848999999999,0,0,189.226111842,0,0.19458,27.51829,92.28681,0.08686
2024-01-05 12:00:00,0.0,0.0,911.71963,0,0,177.38417121280003,0,0.19456,45.68107,162.7593,0.08684
2024-01-05 12:30:00,0.0,0.0,954.1196299999999,0,0,185.6335152128,0,0.19456,45.68107,162.7593,0.08684
2024-01-05 13:00:00,0.0,0.0,856.213521,0,0,167.53529965407,0,0.19567,4.183679,245.7928,0.08795
2024-01-05 13:30:00,0.0,0.0,906.013521,0,0,177.27966565407002,0,0.19567,4.183679,245.7928,0.08795
2024-01-05 14:00:00,0.0,0.0,823.5813,0,0,164.938626951,0,0.20027,18.8146,191.0541,0.09255
2024-01-05 14:30:00,0.0,0.0,720.1812,0,0,144.230688924,0,0.20027,18.8146,191.0541,0.09255
2024-01-05 15:00:00,0.0,0.0,705.7503740000001,0,0,143.64843112396002,0,0.20354,7.653826,127.4557,0.09582
2024-01-05 15:30:00,0.0,0.0,729.3504740000001,0,0,148.45199547796003,0,0.20354,7.653826,127.4557,0.09582
2024-01-05 16:00:00,0.0,0.0,713.99584,0,0,375.50469217280005,0,0.52592,0.0,91.13406,0.11932
2024-01-05 16:30:00,0.0,0.0,612.5958400000001,0,0,322.17640417280006,0,0.52592,0.0,91.13406,0.11932
2024-01-05 17:00:00,0.0,0.0,560.6022800000001,0,0,295.34770519520004,0,0.52684,0.0,94.76762,0.12024
2024-01-05 17:30:00,0.0,0.0,510.40228,0,0,268.9003371952,0,0.52684,0.0,94.76762,0.12024
2024-01-05 18:00:00,0.0,0.0,370.99847,0,0,193.1380934973,0,0.52059,0.0,31.97153,0.11399
2024-01-05 18:30:00,0.0,0.0,361.99847,0,0,188.4527834973,0,0.52059,0.0,31.97153,0.11399
2024-01-05 19:00:00,0.0,0.0,292.6,0,0,62.95289000000001,0,0.21515,0.0,0.0,0.10855
2024-01-05 19:30:00,0.0,0.0,329.8,0,0,67.292392,0,0.20404,0.0,0.0,0.09632
2024-01-05 20:00:00,0.0,0.0,346.403229,0,0,67.6871909466,0,0.1954,0.0,7.926771,0.08768
2024-01-05 20:30:00,0.0,0.0,333.203229,0,0,65.1079109466,0,0.1954,0.0,7.926771,0.08768
2024-01-05 21:00:00,0.0,0.0,301.80283,0,0,59.533626245799994,0,0.19726,0.0,77.12717,0.08954
2024-01-05 21:30:00,0.0,0.0,328.00283,0,0,64.7018382458,0,0.19726,0.0,77.12717,0.08954
