time,p_import_(kw),p_export_(kw),p_bat_ch_(kw),p_bat_dis_(kw),soc_(%),strategy
1704070800000000000,0.0,-4.96095,0.0,0.0,5.0,DYNAMIC
1704072600000000000,4.96095,0.0,0.0,0.0,5.0,DYNAMIC
1704074400000000000,4.96095,0.0,0.0,0.0,5.0,DYNAMIC
1704076200000000000,4.96095,0.0,0.0,0.0,5.0,DYNAMIC
1704078000000000000,4.96095,0.0,0.0,0.0,5.0,DYNAMIC
1704079800000000000,1.520912,0.0,0.0,0.0,5.0,DYNAMIC
1704081600000000000,0.340874,0.0,0.0,0.0,5.0,DYNAMIC
1704083400000000000,0.340437,0.0,0.0,0.0,5.0,DYNAMIC
1704085200000000000,0.34,0.0,0.0,0.0,5.0,DYNAMIC
1704087000000000000,0.38,0.0,0.0,0.0,5.0,DYNAMIC
1704088800000000000,0.58,0.0,0.0,0.0,5.0,DYNAMIC
1704090600000000000,0.3732099,0.0,0.0,0.0,5.0,DYNAMIC
1704092400000000000,0.4064198,0.0,0.0,0.0,5.0,DYNAMIC
1704094200000000000,0.0294328,0.0,0.0,0.0,5.0,DYNAMIC
1704096000000000000,-1.6875542,0.0,0.0,0.0,5.0,DYNAMIC
1704097800000000000,-1.163863,0.0,0.0,0.0,5.0,DYNAMIC
1704099600000000000,-0.7401718,0.0,0.0,0.0,5.0,DYNAMIC
1704101400000000000,-0.7172745,0.0,0.0,0.0,5.0,DYNAMIC
1704103200000000000,-0.5743772,0.0,0.0,0.0,5.0,DYNAMIC
1704105000000000000,-3.0933022,0.0,0.0,0.0,5.0,DYNAMIC
1704106800000000000,-2.4322272,0.0,0.0,0.0,5.0,DYNAMIC
1704108600000000000,6.7507509,0.0,0.0,0.0,5.0,DYNAMIC
1704110400000000000,14.853729,0.0,0.0,0.0,5.0,DYNAMIC
1704112200000000000,23.509716,0.0,0.0,0.0,5.0,DYNAMIC
1704114000000000000,40.105703,0.0,0.0,0.0,5.0,DYNAMIC
1704115800000000000,53.95892,0.0,0.0,0.0,5.0,DYNAMIC
1704117600000000000,66.332136,0.0,0.0,0.0,5.0,DYNAMIC
1704119400000000000,0.0,0.0,0.0,75.888871,1.0058489,DYNAMIC
1704121200000000000,0.0,0.0,0.0,85.725606,-3.5060251,DYNAMIC
1704123000000000000,0.0,0.0,0.0,95.304928,-8.522074,DYNAMIC
1704124800000000000,0.0,0.0,0.0,97.96425,-13.678087,DYNAMIC
1704126600000000000,0.0,0.0,0.0,90.648062,-18.449037500000003,DYNAMIC
1704128400000000000,0.0,0.0,0.0,83.211874,-22.82861,DYNAMIC
1704130200000000000,0.0,0.0,0.0,76.173259,-26.837729,DYNAMIC
1704132000000000000,0.0,0.0,0.0,63.294644,-30.16902600000001,DYNAMIC
1704133800000000000,0.0,0.0,0.0,49.217357,-32.759412999999995,DYNAMIC
1704135600000000000,861.68548,0.0,824.98541,0.0,6.4273940000000005,DYNAMIC
1704137400000000000,0.0,0.0,0.0,27.120488,5.0,DYNAMIC
1704139200000000000,0.0,-27.421417,0.0,-10.22051,5.5379215,DYNAMIC
1704141000000000000,0.0,0.0,0.0,10.22051,5.0,DYNAMIC
1704142800000000000,0.0,-7.720113,0.0,0.0,5.0,DYNAMIC
1704144600000000000,0.0,-7.4999714,0.0,0.0,5.0,DYNAMIC
1704146400000000000,0.0,-8.3198298,0.0,0.0,5.0,DYNAMIC
1704148200000000000,0.0,-8.4191208,0.0,0.0,5.0,DYNAMIC
1704150000000000000,0.0,-8.1184108,0.0,0.0,5.0,DYNAMIC
1704151800000000000,0.0,-14.419135,0.0,0.0,5.0,DYNAMIC
1704153600000000000,0.0,-20.779859,0.0,0.0,5.0,DYNAMIC
1704155400000000000,0.0,-21.079439,0.0,0.0,5.0,DYNAMIC
1704157200000000000,0.0,-21.139018,0.0,0.0,5.0,DYNAMIC
1704159000000000000,21.039018,0.0,0.0,0.0,5.0,DYNAMIC
1704160800000000000,20.259018,0.0,0.0,0.0,5.0,DYNAMIC
1704162600000000000,19.739609,0.0,0.0,0.0,5.0,DYNAMIC
1704164400000000000,40.000201,0.0,0.0,0.0,5.0,DYNAMIC
1704166200000000000,60.920595,0.0,0.0,0.0,5.0,DYNAMIC
1704168000000000000,110.22098,0.0,0.0,0.0,5.0,DYNAMIC
1704169800000000000,188.96041,0.0,0.0,0.0,5.0,DYNAMIC
1704171600000000000,281.49983,0.0,0.0,0.0,5.0,DYNAMIC
1704173400000000000,385.88064,0.0,0.0,0.0,5.0,DYNAMIC
1704175200000000000,495.52145,0.0,0.0,0.0,5.0,DYNAMIC
1704177000000000000,2405.8411,0.0,0.0,-1805.0,100.0,DYNAMIC
1704178800000000000,1000.0,0.0,0.0,-291.37915,115.335745,DYNAMIC
1704180600000000000,516.18047,0.0,0.0,291.37915,100.0,DYNAMIC
1704182400000000000,1000.0,0.0,0.0,-111.00161,105.84219000000002,DYNAMIC
1704184200000000000,851.99338,0.0,0.0,111.00161,100.0,DYNAMIC
1704186000000000000,1009.5116,0.0,0.0,0.0,100.0,DYNAMIC
1704187800000000000,1500.0,0.0,0.0,-513.7472,127.03932500000002,DYNAMIC
1704189600000000000,1000.0,0.0,0.0,-64.365999,130.42701,DYNAMIC
1704191400000000000,1000.0,0.0,0.0,-122.62135,136.880765,DYNAMIC
1704193200000000000,1000.0,0.0,0.0,-179.3967,146.32269499999998,DYNAMIC
1704195000000000000,-95.224684,0.0,0.0,880.13124,100.0,DYNAMIC
1704196800000000000,1000.0,0.0,0.0,-264.11019,113.900535,DYNAMIC
1704198600000000000,393.14531,0.0,0.0,264.11019,100.0,DYNAMIC
1704200400000000000,566.18119,0.0,0.0,0.0,100.0,DYNAMIC
1704202200000000000,545.38907,0.0,0.0,0.0,100.0,DYNAMIC
1704204000000000000,521.27693,0.0,0.0,0.0,100.0,DYNAMIC
1704205800000000000,0.0,0.0,0.0,525.43617,72.345465,DYNAMIC
1704207600000000000,0.0,0.0,0.0,533.1554,44.284654,DYNAMIC
1704209400000000000,0.0,0.0,0.0,522.67031,16.7756905,DYNAMIC
1704211200000000000,0.0,0.0,0.0,502.66522,-9.6803735,DYNAMIC
1704213000000000000,0.0,0.0,0.0,450.90227,-33.4120715,DYNAMIC
1704214800000000000,2118.886,0.0,1710.0867,0.0,47.8170465,DYNAMIC
1704216600000000000,0.0,0.0,0.0,403.0344,26.60471,DYNAMIC
1704218400000000000,0.0,0.0,0.0,410.48949,5.0,DYNAMIC
1704220200000000000,0.0,-360.32467,0.0,0.0,5.0,DYNAMIC
1704222000000000000,0.0,-315.15986,0.0,0.0,5.0,DYNAMIC
1704223800000000000,0.0,-266.11965,0.0,0.0,5.0,DYNAMIC
1704225600000000000,0.0,-413.79891,0.0,-187.37945,14.862076500000002,DYNAMIC
1704227400000000000,0.0,-204.19945,0.0,0.0,14.862076500000002,DYNAMIC
1704229200000000000,0.0,0.0,0.0,187.37945,5.0,DYNAMIC
1704231000000000000,0.0,-183.43945,0.0,0.0,5.0,DYNAMIC
1704232800000000000,0.0,-183.83945,0.0,0.0,5.0,DYNAMIC
1704234600000000000,0.0,-179.89945,0.0,0.0,5.0,DYNAMIC
1704236400000000000,0.0,-168.61945,0.0,0.0,5.0,DYNAMIC
1704238200000000000,0.0,-146.87973,0.0,0.0,5.0,DYNAMIC
1704240000000000000,0.0,-124.08,0.0,0.0,5.0,DYNAMIC
1704241800000000000,0.0,-112.58,0.0,0.0,5.0,DYNAMIC
1704243600000000000,0.0,-100.2,0.0,0.0,5.0,DYNAMIC
1704245400000000000,92.260045,0.0,0.0,0.0,5.0,DYNAMIC
1704247200000000000,84.360093,0.0,0.0,0.0,5.0,DYNAMIC
1704249000000000000,76.080199,0.0,0.0,0.0,5.0,DYNAMIC
1704250800000000000,77.580305,0.0,0.0,0.0,5.0,DYNAMIC
1704252600000000000,92.040005,0.0,0.0,0.0,5.0,DYNAMIC
1704254400000000000,134.6197,0.0,0.0,0.0,5.0,DYNAMIC
1704256200000000000,211.18006,0.0,0.0,0.0,5.0,DYNAMIC
1704258000000000000,300.04043,0.0,0.0,0.0,5.0,DYNAMIC
1704259800000000000,391.32067,0.0,0.0,0.0,5.0,DYNAMIC
1704261600000000000,482.3809,0.0,0.0,0.0,5.0,DYNAMIC
1704263400000000000,571.97541,0.0,0.0,0.0,5.0,DYNAMIC
1704265200000000000,653.98992,0.0,0.0,0.0,5.0,DYNAMIC
1704267000000000000,731.89747,0.0,0.0,0.0,5.0,DYNAMIC
1704268800000000000,797.72503,0.0,0.0,0.0,5.0,DYNAMIC
1704270600000000000,798.07578,0.0,0.0,0.0,5.0,DYNAMIC
1704272400000000000,2581.3265,0.0,0.0,-1805.0,100.0,DYNAMIC
1704274200000000000,673.70889,0.0,0.0,0.0,100.0,DYNAMIC
1704276000000000000,555.47125,0.0,0.0,0.0,100.0,DYNAMIC
1704277800000000000,720.13101,0.0,0.0,-300.0,115.78947499999998,DYNAMIC
1704279600000000000,288.61077,0.0,0.0,0.0,115.78947499999998,DYNAMIC
1704281400000000000,150.91257,0.0,0.0,0.0,115.78947499999998,DYNAMIC
1704283200000000000,-251.24095,0.0,0.0,284.11533,100.836035,DYNAMIC
1704285000000000000,0.0,0.0,0.0,0.0,100.836035,DYNAMIC
1704286800000000000,0.0,0.0,0.0,0.0,100.836035,DYNAMIC
1704288600000000000,0.0,0.0,0.0,0.0,100.836035,DYNAMIC
1704290400000000000,0.0,0.0,0.0,0.0,100.836035,DYNAMIC
1704292200000000000,0.0,0.0,-17.600743,0.0,100.0,DYNAMIC
1704294000000000000,0.0,0.0,0.0,104.85811,94.48115,DYNAMIC
1704295800000000000,0.0,0.0,0.0,185.1181,84.738095,DYNAMIC
1704297600000000000,0.0,0.0,-261.0581,0.0,72.337835,DYNAMIC
1704299400000000000,0.0,0.0,0.0,332.98129,54.812505,DYNAMIC
1704301200000000000,0.0,0.0,0.0,394.60445,34.043848000000004,DYNAMIC
1704303000000000000,0.0,0.0,0.0,403.80427,12.7909915,DYNAMIC
1704304800000000000,0.0,0.0,0.0,432.06409,-9.949224,DYNAMIC
1704306600000000000,0.0,0.0,0.0,403.22199,-31.171434,DYNAMIC
1704308400000000000,0.0,0.0,0.0,375.3799,-50.92827,DYNAMIC
1704310200000000000,2361.469,0.0,2034.6496,0.0,45.71758500000001,DYNAMIC
1704312000000000000,0.0,0.0,0.0,286.91887,30.616592000000004,DYNAMIC
1704313800000000000,0.0,0.0,-264.83863,0.0,18.036757,DYNAMIC
1704315600000000000,0.0,0.0,0.0,247.69838,5.0,DYNAMIC
1704317400000000000,0.0,-238.4585,0.0,0.0,5.0,DYNAMIC
1704319200000000000,0.0,-223.67864,0.0,0.0,5.0,DYNAMIC
1704321000000000000,0.0,-219.21825,0.0,0.0,5.0,DYNAMIC
1704322800000000000,0.0,-210.67786,0.0,0.0,5.0,DYNAMIC
1704324600000000000,0.0,-203.79776,0.0,0.0,5.0,DYNAMIC
1704326400000000000,0.0,-190.57766,0.0,0.0,5.0,DYNAMIC
1704328200000000000,0.0,-177.5378,0.0,0.0,5.0,DYNAMIC
1704330000000000000,0.0,-164.85794,0.0,0.0,5.0,DYNAMIC
1704331800000000000,159.27773,0.0,0.0,0.0,5.0,DYNAMIC
1704333600000000000,0.0,-450.01753,0.0,-300.0,20.7894735,DYNAMIC
1704335400000000000,0.0,0.0,0.0,148.77782,12.959062499999998,DYNAMIC
1704337200000000000,0.0,0.0,0.0,159.57811,4.560214650000001,DYNAMIC
1704339000000000000,2177.2348,0.0,0.0,-2003.8171,110.02427,DYNAMIC
1704340800000000000,0.0,0.0,-211.03731,0.0,100.0,DYNAMIC
1704342600000000000,276.67756,0.0,0.0,0.0,100.0,DYNAMIC
1704344400000000000,358.45781,0.0,0.0,0.0,100.0,DYNAMIC
1704346200000000000,1000.0,0.0,0.0,-554.58197,129.188525,DYNAMIC
1704348000000000000,600.40213,0.0,0.0,-67.183873,132.72452,DYNAMIC
1704349800000000000,0.0,0.0,0.0,621.76584,100.0,DYNAMIC
1704351600000000000,1491.986,0.0,0.0,-783.97258,141.261715,DYNAMIC
1704353400000000000,0.0,0.0,0.0,783.97258,100.0,DYNAMIC
1704355200000000000,851.25173,0.0,0.0,0.0,100.0,DYNAMIC
1704357000000000000,924.00664,0.0,0.0,0.0,100.0,DYNAMIC
1704358800000000000,977.18155,0.0,0.0,0.0,100.0,DYNAMIC
1704360600000000000,1005.3201,0.0,0.0,0.0,100.0,DYNAMIC
1704362400000000000,1010.8187,0.0,0.0,0.0,100.0,DYNAMIC
1704364200000000000,1016.0987,0.0,0.0,0.0,100.0,DYNAMIC
1704366000000000000,1019.4987,0.0,0.0,0.0,100.0,DYNAMIC
1704367800000000000,1008.4348,0.0,0.0,0.0,100.0,DYNAMIC
1704369600000000000,1000.4108,0.0,0.0,0.0,100.0,DYNAMIC
1704371400000000000,1001.8331,0.0,0.0,0.0,100.0,DYNAMIC
1704373200000000000,1000.0,0.0,0.0,-18.524656,100.97498,DYNAMIC
1704375000000000000,1000.0,0.0,0.0,-53.581385,103.795055,DYNAMIC
1704376800000000000,1000.0,0.0,0.0,-93.378113,108.70969,DYNAMIC
1704378600000000000,700.11904,0.0,0.0,165.48415,100.0,DYNAMIC
1704380400000000000,0.0,0.0,0.0,837.4245,55.925025000000005,DYNAMIC
1704382200000000000,0.0,0.0,0.0,795.66456,14.047944500000002,DYNAMIC
1704384000000000000,0.0,0.0,0.0,738.82461,-24.837561500000003,DYNAMIC
1704385800000000000,0.0,0.0,0.0,680.80126,-60.669205000000005,DYNAMIC
1704387600000000000,0.0,0.0,0.0,627.49791,-93.69541,DYNAMIC
1704389400000000000,0.0,0.0,0.0,564.87634,-123.425745,DYNAMIC
1704391200000000000,3439.2005,0.0,0.0,-2918.4857,30.178764999999995,DYNAMIC
1704393000000000000,0.0,0.0,0.0,478.39653,5.0,DYNAMIC
1704394800000000000,0.0,-440.21829,0.0,0.0,5.0,DYNAMIC
1704396600000000000,0.0,-401.8788,0.0,0.0,5.0,DYNAMIC
1704398400000000000,0.0,-362.17931,0.0,0.0,5.0,DYNAMIC
1704400200000000000,0.0,-326.2995,0.0,0.0,5.0,DYNAMIC
1704402000000000000,0.0,-306.39969,0.0,0.0,5.0,DYNAMIC
1704403800000000000,0.0,-299.27987,0.0,0.0,5.0,DYNAMIC
1704405600000000000,0.0,-279.46005,0.0,0.0,5.0,DYNAMIC
1704407400000000000,0.0,-263.40024,0.0,0.0,5.0,DYNAMIC
1704409200000000000,0.0,-250.92043,0.0,0.0,5.0,DYNAMIC
1704411000000000000,0.0,-234.06089,0.0,0.0,5.0,DYNAMIC
1704412800000000000,0.0,-210.80135,0.0,0.0,5.0,DYNAMIC
1704414600000000000,0.0,-189.84087,0.0,0.0,5.0,DYNAMIC
1704416400000000000,0.0,-169.24039,0.0,0.0,5.0,DYNAMIC
1704418200000000000,153.88019,0.0,0.0,0.0,5.0,DYNAMIC
1704420000000000000,0.0,-436.22,0.0,-300.0,20.7894735,DYNAMIC
1704421800000000000,123.64,0.0,0.0,0.0,20.7894735,DYNAMIC
1704423600000000000,120.64,0.0,0.0,0.0,20.7894735,DYNAMIC
1704425400000000000,123.42,0.0,0.0,0.0,20.7894735,DYNAMIC
1704427200000000000,0.0,0.0,-157.95999,0.0,13.2863745,DYNAMIC
1704429000000000000,229.35998,0.0,0.0,0.0,13.2863745,DYNAMIC
1704430800000000000,307.99998,0.0,0.0,0.0,13.2863745,DYNAMIC
1704432600000000000,391.47998,0.0,0.0,0.0,13.2863745,DYNAMIC
1704434400000000000,2133.1389,0.0,0.0,-1647.5589,100.0,DYNAMIC
1704436200000000000,1000.0,0.0,0.0,-417.35848,121.966235,DYNAMIC
1704438000000000000,1000.0,0.0,0.0,-322.45694,138.937655,DYNAMIC
1704439800000000000,19.861554,0.0,0.0,739.81542,100.0,DYNAMIC
1704441600000000000,848.5309,0.0,0.0,0.0,100.0,DYNAMIC
1704443400000000000,935.06766,0.0,0.0,0.0,100.0,DYNAMIC
1704445200000000000,988.76444,0.0,0.0,0.0,100.0,DYNAMIC
1704447000000000000,998.02542,0.0,0.0,10.367512,99.45434,DYNAMIC
1704448800000000000,709.95391,0.0,0.0,310.36751,83.11921,DYNAMIC
1704450600000000000,1017.4734,0.0,0.0,0.0,83.11921,DYNAMIC
1704452400000000000,1311.4054,0.0,0.0,-300.0,98.908685,DYNAMIC
1704454200000000000,991.10516,0.0,0.0,0.0,98.908685,DYNAMIC
1704456000000000000,1000.0,0.0,0.0,-20.735024,100.0,DYNAMIC
1704457800000000000,623.3673,0.0,-342.12189,0.0,83.74921,DYNAMIC
1704459600000000000,1000.0,0.0,0.0,-66.726612,87.261135,DYNAMIC
1704461400000000000,1000.0,0.0,0.0,-103.28834,92.697365,DYNAMIC
1704463200000000000,1000.0,0.0,0.0,-138.75006,100.0,DYNAMIC
1704465000000000000,0.0,0.0,0.0,829.34104,56.35047,DYNAMIC
1704466800000000000,0.0,0.0,0.0,793.35213,14.595096000000002,DYNAMIC
1704468600000000000,0.0,0.0,0.0,758.2404,-25.312293000000004,DYNAMIC
1704470400000000000,0.0,0.0,0.0,713.86866,-62.88433,DYNAMIC
1704472200000000000,1955.1494,0.0,0.0,-1289.8022,5.0,DYNAMIC
1704474000000000000,0.0,0.0,0.0,610.94565,-27.1550345,DYNAMIC
1704475800000000000,0.0,-339.03812,0.0,218.8094,-38.6713185,DYNAMIC
1704477600000000000,0.0,0.0,0.0,518.8094,-65.97707500000001,DYNAMIC
1704479400000000000,0.0,-482.87469,0.0,0.0,-65.97707500000001,DYNAMIC
1704481200000000000,0.0,-443.25996,0.0,0.0,-65.97707500000001,DYNAMIC
1704483000000000000,0.0,-1896.2949,1494.2542,0.0,5.0,DYNAMIC
1704484800000000000,0.0,-373.58136,0.0,0.0,5.0,DYNAMIC
1704486600000000000,0.0,-338.62101,0.0,0.0,5.0,DYNAMIC
1704488400000000000,0.0,-312.40067,0.0,0.0,5.0,DYNAMIC
1704490200000000000,0.0,-297.74033,0.0,0.0,5.0,DYNAMIC
1704492000000000000,0.0,-284.73999,0.0,0.0,5.0,DYNAMIC
1704493800000000000,0.0,-277.06029,0.0,0.0,5.0,DYNAMIC
1704495600000000000,0.0,-265.04059,0.0,0.0,5.0,DYNAMIC
1704497400000000000,0.0,-250.64027,0.0,0.0,5.0,DYNAMIC
1704499200000000000,0.0,-236.33995,0.0,0.0,5.0,DYNAMIC
1704501000000000000,0.0,-218.73966,0.0,0.0,5.0,DYNAMIC
1704502800000000000,0.0,-200.47938,0.0,0.0,5.0,DYNAMIC
1704504600000000000,0.0,-190.1195,0.0,0.0,5.0,DYNAMIC
1704506400000000000,0.0,-172.69962,0.0,0.0,5.0,DYNAMIC
1704508200000000000,0.0,-169.20011,0.0,0.0,5.0,DYNAMIC
1704510000000000000,0.0,-170.3606,0.0,0.0,5.0,DYNAMIC
1704511800000000000,0.0,-204.74029,0.0,0.0,5.0,DYNAMIC
1704513600000000000,0.0,-211.77999,0.0,0.0,5.0,DYNAMIC
1704515400000000000,0.0,-228.25999,0.0,0.0,5.0,DYNAMIC
1704517200000000000,0.0,-258.69999,0.0,0.0,5.0,DYNAMIC
1704519000000000000,0.0,-287.73999,0.0,0.0,5.0,DYNAMIC
1704520800000000000,0.0,-318.51999,0.0,0.0,5.0,DYNAMIC
1704522600000000000,0.0,-646.96452,0.0,-300.0,20.7894735,DYNAMIC
1704524400000000000,0.0,-380.50906,0.0,0.0,20.7894735,DYNAMIC
1704526200000000000,0.0,-322.76215,0.0,0.0,20.7894735,DYNAMIC
1704528000000000000,0.0,45.604762,0.0,300.0,5.0,DYNAMIC
1704529800000000000,0.0,-151.66881,0.0,0.0,5.0,DYNAMIC
1704531600000000000,0.0,-83.582368,0.0,0.0,5.0,DYNAMIC
1704533400000000000,0.0,-31.061958,0.0,0.0,5.0,DYNAMIC
1704535200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704537000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704538800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704540600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704542400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704544200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1704546000000000000,0.0,0.0,1000.0,0.0,52.5,DYNAMIC
1704547800000000000,0.0,0.0,1000.0,0.0,100.0,DYNAMIC
1704549600000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1704551400000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1704553200000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1704555000000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1704556800000000000,0.0,105.4327,0.0,0.0,100.0,DYNAMIC
1704558600000000000,0.0,0.0,0.0,-16.357228,100.860905,DYNAMIC
1704560400000000000,0.0,-64.89824,0.0,0.0,100.860905,DYNAMIC
1704562200000000000,0.0,1418.0076,0.0,1521.3572,20.7894735,DYNAMIC
1704564000000000000,0.0,157.03898,0.0,300.0,5.0,DYNAMIC
1704565800000000000,0.0,-147.32163,0.0,0.0,5.0,DYNAMIC
1704567600000000000,0.0,-154.76223,0.0,0.0,5.0,DYNAMIC
1704569400000000000,0.0,-130.622,0.0,0.0,5.0,DYNAMIC
1704571200000000000,0.0,-105.10177,0.0,0.0,5.0,DYNAMIC
1704573000000000000,0.0,-84.101268,0.0,0.0,5.0,DYNAMIC
1704574800000000000,0.0,-76.420768,0.0,0.0,5.0,DYNAMIC
1704576600000000000,0.0,-76.760058,0.0,0.0,5.0,DYNAMIC
1704578400000000000,0.0,-82.079348,0.0,0.0,5.0,DYNAMIC
1704580200000000000,0.0,-87.238957,0.0,0.0,5.0,DYNAMIC
1704582000000000000,0.0,-393.05857,0.0,-300.0,20.7894735,DYNAMIC
1704583800000000000,0.0,-91.478243,0.0,0.0,20.7894735,DYNAMIC
1704585600000000000,0.0,213.36208,0.0,300.0,5.0,DYNAMIC
1704587400000000000,0.0,-83.458048,0.0,0.0,5.0,DYNAMIC
1704589200000000000,0.0,-82.818176,0.0,0.0,5.0,DYNAMIC
1704591000000000000,85.518246,0.0,0.0,0.0,5.0,DYNAMIC
1704592800000000000,82.318316,0.0,0.0,0.0,5.0,DYNAMIC
1704594600000000000,78.438186,0.0,0.0,0.0,5.0,DYNAMIC
1704596400000000000,80.938056,0.0,0.0,0.0,5.0,DYNAMIC
1704598200000000000,89.09772,0.0,0.0,0.0,5.0,DYNAMIC
1704600000000000000,103.17738,0.0,0.0,0.0,5.0,DYNAMIC
1704601800000000000,125.59791,0.0,0.0,0.0,5.0,DYNAMIC
1704603600000000000,158.13843,0.0,0.0,0.0,5.0,DYNAMIC
1704605400000000000,186.65869,0.0,0.0,0.0,5.0,DYNAMIC
1704607200000000000,219.07896,0.0,0.0,0.0,5.0,DYNAMIC
1704609000000000000,245.78414,0.0,0.0,0.0,5.0,DYNAMIC
1704610800000000000,284.46932,0.0,0.0,0.0,5.0,DYNAMIC
1704612600000000000,300.78632,0.0,0.0,0.0,5.0,DYNAMIC
1704614400000000000,310.50332,0.0,0.0,0.0,5.0,DYNAMIC
1704616200000000000,277.54988,0.0,0.0,0.0,5.0,DYNAMIC
1704618000000000000,238.43644,0.0,0.0,0.0,5.0,DYNAMIC
1704619800000000000,243.56524,0.0,0.0,0.0,5.0,DYNAMIC
1704621600000000000,234.15405,0.0,0.0,0.0,5.0,DYNAMIC
1704623400000000000,207.75522,0.0,0.0,0.0,5.0,DYNAMIC
1704625200000000000,178.95638,0.0,0.0,0.0,5.0,DYNAMIC
1704627000000000000,145.60797,0.0,0.0,0.0,5.0,DYNAMIC
1704628800000000000,99.919556,0.0,0.0,0.0,5.0,DYNAMIC
1704630600000000000,70.387863,0.0,0.0,0.0,5.0,DYNAMIC
1704632400000000000,40.37618,0.0,0.0,0.0,5.0,DYNAMIC
1704634200000000000,73.51687,0.0,0.0,0.0,5.0,DYNAMIC
1704636000000000000,105.95756,0.0,0.0,0.0,5.0,DYNAMIC
1704637800000000000,102.92868,0.0,0.0,0.0,5.0,DYNAMIC
1704639600000000000,113.75979,0.0,0.0,0.0,5.0,DYNAMIC
1704641400000000000,0.0,0.0,0.0,131.93851,-1.9441321,DYNAMIC
1704643200000000000,0.0,0.0,0.0,146.93724,-9.677670999999998,DYNAMIC
1704645000000000000,0.0,0.0,-158.52035,0.0,-17.2073875,DYNAMIC
1704646800000000000,0.0,0.0,0.0,173.62347,-26.345465,DYNAMIC
1704648600000000000,1976.395,0.0,1780.516,0.0,58.229045,DYNAMIC
1704650400000000000,0.0,0.0,0.0,219.51449,46.675652500000005,DYNAMIC
1704652200000000000,0.0,0.0,0.0,217.72808,35.21628,DYNAMIC
1704654000000000000,0.0,0.0,0.0,216.78167,23.8067185,DYNAMIC
1704655800000000000,0.0,0.0,0.0,200.20139,13.269803,DYNAMIC
1704657600000000000,0.0,0.0,-174.10112,0.0,5.0,DYNAMIC
1704659400000000000,155.54169,0.0,0.0,0.0,5.0,DYNAMIC
1704661200000000000,541.78948,0.0,0.0,-400.04722,26.055117,DYNAMIC
1704663000000000000,0.0,0.0,-141.6222,0.0,19.3280625,DYNAMIC
1704664800000000000,0.0,0.0,-141.84214,0.0,12.5905605,DYNAMIC
1704666600000000000,0.0,0.0,-159.80127,0.0,5.0,DYNAMIC
1704668400000000000,210.7204,0.0,0.0,0.0,5.0,DYNAMIC
1704670200000000000,203.35978,0.0,0.0,0.0,5.0,DYNAMIC
1704672000000000000,191.23916,0.0,0.0,0.0,5.0,DYNAMIC
1704673800000000000,0.0,-180.95936,0.0,0.0,5.0,DYNAMIC
1704675600000000000,0.0,-174.77956,0.0,0.0,5.0,DYNAMIC
1704677400000000000,0.0,-2033.6595,0.0,-1805.0,100.0,DYNAMIC
1704679200000000000,0.0,-295.07935,0.0,0.0,100.0,DYNAMIC
1704681000000000000,0.0,-362.97906,0.0,0.0,100.0,DYNAMIC
1704682800000000000,0.0,-432.59877,0.0,0.0,100.0,DYNAMIC
1704684600000000000,0.0,-492.85917,0.0,0.0,100.0,DYNAMIC
1704686400000000000,0.0,0.0,0.0,540.43958,71.55581,DYNAMIC
1704688200000000000,0.0,-1226.0591,0.0,-540.43958,100.0,DYNAMIC
1704690000000000000,0.0,-836.2994,0.0,0.0,100.0,DYNAMIC
1704691800000000000,0.0,-991.11934,0.0,0.0,100.0,DYNAMIC
1704693600000000000,1144.6593,0.0,0.0,0.0,100.0,DYNAMIC
1704695400000000000,1239.7824,0.0,0.0,0.0,100.0,DYNAMIC
1704697200000000000,1315.3255,0.0,0.0,0.0,100.0,DYNAMIC
1704699000000000000,0.0,0.0,0.0,1380.2008,27.357851,DYNAMIC
1704700800000000000,0.0,0.0,0.0,1390.5962,-45.8314215,DYNAMIC
1704702600000000000,0.0,0.0,0.0,1383.908,-118.668685,DYNAMIC
1704704400000000000,0.0,0.0,0.0,1354.8198,-189.974985,DYNAMIC
1704706200000000000,0.0,0.0,0.0,1290.0096,-257.87023,DYNAMIC
1704708000000000000,6744.3096,0.0,5534.1101,0.0,5.0,DYNAMIC
1704709800000000000,1110.8634,0.0,0.0,0.0,5.0,DYNAMIC
1704711600000000000,1005.3272,0.0,0.0,0.0,5.0,DYNAMIC
1704713400000000000,872.21743,0.0,0.0,0.0,5.0,DYNAMIC
1704715200000000000,747.52766,0.0,0.0,0.0,5.0,DYNAMIC
1704717000000000000,3248.2213,0.0,0.0,-2620.6446,142.92866500000002,DYNAMIC
1704718800000000000,0.0,0.0,-546.2256,0.0,116.98295,DYNAMIC
1704720600000000000,0.0,0.0,0.0,509.50879,90.1667,DYNAMIC
1704722400000000000,0.0,0.0,0.0,467.87198,65.541855,DYNAMIC
