time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-01 00:00:00,0.0,0.0,0.0,35.10243,99.11591
2024-01-01 00:30:00,0.0,0.0,0.0,12.04121,98.81265
2024-01-01 01:00:00,0.0,0.0,0.0,0.004455521,98.81254
2024-01-01 01:30:00,0.0,0.0,0.0,0.004455521,98.81242
2024-01-01 02:00:00,0.0,0.0,0.0,0,98.81242
2024-01-01 02:30:00,0.0,0.0,0.0,0,98.81242
2024-01-01 03:00:00,0.0,0.0,0.0,0,98.81242
2024-01-01 03:30:00,0.0,0.0,0.0,3.469388,98.72504
2024-01-01 04:00:00,0.0,0.0,0.0,0,98.72504
2024-01-01 04:30:00,0.0,0.0,0.0,0,98.72504
2024-01-01 05:00:00,0.0,0.0,0.0,0,98.72504
2024-01-01 05:30:00,0.0,0.0,0.0,0,98.72504
2024-01-01 06:00:00,0.0,0.0,0.0,0,98.72504
2024-01-01 06:30:00,0.0,0.0,0.0,0,98.72504
2024-01-01 07:00:00,0.0,0.0,0.0,0.4081632,98.71477
2024-01-01 07:30:00,0.0,0.0,0.0,2.040816,98.66337
2024-01-01 08:00:00,0.0,0.0,2.067901,0,98.71128
2024-01-01 08:30:00,0.0,0.0,0.0,3.850466,98.6143
2024-01-01 09:00:00,0.0,0.0,3.471912,0,98.69475
2024-01-01 09:30:00,0.0,4.591254,12.46043,0,98.98347
2024-01-01 10:00:00,0.0,0.0,0.0,5.387844,98.84777
2024-01-01 10:30:00,0.0,0.0,0.0,4.367436,98.73778
2024-01-01 11:00:00,0.0,0.0,0.0,0.2575447,98.73129
2024-01-01 11:30:00,0.0,0.0,0.0,1.482034,98.69396
2024-01-01 12:00:00,0.0,12.07488,12.46795,0,98.98286
2024-01-01 12:30:00,9.106531,0.0,0.0,0,98.98286
2024-01-01 13:00:00,0.0,0.0,0.0,91.99453,96.6659
2024-01-01 13:30:00,0.0,0.0,0.0,86.89249,94.47744
2024-01-01 14:00:00,82.8782,0.0,0.0,0,94.47744
2024-01-01 14:30:00,148.8782,0.0,0.0,0,94.47744
2024-01-01 15:00:00,143.7817,0.0,0.0,0,94.47744
2024-01-01 15:30:00,127.9817,0.0,0.0,0,94.47744
2024-01-01 16:00:00,95.7963,0.0,0.0,0,94.47744
2024-01-01 16:30:00,99.7963,0.0,0.0,0,94.47744
2024-01-01 17:00:00,0.0,500.0,0.0,582.6571,79.80274
2024-01-01 17:30:00,0.0,500.0,0.0,546.1265,66.0481
2024-01-01 18:00:00,0.0,0.0,0.0,16.93877,65.62148
2024-01-01 18:30:00,0.0,0.0,0.0,10.61224,65.3542
2024-01-01 19:00:00,0.0,0.0,0.0,12.65699,65.03543
2024-01-01 19:30:00,0.0,0.0,0.0,20.4121,64.52133
2024-01-01 20:00:00,0.0,0.0,0.0,3.057316,64.44434
2024-01-01 20:30:00,0.0,0.0,0.0,2.853237,64.37247
2024-01-01 21:00:00,0.0,0.0,0.0,0.0005257687,64.37246
2024-01-01 21:30:00,0.0,0.0,0.0,0.6127691,64.35703
2024-01-01 22:00:00,0.0,0.0,0.0,1.22449,64.32619
2024-01-01 22:30:00,0.0,0.0,0.0,10.40816,64.06405
2024-01-01 23:00:00,364.4588,0.0,343.059,0,72.01305
2024-01-01 23:30:00,291.2257,0.0,267.1746,0,78.20374
2024-01-02 00:00:00,225.719,0.0,208.0758,0,83.02505
2024-01-02 00:30:00,182.3535,0.0,162.0496,0,86.7799
2024-01-02 01:00:00,194.7834,0.0,126.2044,0,89.70418
2024-01-02 01:30:00,166.6974,0.0,98.28805,0,91.98161
2024-01-02 02:00:00,81.1053,0.0,76.54681,0,93.75526
2024-01-02 02:30:00,62.02765,0.0,59.61472,0,95.1366
2024-01-02 03:00:00,47.5755,0.0,46.42799,0,96.21238
2024-01-02 03:30:00,39.29607,0.0,36.15815,0,97.05019
2024-01-02 04:00:00,37.93919,0.0,28.16,0,97.70269
2024-01-02 04:30:00,243.5831,0.0,21.93103,0,98.21085
2024-01-02 05:00:00,240.0291,0.0,17.0799,0,98.60661
2024-01-02 05:30:00,523.5739,0.0,13.30184,0,98.91483
2024-01-02 06:00:00,853.3976,0.0,0.0,0,98.91483
