time,dc_ground_1500vdc_power_output,windflow_33_[500kw]_power_output,ac_primary_load,total_consumption_rate,grid_sellback_rate,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-02 07:00:00,0.0,143.3256,1190.13,0.16487,0.0558,46.80439999999999,0.0,0.0,1000.0,5.0
2024-01-02 07:30:00,0.0,143.3256,1240.93,0.16487,0.0558,97.60440000000017,0.0,0.0,1000.0,5.0
2024-01-02 08:00:00,2.198155,79.26485,1134.86,0.17725,0.06953,53.39699499999983,0.0,0.0,1000.0,5.0
2024-01-02 08:30:00,2.198155,79.26485,1161.66,0.17725,0.06953,80.19699500000002,0.0,0.0,1000.0,5.0
2024-01-02 09:00:00,27.20724,14.45055,1040.25,0.18754,0.07982,0.0,0.0,0.0,998.59221,5.0
2024-01-02 09:30:00,27.20724,14.45055,1077.25,0.18754,0.07982,35.59221000000002,0.0,0.0,1000.0,5.0
2024-01-02 10:00:00,139.4288,119.8345,1221.83,0.18154,0.07382,0.0,0.0,0.0,962.5666999999999,5.0
2024-01-02 10:30:00,139.4288,119.8345,1234.43,0.18154,0.07382,0.0,0.0,0.0,975.1667,5.0
2024-01-02 11:00:00,491.5924,161.5879,1273.99,0.18413,0.07641,0.0,0.0,0.0,620.8097,5.0
2024-01-02 11:30:00,491.5924,161.5879,1138.79,0.18413,0.07641,0.0,0.0,0.0,485.6097,5.0
2024-01-02 12:00:00,613.1461,79.07298,1156.47,0.20049,0.09277,0.0,0.0,0.0,464.25091999999995,5.0
2024-01-02 12:30:00,613.1461,79.07298,1222.07,0.20049,0.09277,0.0,0.0,0.0,529.8509199999999,5.0
2024-01-02 13:00:00,291.375,108.9255,1096.73,0.20325,0.09553,0.0,696.4295,0.0,696.4295,5.0
2024-01-02 13:30:00,291.375,108.9255,990.33,0.20325,0.09553,0.0,590.0295000000001,0.0,590.0295000000001,5.0
2024-01-02 14:00:00,703.355,156.9758,1072.58,0.19515,0.08743,0.0,0.0,0.0,212.24919999999997,5.0
2024-01-02 14:30:00,703.355,156.9758,985.1799,0.19515,0.08743,0.0,0.0,0.0,124.84910000000002,5.0
2024-01-02 15:00:00,61.35554,87.94902,903.95,0.18578,0.07806,0.0,0.0,0.0,754.64544,5.0
2024-01-02 15:30:00,61.35554,87.94902,883.3499,0.18578,0.07806,0.0,0.0,0.0,734.04534,5.0
2024-01-02 16:00:00,0.0,93.17791,755.58,0.50517,0.09857,0.0,662.40209,0.0,662.40209,5.0
2024-01-02 16:30:00,0.0,93.17791,655.9799,0.50517,0.09857,0.0,562.80199,0.0,562.80199,5.0
2024-01-02 17:00:00,0.0,0.0,359.4,0.5087,0.1021,0.0,359.4,0.0,359.4,5.0
2024-01-02 17:30:00,0.0,0.0,329.8,0.5087,0.1021,0.0,329.8,0.0,329.8,5.0
2024-01-02 18:00:00,0.0,0.0,178.8,0.48986,0.08326,0.0,0.0,0.0,178.8,5.0
2024-01-02 18:30:00,0.0,0.0,169.0,0.48986,0.08326,0.0,0.0,0.0,169.0,5.0
2024-01-02 19:00:00,0.0,0.0,154.6,0.19263,0.08603,0.0,0.0,0.0,154.6,5.0
2024-01-02 19:30:00,0.0,0.0,199.4,0.18152,0.0738,0.0,0.0,0.0,199.4,5.0
2024-01-02 20:00:00,0.0,10.10273,263.1,0.18309,0.07537,0.0,0.0,0.0,252.99727000000001,5.0
2024-01-02 20:30:00,0.0,10.10273,292.5,0.18309,0.07537,0.0,0.0,0.0,282.39727,5.0
2024-01-02 21:00:00,0.0,0.0,172.0,0.17281,0.06509,0.0,0.0,0.0,172.0,5.0
2024-01-02 21:30:00,0.0,0.0,165.8,0.17281,0.06509,0.0,0.0,0.0,165.8,5.0
2024-01-02 22:00:00,0.0,0.0,137.2,0.16178,0.05271,0.0,0.0,0.0,137.2,5.0
2024-01-02 22:30:00,0.0,0.0,161.6,0.16178,0.05271,0.0,0.0,0.0,161.6,5.0
2024-01-02 23:00:00,0.0,0.0,139.4,0.15724,0.04817,0.0,0.0,0.0,139.4,5.0
2024-01-02 23:30:00,0.0,0.0,173.0,0.15724,0.04817,0.0,0.0,0.0,173.0,5.0
2024-01-03 00:00:00,0.0,0.0,115.2,0.17012,0.06105,0.0,0.0,0.0,115.2,5.0
2024-01-03 00:30:00,0.0,0.0,86.59999,0.17012,0.06105,0.0,0.0,0.0,86.59999,5.0
2024-01-03 01:00:00,0.0,0.0,35.59999,0.16878,0.05971,0.0,0.0,0.0,35.59999,5.0
2024-01-03 01:30:00,0.0,0.0,54.4,0.16878,0.05971,0.0,0.0,0.0,54.4,5.0
2024-01-03 02:00:00,0.0,0.0,57.0,0.15984,0.05077,0.0,0.0,0.0,57.0,5.0
2024-01-03 02:30:00,0.0,0.0,42.0,0.15984,0.05077,0.0,0.0,0.0,42.0,5.0
2024-01-03 03:00:00,0.0,31.25952,89.05999,0.16263,0.05356,0.0,0.0,0.0,57.800470000000004,5.0
2024-01-03 03:30:00,0.0,31.25952,113.86,0.16263,0.05356,0.0,0.0,0.0,82.60048,5.0
2024-01-03 04:00:00,0.0,78.27894,134.88,0.15173,0.04266,0.0,0.0,0.0,56.60105999999999,5.0
2024-01-03 04:30:00,0.0,78.27894,266.28,0.15173,0.04266,0.0,0.0,0.0,188.00105999999997,5.0
2024-01-03 05:00:00,0.0,145.573,405.37,0.1788,0.06973,0.0,0.0,0.0,259.797,5.0
2024-01-03 05:30:00,0.0,145.573,657.9699,0.1788,0.06973,0.0,0.0,0.0,512.3969000000001,5.0
2024-01-03 06:00:00,0.0,1.946341,803.15,0.18369,0.07462,0.0,0.0,0.0,801.203659,5.0
2024-01-03 06:30:00,0.0,1.946341,944.95,0.18369,0.07462,0.0,0.0,0.0,943.0036590000001,5.0
2024-01-03 07:00:00,0.0,38.23762,1008.04,0.18183,0.07276,0.0,0.0,0.0,969.80238,5.0
2024-01-03 07:30:00,0.0,38.23762,990.84,0.18183,0.07276,0.0,0.0,0.0,952.60238,5.0
2024-01-03 08:00:00,28.85655,181.3979,1164.0,0.19227,0.08455,0.0,0.0,0.0,953.74555,5.0
2024-01-03 08:30:00,28.85655,181.3979,1113.0,0.19227,0.08455,0.0,0.0,0.0,902.74555,5.0
2024-01-03 09:00:00,137.5253,348.6881,1321.89,0.19085,0.08313,0.0,0.0,0.0,835.6766000000001,5.0
2024-01-03 09:30:00,137.5253,348.6881,1332.49,0.19085,0.08313,0.0,0.0,0.0,846.2766,5.0
2024-01-03 10:00:00,815.4996,234.2259,1313.03,0.19406,0.08634,0.0,0.0,0.0,263.30449999999996,5.0
2024-01-03 10:30:00,815.4996,234.2259,1344.63,0.19406,0.08634,0.0,0.0,0.0,294.9045000000001,5.0
2024-01-03 11:00:00,1288.977,80.29578,1144.3,0.18854,0.08082,0.0,224.97278000000006,0.0,0.0,5.0
2024-01-03 11:30:00,1288.977,80.29578,1129.9,0.18854,0.08082,0.0,239.37277999999992,0.0,0.0,5.0
2024-01-03 12:00:00,1438.804,183.766,1238.97,0.18915,0.08143,0.0,383.60000000000014,0.0,0.0,5.0
2024-01-03 12:30:00,1438.804,183.766,1259.97,0.18915,0.08143,0.0,362.60000000000014,0.0,0.0,5.0
2024-01-03 13:00:00,1341.239,69.05735,987.0599,0.19734,0.08962,0.0,423.2364500000001,0.0,0.0,5.0
2024-01-03 13:30:00,1341.239,69.05735,1132.66,0.19734,0.08962,0.0,277.63635,0.0,0.0,5.0
2024-01-03 14:00:00,873.793,165.3113,1190.91,0.18316,0.07544,0.0,151.80570000000012,0.0,151.80570000000012,5.0
2024-01-03 14:30:00,873.793,165.3113,1013.11,0.18316,0.07544,0.0,25.994299999999953,0.0,0.0,5.0
2024-01-03 15:00:00,154.3799,165.8697,848.27,0.1853,0.07758,0.0,528.0204,0.0,528.0204,5.0
2024-01-03 15:30:00,154.3799,165.8697,816.6699,0.1853,0.07758,0.0,496.4203,0.0,496.4203,5.0
2024-01-03 16:00:00,0.0,91.72899,803.9299,0.51812,0.11152,0.0,712.20091,0.0,712.20091,5.0
2024-01-03 16:30:00,0.0,91.72899,724.9299,0.51812,0.11152,0.0,633.20091,0.0,633.20091,5.0
2024-01-03 17:00:00,0.0,247.6,666.5999,0.51958,0.11298,0.0,418.9999,0.0,418.9999,5.0
2024-01-03 17:30:00,0.0,247.6,644.4,0.51958,0.11298,0.0,396.79999999999995,0.0,396.79999999999995,5.0
2024-01-03 18:00:00,0.0,391.8446,687.84,0.5096,0.103,0.0,295.9954,0.0,295.9954,5.0
2024-01-03 18:30:00,0.0,391.8446,730.4399,0.5096,0.103,0.0,338.59529999999995,0.0,338.59529999999995,5.0
2024-01-03 19:00:00,0.0,456.506,700.3099,0.20692,0.10032,0.0,243.8039,0.0,243.8039,5.0
2024-01-03 19:30:00,0.0,456.506,713.1099,0.19581,0.08809,0.0,0.0,0.0,256.60390000000007,5.0
2024-01-03 20:00:00,0.0,317.0005,556.5999,0.18884,0.08112,0.0,0.0,0.0,239.59940000000006,5.0
2024-01-03 20:30:00,0.0,317.0005,534.9999,0.18884,0.08112,0.0,0.0,0.0,217.99940000000004,5.0
2024-01-03 21:00:00,0.0,333.3242,559.9199,0.18556,0.07784,0.0,0.0,0.0,226.59569999999997,5.0
2024-01-03 21:30:00,0.0,333.3242,567.52,0.18556,0.07784,0.0,0.0,0.0,234.19579999999996,5.0
2024-01-03 22:00:00,0.0,302.9425,501.14,0.17482,0.06575,0.0,0.0,0.0,198.1975,5.0
2024-01-03 22:30:00,0.0,302.9425,528.34,0.17482,0.06575,0.0,0.0,0.0,225.39750000000004,5.0
2024-01-03 23:00:00,0.0,52.00336,255.6,0.1797,0.07063,0.0,0.0,0.0,203.59663999999998,5.0
2024-01-03 23:30:00,0.0,52.00336,242.8,0.1797,0.07063,0.0,0.0,0.0,190.79664000000002,5.0
2024-01-04 00:00:00,0.0,0.0,199.2,0.18335,0.07428,0.0,0.0,0.0,199.2,5.0
2024-01-04 00:30:00,0.0,0.0,171.2,0.18335,0.07428,0.0,0.0,0.0,171.2,5.0
2024-01-04 01:00:00,0.0,58.48161,229.28,0.17733,0.06826,0.0,0.0,0.0,170.79838999999998,5.0
2024-01-04 01:30:00,0.0,58.48161,144.28,0.17733,0.06826,0.0,0.0,0.0,85.79839,5.0
2024-01-04 02:00:00,0.0,73.83284,170.03,0.17298,0.06391,0.0,0.0,0.0,96.19716,5.0
2024-01-04 02:30:00,0.0,73.83284,181.23,0.17298,0.06391,0.0,0.0,0.0,107.39715999999999,5.0
2024-01-04 03:00:00,0.0,17.09456,159.49,0.16874,0.05967,0.0,0.0,0.0,142.39544,5.0
2024-01-04 03:30:00,0.0,17.09456,149.89,0.16874,0.05967,0.0,0.0,0.0,132.79543999999999,5.0
2024-01-04 04:00:00,0.0,86.83046,278.03,0.16758,0.05851,0.0,0.0,0.0,191.19953999999996,5.0
2024-01-04 04:30:00,0.0,86.83046,385.63,0.16758,0.05851,0.0,0.0,0.0,298.79954,5.0
2024-01-04 05:00:00,0.0,326.6639,664.2599,0.17139,0.06232,0.0,0.0,0.0,337.596,5.0
2024-01-04 05:30:00,0.0,326.6639,874.0599,0.17139,0.06232,0.0,0.0,0.0,547.396,5.0
2024-01-04 06:00:00,0.0,381.8291,1209.03,0.18334,0.07427,0.0,0.0,0.0,827.2009,5.0
2024-01-04 06:30:00,0.0,381.8291,1285.43,0.18334,0.07427,0.0,0.0,0.0,903.6009000000001,5.0
2024-01-04 07:00:00,0.0,395.7706,1361.57,0.18415,0.07508,0.0,0.0,0.0,965.7993999999999,5.0
2024-01-04 07:30:00,0.0,395.7706,1381.17,0.18415,0.07508,0.0,0.0,0.0,985.3994,5.0
2024-01-04 08:00:00,2.927408,493.7613,1524.56,0.19303,0.08531,27.871291999999812,0.0,0.0,1000.0,5.0
2024-01-04 08:30:00,2.927408,493.7613,1491.96,0.19303,0.08531,0.0,0.0,0.0,995.271292,5.0
2024-01-04 09:00:00,25.80893,500.0,1476.6,0.19446,0.08674,0.0,0.0,0.0,950.7910699999999,5.0
2024-01-04 09:30:00,25.80893,500.0,1497.4,0.19446,0.08674,0.0,0.0,0.0,971.5910700000001,5.0
2024-01-04 10:00:00,21.4549,500.0,1586.6,0.19067,0.08295,65.14509999999996,0.0,0.0,1000.0,5.0
2024-01-04 10:30:00,21.4549,500.0,1600.6,0.19067,0.08295,79.14509999999996,0.0,0.0,1000.0,5.0
2024-01-04 11:00:00,2.413351,500.0,1611.0,0.19088,0.08316,0.0,0.0,0.0,1000.0,5.0
2024-01-04 11:30:00,2.413351,500.0,1461.0,0.19088,0.08316,0.0,958.5866490000001,0.0,958.5866490000001,5.0
2024-01-04 12:00:00,20.00411,499.0064,1537.61,0.19246,0.08474,0.0,1000.0,0.0,1000.0,5.0
2024-01-04 12:30:00,20.00411,499.0064,1538.41,0.19246,0.08474,0.0,1000.0,0.0,1000.0,5.0
2024-01-04 13:00:00,39.7683,500.0,1457.0,0.19754,0.08982,0.0,917.2317,0.0,917.2317,5.0
2024-01-04 13:30:00,39.7683,500.0,1454.8,0.19754,0.08982,0.0,915.0317,0.0,915.0317,5.0
2024-01-04 14:00:00,2.784919,477.3013,1445.1,0.20213,0.09441,0.0,965.0137809999999,0.0,965.0137809999999,5.0
2024-01-04 14:30:00,2.784919,477.3013,1248.1,0.20213,0.09441,0.0,768.0137809999999,0.0,768.0137809999999,5.0
2024-01-04 15:00:00,2.421085,466.0811,1183.08,0.20538,0.09766,0.0,714.5778149999999,0.0,714.5778149999999,5.0
2024-01-04 15:30:00,2.421085,466.0811,1149.68,0.20538,0.09766,0.0,681.177815,0.0,681.177815,5.0
2024-01-04 16:00:00,0.0,416.2603,1114.66,0.53141,0.12481,0.0,698.3997000000002,0.0,698.3997000000002,5.0
2024-01-04 16:30:00,0.0,416.2603,1093.06,0.53141,0.12481,0.0,676.7997,0.0,676.7997,5.0
2024-01-04 17:00:00,0.0,469.6799,1070.68,0.53651,0.12991,0.0,601.0001000000001,0.0,601.0001000000001,5.0
2024-01-04 17:30:00,0.0,469.6799,920.6799,0.53651,0.12991,0.0,451.0,0.0,451.0,5.0
2024-01-04 18:00:00,0.0,480.3318,817.33,0.53106,0.12446,0.0,336.99820000000005,0.0,336.99820000000005,5.0
2024-01-04 18:30:00,0.0,480.3318,862.33,0.53106,0.12446,0.0,381.99820000000005,0.0,381.99820000000005,5.0
2024-01-04 19:00:00,0.0,263.8918,602.6899,0.22312,0.11652,0.0,338.7981,0.0,338.7981,5.0
2024-01-04 19:30:00,0.0,263.8918,590.2899,0.21201,0.10429,0.0,326.3981,0.0,326.3981,5.0
2024-01-04 20:00:00,0.0,197.2646,488.66,0.19948,0.09176,0.0,0.0,0.0,291.3954,5.0
2024-01-04 20:30:00,0.0,197.2646,496.66,0.19948,0.09176,0.0,0.0,0.0,299.3954,5.0
2024-01-04 21:00:00,0.0,134.2752,449.28,0.19512,0.0874,0.0,0.0,0.0,315.00479999999993,5.0
2024-01-04 21:30:00,0.0,134.2752,414.08,0.19512,0.0874,0.0,0.0,0.0,279.8048,5.0
2024-01-04 22:00:00,0.0,80.90804,323.11,0.18144,0.07237,0.0,0.0,0.0,242.20196,5.0
2024-01-04 22:30:00,0.0,80.90804,332.91,0.18144,0.07237,0.0,0.0,0.0,252.00196000000003,5.0
2024-01-04 23:00:00,0.0,0.0,265.8,0.18882,0.07975,0.0,0.0,0.0,265.8,5.0
2024-01-04 23:30:00,0.0,0.0,183.8,0.18882,0.07975,0.0,0.0,0.0,183.8,5.0
2024-01-05 00:00:00,0.0,0.0,178.2,0.18902,0.07995,0.0,0.0,0.0,178.2,5.0
2024-01-05 00:30:00,0.0,0.0,201.6,0.18902,0.07995,0.0,0.0,0.0,201.6,5.0
2024-01-05 01:00:00,0.0,0.0,122.8,0.18703,0.07796,0.0,0.0,0.0,122.8,5.0
2024-01-05 01:30:00,0.0,0.0,66.8,0.18703,0.07796,0.0,0.0,0.0,66.8,5.0
2024-01-05 02:00:00,0.0,0.0,105.4,0.18011,0.07104,0.0,0.0,0.0,105.4,5.0
2024-01-05 02:30:00,0.0,0.0,73.8,0.18011,0.07104,0.0,0.0,0.0,73.8,5.0
2024-01-05 03:00:00,0.0,0.0,88.59999,0.17952,0.07045,0.0,0.0,0.0,88.59999,5.0
2024-01-05 03:30:00,0.0,0.0,75.39999,0.17952,0.07045,0.0,0.0,0.0,75.39999,5.0
2024-01-05 04:00:00,0.0,0.0,140.0,0.17961,0.07054,0.0,0.0,0.0,140.0,5.0
2024-01-05 04:30:00,0.0,0.0,153.8,0.17961,0.07054,0.0,0.0,0.0,153.8,5.0
2024-01-05 05:00:00,0.0,0.0,206.0,0.18351,0.07444,0.0,0.0,0.0,206.0,5.0
2024-01-05 05:30:00,0.0,0.0,546.9999,0.18351,0.07444,0.0,0.0,0.0,546.9999,5.0
2024-01-05 06:00:00,0.0,0.0,836.7999,0.19339,0.08432,0.0,0.0,0.0,836.7999,5.0
2024-01-05 06:30:00,0.0,0.0,853.2,0.19339,0.08432,0.0,0.0,0.0,853.2,5.0
2024-01-05 07:00:00,0.0,0.0,940.2,0.19487,0.0858,0.0,0.0,0.0,940.2,5.0
2024-01-05 07:30:00,0.0,0.0,1014.8,0.19487,0.0858,14.799999999999955,0.0,0.0,1000.0,5.0
2024-01-05 08:00:00,3.184598,0.0,1062.4,0.20081,0.09309,59.21540200000004,0.0,0.0,1000.0,5.0
2024-01-05 08:30:00,3.184598,0.0,1027.6,0.20081,0.09309,24.415401999999858,0.0,0.0,1000.0,5.0
2024-01-05 09:00:00,14.26076,0.0,975.5999,0.19944,0.09172,0.0,0.0,0.0,961.33914,5.0
2024-01-05 09:30:00,14.26076,0.0,1056.6,0.19944,0.09172,42.33924000000002,0.0,0.0,1000.0,5.0
2024-01-05 10:00:00,30.43169,30.30067,1132.1,0.19845,0.09073,71.36763999999994,0.0,0.0,1000.0,5.0
2024-01-05 10:30:00,30.43169,30.30067,1144.7,0.19845,0.09073,83.96764000000007,0.0,0.0,1000.0,5.0
2024-01-05 11:00:00,27.51829,92.28681,1152.89,0.19458,0.08686,0.0,0.0,0.0,1000.0,5.0
2024-01-05 11:30:00,27.51829,92.28681,1092.29,0.19458,0.08686,0.0,972.4848999999999,0.0,972.4848999999999,5.0
2024-01-05 12:00:00,45.68107,162.7593,1120.16,0.19456,0.08684,0.0,911.71963,0.0,911.71963,5.0
2024-01-05 12:30:00,45.68107,162.7593,1162.56,0.19456,0.08684,0.0,954.1196299999999,0.0,954.1196299999999,5.0
2024-01-05 13:00:00,4.183679,245.7928,1106.19,0.19567,0.08795,0.0,856.213521,0.0,856.213521,5.0
2024-01-05 13:30:00,4.183679,245.7928,1155.99,0.19567,0.08795,0.0,906.013521,0.0,906.013521,5.0
2024-01-05 14:00:00,18.8146,191.0541,1033.45,0.20027,0.09255,0.0,823.5813,0.0,823.5813,5.0
2024-01-05 14:30:00,18.8146,191.0541,930.0499,0.20027,0.09255,0.0,720.1812,0.0,720.1812,5.0
2024-01-05 15:00:00,7.653826,127.4557,840.8599,0.20354,0.09582,0.0,705.7503740000001,0.0,705.7503740000001,5.0
2024-01-05 15:30:00,7.653826,127.4557,864.46,0.20354,0.09582,0.0,729.3504740000001,0.0,729.3504740000001,5.0
2024-01-05 16:00:00,0.0,91.13406,805.1299,0.52592,0.11932,0.0,713.99584,0.0,713.99584,5.0
2024-01-05 16:30:00,0.0,91.13406,703.7299,0.52592,0.11932,0.0,612.5958400000001,0.0,612.5958400000001,5.0
2024-01-05 17:00:00,0.0,94.76762,655.3699,0.52684,0.12024,0.0,560.6022800000001,0.0,560.6022800000001,5.0
2024-01-05 17:30:00,0.0,94.76762,605.1699,0.52684,0.12024,0.0,510.40228,0.0,510.40228,5.0
2024-01-05 18:00:00,0.0,31.97153,402.97,0.52059,0.11399,0.0,370.99847,0.0,370.99847,5.0
2024-01-05 18:30:00,0.0,31.97153,393.97,0.52059,0.11399,0.0,361.99847,0.0,361.99847,5.0
2024-01-05 19:00:00,0.0,0.0,292.6,0.21515,0.10855,0.0,292.6,0.0,292.6,5.0
