time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
1970-01-01 00:00:00,34.400380000000006,0,0.0,0.0,5.0
1970-01-01 00:00:00,11.800379999999995,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0043700000000015,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0043700000000015,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,3.4,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.4,0,0.0,0.0,5.0
1970-01-01 00:00:00,2.0,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0,0,2.067901,0.0,5.0982252975
1970-01-01 00:00:00,1.865818347499997,0,0.0,1.8662806525000029,5.0
1970-01-01 00:00:00,0.0,0,3.769869999999999,0.0,5.179068825
1970-01-01 00:00:00,0.0,0,17.16987,0.0,5.9946376500000005
1970-01-01 00:00:00,0.0,0,0.0,5.236912,5.719010702631579
1970-01-01 00:00:00,0.0,0,0.0,4.236912,5.496015334210526
1970-01-01 00:00:00,0.0,0,0.0,0.2289729999999998,5.48396412368421
1970-01-01 00:00:00,0.0,0,0.0,1.428973,5.408755018421052
1970-01-01 00:00:00,0.0,0,24.78925,0.0,6.586244393421052
1970-01-01 00:00:00,0.0,0,0.0,8.61075,6.133047024999999
1970-01-01 00:00:00,68.23398652500002,0,0.0,21.52789347499998,5.0
1970-01-01 00:00:00,84.76188,0,0.0,0.0,5.0
1970-01-01 00:00:00,82.789996,0,0.0,0.0,5.0
1970-01-01 00:00:00,148.79000599999998,0,0.0,0.0,5.0
1970-01-01 00:00:00,143.76907699999998,0,0.0,0.0,5.0
1970-01-01 00:00:00,127.969077,0,0.0,0.0,5.0
1970-01-01 00:00:00,95.79632,0,0.0,0.0,5.0
1970-01-01 00:00:00,99.79632,0,0.0,0.0,5.0
1970-01-01 00:00:00,71.00397,0,0.0,0.0,5.0
1970-01-01 00:00:00,35.20397,0,0.0,0.0,5.0
1970-01-01 00:00:00,16.6,0,0.0,0.0,5.0
1970-01-01 00:00:00,10.4,0,0.0,0.0,5.0
1970-01-01 00:00:00,12.403850000000006,0,0.0,0.0,5.0
1970-01-01 00:00:00,20.003860000000003,0,0.0,0.0,5.0
1970-01-01 00:00:00,2.996200000000016,0,0.0,0.0,5.0
1970-01-01 00:00:00,2.796199999999999,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.0005099999999913,0,0.0,0.0,5.0
1970-01-01 00:00:00,0.6005099999999999,0,0.0,0.0,5.0
1970-01-01 00:00:00,1.2,0,0.0,0.0,5.0
1970-01-01 00:00:00,10.2,0,0.0,0.0,5.0
1970-01-01 00:00:00,14.398584,0,0.0,0.0,5.0
1970-01-01 00:00:00,18.598584,0,0.0,0.0,5.0
1970-01-01 00:00:00,13.39676,0,0.0,0.0,5.0
1970-01-01 00:00:00,16.996760000000002,0,0.0,0.0,5.0
1970-01-01 00:00:00,66.00344000000001,0,0.0,0.0,5.0
