time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-01 00:00:00,0.0,265.59962,0.0,300.0,5.0
2024-01-01 00:30:00,11.80038,0.0,0.0,0.0,5.0
2024-01-01 01:00:00,0.00437,0.0,0.0,0.0,5.0
2024-01-01 01:30:00,0.00437,0.0,0.0,0.0,5.0
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 03:30:00,3.4,0.0,0.0,0.0,5.0
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 04:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 05:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 06:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 06:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 07:00:00,0.4,0.0,0.0,0.0,5.0
2024-01-01 07:30:00,2.0,0.0,0.0,0.0,5.0
2024-01-01 08:00:00,0.0,0.0,2.067901,0.0,5.098225500000001
2024-01-01 08:30:00,1.8658183,0.0,0.0,1.8662807,5.0
2024-01-01 09:00:00,0.0,0.0,3.76987,0.0,5.179069
2024-01-01 09:30:00,0.0,0.0,17.16987,0.0,5.9946375000000005
2024-01-01 10:00:00,0.0,0.0,0.0,5.236912,5.7190105
2024-01-01 10:30:00,0.0,0.0,0.0,4.236912,5.4960155
2024-01-01 11:00:00,0.0,0.0,0.0,0.228973,5.483964
2024-01-01 11:30:00,0.0,0.0,0.0,1.428973,5.408755
2024-01-01 12:00:00,0.0,0.0,24.78925,0.0,6.586244499999999
2024-01-01 12:30:00,8.61075,0.0,0.0,0.0,6.586244499999999
2024-01-01 13:00:00,89.76188,0.0,0.0,0.0,6.586244499999999
2024-01-01 13:30:00,84.76188,0.0,0.0,0.0,6.586244499999999
2024-01-01 14:00:00,82.789996,0.0,0.0,0.0,6.586244499999999
2024-01-01 14:30:00,148.79001,0.0,0.0,0.0,6.586244499999999
2024-01-01 15:00:00,143.76908,0.0,0.0,0.0,6.586244499999999
2024-01-01 15:30:00,127.96908,0.0,0.0,0.0,6.586244499999999
2024-01-01 16:00:00,95.79632,0.0,0.0,0.0,6.586244499999999
2024-01-01 16:30:00,99.79632,0.0,0.0,0.0,6.586244499999999
2024-01-01 17:00:00,71.00397,0.0,0.0,0.0,6.586244499999999
2024-01-01 17:30:00,35.20397,0.0,0.0,0.0,6.586244499999999
2024-01-01 18:00:00,16.6,0.0,0.0,0.0,6.586244499999999
2024-01-01 18:30:00,10.4,0.0,0.0,0.0,6.586244499999999
2024-01-01 19:00:00,12.40385,0.0,0.0,0.0,6.586244499999999
2024-01-01 19:30:00,20.00386,0.0,0.0,0.0,6.586244499999999
2024-01-01 20:00:00,2.9962,0.0,0.0,0.0,6.586244499999999
2024-01-01 20:30:00,2.7962,0.0,0.0,0.0,6.586244499999999
2024-01-01 21:00:00,0.00051,0.0,0.0,0.0,6.586244499999999
2024-01-01 21:30:00,0.60051,0.0,0.0,0.0,6.586244499999999
2024-01-01 22:00:00,1.2,0.0,0.0,0.0,6.586244499999999
2024-01-01 22:30:00,0.0,0.0,0.0,10.2,6.0494025
2024-01-01 23:00:00,0.0,0.0,0.0,14.398584,5.291581999999999
2024-01-01 23:30:00,13.058525,0.0,0.0,5.5400595,5.0
2024-01-02 00:00:00,0.0,292.1433,0.0,305.54006,5.0
2024-01-02 00:30:00,16.99676,0.0,0.0,0.0,5.0
2024-01-02 01:00:00,66.00344,0.0,0.0,0.0,5.0
2024-01-02 01:30:00,66.40344,0.0,0.0,0.0,5.0
2024-01-02 02:00:00,2.99631,0.0,0.0,0.0,5.0
2024-01-02 02:30:00,1.1963,0.0,0.0,0.0,5.0
2024-01-02 03:00:00,0.2,0.0,0.0,0.0,5.0
2024-01-02 03:30:00,2.4,0.0,0.0,0.0,5.0
2024-01-02 04:00:00,9.2045,0.0,0.0,0.0,5.0
2024-01-02 04:30:00,221.2045,0.0,0.0,0.0,5.0
2024-01-02 05:00:00,222.6007,0.0,0.0,0.0,5.0
2024-01-02 05:30:00,856.06649,0.0,346.06589,0.0,21.43813
2024-01-02 06:00:00,853.3977,0.0,0.0,0.0,21.43813
2024-01-02 06:30:00,991.7977,0.0,0.0,0.0,21.43813
2024-01-02 07:00:00,1000.0,0.0,0.0,46.8044,18.9747405
2024-01-02 07:30:00,1000.0,0.0,0.0,97.6044,13.837666999999998
2024-01-02 08:00:00,1000.0,0.0,0.0,53.396995,11.0272985
2024-01-02 08:30:00,1000.0,0.0,0.0,80.196995,6.806404000000001
2024-01-02 09:00:00,1000.0,0.0,1.40779,0.0,6.873274
2024-01-02 09:30:00,1000.0,0.0,0.0,35.59221,5.0
2024-01-02 10:00:00,962.5667,0.0,0.0,0.0,5.0
2024-01-02 10:30:00,975.1667,0.0,0.0,0.0,5.0
2024-01-02 11:00:00,620.8097,0.0,0.0,0.0,5.0
2024-01-02 11:30:00,485.6097,0.0,0.0,0.0,5.0
2024-01-02 12:00:00,464.25092,0.0,0.0,0.0,5.0
2024-01-02 12:30:00,529.85092,0.0,0.0,0.0,5.0
2024-01-02 13:00:00,696.4295,0.0,0.0,0.0,5.0
2024-01-02 13:30:00,590.0295,0.0,0.0,0.0,5.0
2024-01-02 14:00:00,212.2492,0.0,0.0,0.0,5.0
2024-01-02 14:30:00,124.8491,0.0,0.0,0.0,5.0
2024-01-02 15:00:00,754.64544,0.0,0.0,0.0,5.0
2024-01-02 15:30:00,734.04534,0.0,0.0,0.0,5.0
2024-01-02 16:00:00,662.40209,0.0,0.0,0.0,5.0
2024-01-02 16:30:00,562.80199,0.0,0.0,0.0,5.0
2024-01-02 17:00:00,359.4,0.0,0.0,0.0,5.0
2024-01-02 17:30:00,329.8,0.0,0.0,0.0,5.0
2024-01-02 18:00:00,178.8,0.0,0.0,0.0,5.0
2024-01-02 18:30:00,169.0,0.0,0.0,0.0,5.0
2024-01-02 19:00:00,154.6,0.0,0.0,0.0,5.0
2024-01-02 19:30:00,199.4,0.0,0.0,0.0,5.0
2024-01-02 20:00:00,252.99727,0.0,0.0,0.0,5.0
2024-01-02 20:30:00,282.39727,0.0,0.0,0.0,5.0
2024-01-02 21:00:00,172.0,0.0,0.0,0.0,5.0
2024-01-02 21:30:00,165.8,0.0,0.0,0.0,5.0
2024-01-02 22:00:00,137.2,0.0,0.0,0.0,5.0
2024-01-02 22:30:00,161.6,0.0,0.0,0.0,5.0
2024-01-02 23:00:00,139.4,0.0,0.0,0.0,5.0
2024-01-02 23:30:00,173.0,0.0,0.0,0.0,5.0
2024-01-03 00:00:00,0.0,184.8,0.0,300.0,5.0
2024-01-03 00:30:00,86.59999,0.0,0.0,0.0,5.0
2024-01-03 01:00:00,35.59999,0.0,0.0,0.0,5.0
2024-01-03 01:30:00,54.4,0.0,0.0,0.0,5.0
2024-01-03 02:00:00,57.0,0.0,0.0,0.0,5.0
2024-01-03 02:30:00,42.0,0.0,0.0,0.0,5.0
2024-01-03 03:00:00,57.80047,0.0,0.0,0.0,5.0
2024-01-03 03:30:00,82.60048,0.0,0.0,0.0,5.0
2024-01-03 04:00:00,56.60106,0.0,0.0,0.0,5.0
2024-01-03 04:30:00,188.00106,0.0,0.0,0.0,5.0
2024-01-03 05:00:00,259.797,0.0,0.0,0.0,5.0
2024-01-03 05:30:00,512.3969,0.0,0.0,0.0,5.0
2024-01-03 06:00:00,801.20366,0.0,0.0,0.0,5.0
2024-01-03 06:30:00,943.00366,0.0,0.0,0.0,5.0
2024-01-03 07:00:00,969.80238,0.0,0.0,0.0,5.0
2024-01-03 07:30:00,952.60238,0.0,0.0,0.0,5.0
2024-01-03 08:00:00,953.74555,0.0,0.0,0.0,5.0
2024-01-03 08:30:00,902.74555,0.0,0.0,0.0,5.0
2024-01-03 09:00:00,835.6766,0.0,0.0,0.0,5.0
2024-01-03 09:30:00,846.2766,0.0,0.0,0.0,5.0
2024-01-03 10:00:00,263.3045,0.0,0.0,0.0,5.0
2024-01-03 10:30:00,294.9045,0.0,0.0,0.0,5.0
2024-01-03 11:00:00,0.0,0.0,224.97278,0.0,15.686207
2024-01-03 11:30:00,0.0,0.0,239.37278,0.0,27.056414
2024-01-03 12:00:00,0.0,0.0,383.6,0.0,45.277414
2024-01-03 12:30:00,0.0,0.0,362.6,0.0,62.500915
2024-01-03 13:00:00,0.0,0.0,423.23645,0.0,82.604645
2024-01-03 13:30:00,0.0,0.0,277.63635,0.0,95.79237
2024-01-03 14:00:00,0.0,0.0,0.0,151.8057,87.8026
2024-01-03 14:30:00,0.0,0.0,25.9943,0.0,89.03733
2024-01-03 15:00:00,0.0,0.0,0.0,528.0204,61.24678
2024-01-03 15:30:00,139.93238,0.0,0.0,356.48792,42.4842585
2024-01-03 16:00:00,0.0,0.0,0.0,712.20091,5.0
2024-01-03 16:30:00,633.20091,0.0,0.0,0.0,5.0
2024-01-03 17:00:00,418.9999,0.0,0.0,0.0,5.0
2024-01-03 17:30:00,396.8,0.0,0.0,0.0,5.0
2024-01-03 18:00:00,295.9954,0.0,0.0,0.0,5.0
2024-01-03 18:30:00,338.5953,0.0,0.0,0.0,5.0
2024-01-03 19:00:00,243.8039,0.0,0.0,0.0,5.0
2024-01-03 19:30:00,256.6039,0.0,0.0,0.0,5.0
2024-01-03 20:00:00,239.5994,0.0,0.0,0.0,5.0
2024-01-03 20:30:00,217.9994,0.0,0.0,0.0,5.0
2024-01-03 21:00:00,226.5957,0.0,0.0,0.0,5.0
2024-01-03 21:30:00,234.1958,0.0,0.0,0.0,5.0
2024-01-03 22:00:00,198.1975,0.0,0.0,0.0,5.0
2024-01-03 22:30:00,225.3975,0.0,0.0,0.0,5.0
2024-01-03 23:00:00,203.59664,0.0,0.0,0.0,5.0
2024-01-03 23:30:00,190.79664,0.0,0.0,0.0,5.0
2024-01-04 00:00:00,0.0,100.8,0.0,300.0,5.0
2024-01-04 00:30:00,171.2,0.0,0.0,0.0,5.0
2024-01-04 01:00:00,170.79839,0.0,0.0,0.0,5.0
2024-01-04 01:30:00,85.79839,0.0,0.0,0.0,5.0
2024-01-04 02:00:00,96.19716,0.0,0.0,0.0,5.0
2024-01-04 02:30:00,107.39716,0.0,0.0,0.0,5.0
2024-01-04 03:00:00,142.39544,0.0,0.0,0.0,5.0
2024-01-04 03:30:00,132.79544,0.0,0.0,0.0,5.0
2024-01-04 04:00:00,191.19954,0.0,0.0,0.0,5.0
2024-01-04 04:30:00,298.79954,0.0,0.0,0.0,5.0
2024-01-04 05:00:00,337.596,0.0,0.0,0.0,5.0
2024-01-04 05:30:00,547.396,0.0,0.0,0.0,5.0
2024-01-04 06:00:00,1000.0,0.0,172.7991,0.0,13.207956999999999
2024-01-04 06:30:00,960.22429,0.0,56.623387,0.0,15.897568000000001
2024-01-04 07:00:00,965.7994,0.0,0.0,0.0,15.897568000000001
2024-01-04 07:30:00,985.3994,0.0,0.0,0.0,15.897568000000001
2024-01-04 08:00:00,1000.0,0.0,0.0,27.871292,14.430658
2024-01-04 08:30:00,1000.0,0.0,4.728708,0.0,14.6552715
2024-01-04 09:00:00,1000.0,0.0,49.20893,0.0,16.992696000000002
2024-01-04 09:30:00,1000.0,0.0,28.40893,0.0,18.34212
2024-01-04 10:00:00,1000.0,0.0,0.0,65.1451,14.913430500000002
2024-01-04 10:30:00,1000.0,0.0,0.0,79.1451,10.747899
2024-01-04 11:00:00,1000.0,0.0,0.0,108.58665,5.032812
2024-01-04 11:30:00,1000.0,0.0,41.413351,0.0,6.9999465
2024-01-04 12:00:00,1000.0,0.0,0.0,18.59949,6.021026
2024-01-04 12:30:00,1000.0,0.0,0.0,19.39949,5.0
2024-01-04 13:00:00,917.2317,0.0,0.0,0.0,5.0
2024-01-04 13:30:00,915.0317,0.0,0.0,0.0,5.0
2024-01-04 14:00:00,965.01378,0.0,0.0,0.0,5.0
2024-01-04 14:30:00,768.01378,0.0,0.0,0.0,5.0
2024-01-04 15:00:00,714.57781,0.0,0.0,0.0,5.0
2024-01-04 15:30:00,681.17782,0.0,0.0,0.0,5.0
2024-01-04 16:00:00,698.3997,0.0,0.0,0.0,5.0
2024-01-04 16:30:00,676.7997,0.0,0.0,0.0,5.0
2024-01-04 17:00:00,601.0001,0.0,0.0,0.0,5.0
2024-01-04 17:30:00,451.0,0.0,0.0,0.0,5.0
2024-01-04 18:00:00,336.9982,0.0,0.0,0.0,5.0
2024-01-04 18:30:00,381.9982,0.0,0.0,0.0,5.0
2024-01-04 19:00:00,338.7981,0.0,0.0,0.0,5.0
2024-01-04 19:30:00,326.3981,0.0,0.0,0.0,5.0
2024-01-04 20:00:00,291.3954,0.0,0.0,0.0,5.0
2024-01-04 20:30:00,299.3954,0.0,0.0,0.0,5.0
2024-01-04 21:00:00,315.0048,0.0,0.0,0.0,5.0
2024-01-04 21:30:00,279.8048,0.0,0.0,0.0,5.0
2024-01-04 22:00:00,242.20196,0.0,0.0,0.0,5.0
2024-01-04 22:30:00,252.00196,0.0,0.0,0.0,5.0
2024-01-04 23:00:00,265.8,0.0,0.0,0.0,5.0
2024-01-04 23:30:00,183.8,0.0,0.0,0.0,5.0
2024-01-05 00:00:00,0.0,121.8,0.0,300.0,5.0
2024-01-05 00:30:00,201.6,0.0,0.0,0.0,5.0
2024-01-05 01:00:00,122.8,0.0,0.0,0.0,5.0
2024-01-05 01:30:00,66.8,0.0,0.0,0.0,5.0
2024-01-05 02:00:00,105.4,0.0,0.0,0.0,5.0
2024-01-05 02:30:00,73.8,0.0,0.0,0.0,5.0
2024-01-05 03:00:00,88.59999,0.0,0.0,0.0,5.0
2024-01-05 03:30:00,75.39999,0.0,0.0,0.0,5.0
2024-01-05 04:00:00,140.0,0.0,0.0,0.0,5.0
2024-01-05 04:30:00,153.8,0.0,0.0,0.0,5.0
2024-01-05 05:00:00,206.0,0.0,0.0,0.0,5.0
2024-01-05 05:30:00,546.9999,0.0,0.0,0.0,5.0
2024-01-05 06:00:00,1000.0,0.0,163.2001,0.0,12.752005
2024-01-05 06:30:00,1000.0,0.0,146.8,0.0,19.7250045
2024-01-05 07:00:00,956.29275,0.0,16.092751,0.0,20.489410499999998
2024-01-05 07:30:00,1000.0,0.0,0.0,14.8,19.710462999999997
2024-01-05 08:00:00,1000.0,0.0,0.0,59.215402,16.593863
2024-01-05 08:30:00,1000.0,0.0,0.0,24.415402,15.308842
2024-01-05 09:00:00,1000.0,0.0,38.66086,0.0,17.1452325
2024-01-05 09:30:00,1000.0,0.0,0.0,42.33924,14.9168515
2024-01-05 10:00:00,1000.0,0.0,0.0,71.36764,11.16066
2024-01-05 10:30:00,1000.0,0.0,0.0,83.96764,6.7413105
2024-01-05 11:00:00,1000.0,0.0,0.0,33.0849,5.0
2024-01-05 11:30:00,972.4849,0.0,0.0,0.0,5.0
2024-01-05 12:00:00,911.71963,0.0,0.0,0.0,5.0
2024-01-05 12:30:00,954.11963,0.0,0.0,0.0,5.0
2024-01-05 13:00:00,856.21352,0.0,0.0,0.0,5.0
2024-01-05 13:30:00,906.01352,0.0,0.0,0.0,5.0
2024-01-05 14:00:00,823.5813,0.0,0.0,0.0,5.0
2024-01-05 14:30:00,720.1812,0.0,0.0,0.0,5.0
2024-01-05 15:00:00,705.75037,0.0,0.0,0.0,5.0
2024-01-05 15:30:00,729.35047,0.0,0.0,0.0,5.0
2024-01-05 16:00:00,713.99584,0.0,0.0,0.0,5.0
