time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-10-25 05:00:00,50.74848733528021,71.24319247628307,0.11977634162918095,1011.6143814887994,98.0
2024-10-25 05:30:00,64.32838236249445,0.0,0.0883679646312194,1015.830624074141,98.0
2024-10-25 06:00:00,46.8550952937116,0.0,0.22650835304046912,1015.8021217119262,98.0
2024-10-25 06:30:00,41.35902465405883,0.0,0.19718676315079492,1013.5368482307816,98.0
2024-10-25 07:00:00,31.930841555677304,306.45263010314886,0.0,980.0176512237183,98.0
2024-10-25 07:30:00,36.454239132612564,250.95767786849325,0.0,980.3804745130157,98.0
2024-10-25 08:00:00,15.76245237115352,591.6555128803286,0.0,952.3143850510213,98.0
2024-10-25 08:30:00,10.72454604045582,629.9261275350792,0.0,951.7501300538269,98.0
2024-10-25 09:00:00,17.898487787805593,393.4035223868835,0.0,968.5001790913008,98.0
2024-10-25 09:30:00,33.745753399247626,300.19670693290004,0.0,976.2932978257479,98.0
2024-10-25 10:00:00,17.374352511887658,548.3124326991717,0.0,951.1773909214907,98.0
2024-10-25 10:30:00,8.884556242929094,656.9652100387054,0.0,948.539841143584,98.0
2024-10-25 11:00:00,5.696763663513458,851.424671859922,0.0,829.7395227706429,98.0
2024-10-25 11:30:00,7.865427129417412,826.1301336086267,0.0,831.4925495507991,98.0
2024-10-25 12:00:00,0.0,854.3998305048071,0.0,940.0838004432997,98.0
2024-10-25 12:30:00,0.0,949.5176783355513,0.0,924.2108544203963,98.0
2024-10-25 13:00:00,10.008906040024572,685.0602359705422,0.0,958.6607515548508,98.0
2024-10-25 13:30:00,6.481758659936798,732.5949992400466,0.0,956.5226588797868,98.0
2024-10-25 14:00:00,24.560703320472037,426.8732246232107,0.0,993.7359322349221,98.0
2024-10-25 14:30:00,20.3150136066533,492.5459995958319,0.0,992.0576644967651,98.0
2024-10-25 15:00:00,15.209856543518933,587.2329694468989,0.0,971.8453644259744,98.0
2024-10-25 15:30:00,19.889728587688268,535.1570990721566,0.0,972.6713203226284,98.0
2024-10-25 16:00:00,22.204870564668767,279.7390499071668,0.8854584194777174,993.0649077667802,98.0
2024-10-25 16:30:00,19.29591471712785,411.6502828926951,0.4969892388483027,990.2965274135065,98.0
2024-10-25 17:00:00,12.910680153030357,502.017390532679,0.5784068057076143,996.4851171899387,98.0
2024-10-25 17:30:00,9.236673804320205,542.7130474367831,0.5856892392813334,994.8620628800148,98.0
2024-10-25 18:00:00,7.422141457066792,592.5199745555008,0.41702310793615177,1000.9148562075679,98.0
2024-10-25 18:30:00,6.143247167519309,607.1635608196646,0.2530617355165308,1003.8733753904353,98.0
2024-10-25 19:00:00,7.230642227469345,640.0289910191284,0.24764870542163053,1004.8459975006826,98.0
2024-10-25 19:30:00,8.08115713102261,629.1455382032739,0.24568158440944976,1005.1100626595287,98.0
2024-10-25 20:00:00,7.620621425957194,608.4309831362369,0.17912016368024208,1006.5894818768114,98.0
2024-10-25 20:30:00,3.7933043654260192,657.4065208144295,0.18797220695693187,1005.4011886584466,98.0
2024-10-25 21:00:00,7.453506208352896,684.2774645050023,0.06716446094380357,997.6911227584195,98.0
2024-10-25 21:30:00,6.2486100964948355,699.6956893284696,0.06995121530426943,997.3170304477527,98.0
2024-10-25 22:00:00,10.401310921117469,638.7869051554692,0.062163740946705764,997.8477579755202,98.0
2024-10-25 22:30:00,8.232497920529452,666.5397098396379,0.06717989874931912,997.1743918184862,98.0
2024-10-25 23:00:00,6.358152239816958,717.8184374563218,0.06521511597982566,996.7255003338254,98.0
2024-10-25 23:30:00,5.054029389998101,734.5063984410281,0.06823136787420764,996.3206004224502,98.0
2024-10-26 00:00:00,0.0,743.1199789799532,0.33564167894451613,991.6420968315274,98.0
2024-10-26 00:30:00,0.0,766.5194025367072,0.33987098853329667,991.0743567389147,98.0
2024-10-26 01:00:00,0.0,761.7378048669746,0.3232006459345405,992.1728679886876,98.0
2024-10-26 01:30:00,0.0,749.5846213546245,0.3210004101269022,992.4677604828556,98.0
2024-10-26 02:00:00,0.0,808.8883319521815,0.2926669994966105,992.2969073210986,98.0
2024-10-26 02:30:00,0.0,805.0791234663351,0.29197850736427533,992.3893301283416,98.0
2024-10-26 03:00:00,0.0,813.14613586944,0.2545248259903473,992.0968964184658,98.0
2024-10-26 03:30:00,0.0,773.784535355092,0.24726448843135984,993.0527280336455,98.0
2024-10-26 04:00:00,12.626144235897302,573.5119691831582,0.20043396672008093,998.8851289134667,98.0
2024-10-26 04:30:00,18.57937342239093,497.3279141361306,0.18658824035630972,1000.7339989507753,98.0
2024-10-26 05:00:00,22.888684744761377,437.0606949148769,0.1837462264757879,999.3571963944216,98.0
2024-10-26 05:30:00,27.35369356846757,379.92262705301914,0.17337951704999932,1000.7437529994754,98.0
2024-10-26 06:00:00,26.477222212808606,362.2828887604738,0.0019755343039210282,1001.0113420847352,98.0
2024-10-26 06:30:00,29.12591897632302,325.9941447467377,0.004094004205205087,1002.8761197756327,98.0
2024-10-26 07:00:00,27.422876448867676,319.2887621347035,0.0,1002.6008831700993,98.0
2024-10-26 07:30:00,24.968912213104822,348.30069259241424,0.0,1002.8807871649781,98.0
2024-10-26 08:00:00,17.816779914901346,416.11834258621127,0.07484448554526811,998.6773771615484,98.0
2024-10-26 08:30:00,20.084579383373715,387.0958751867888,0.06955022844362341,999.3818160343432,98.0
2024-10-26 09:00:00,17.932718847896638,426.8660222632525,0.0907564327413475,993.139159849791,98.0
2024-10-26 09:30:00,16.531398404534638,447.1922942044806,0.08574219144944627,991.6617379933324,98.0
2024-10-26 10:00:00,2.2737452045731494,703.2346988922349,0.0,962.8491056883994,98.0
2024-10-26 10:30:00,3.5634835985982414,686.7281927378398,0.0,963.2498353526707,98.0
2024-10-26 11:00:00,0.27222867230924574,756.8967535912576,0.0,963.132293119625,98.0
2024-10-26 11:30:00,0.0,852.1265396347371,0.0,960.8201848907333,98.0
2024-10-26 12:00:00,20.05199115002936,496.24075922762916,0.5699240492830444,941.7908920910248,98.0
2024-10-26 12:30:00,16.009578822865162,579.5474099140824,0.23411370022219993,935.4041447682623,98.0
2024-10-26 13:00:00,5.458610121865809,1009.3119609697983,0.0,667.3455391021541,98.0
2024-10-26 13:30:00,3.3821977352979715,1038.6635100737424,0.0,720.2133832439953,98.0
2024-10-26 14:00:00,38.150901872047065,441.56614858812566,0.5114081605352084,872.9400548763876,98.0
2024-10-26 14:30:00,25.072426175284555,520.8666750910542,0.25646550168155263,876.0641144232196,98.0
2024-10-26 15:00:00,19.86395211073743,500.4414580941239,0.0,1004.8073339462178,98.0
2024-10-26 15:30:00,24.257760639029478,444.21044369291167,0.0,1006.1722426833709,98.0
2024-10-26 16:00:00,20.22709191154489,458.90632046864783,0.0,1003.9379193341148,98.0
2024-10-26 16:30:00,5.164742303418703,656.4614892980591,0.0,997.1740505763265,98.0
2024-10-26 17:00:00,0.0,689.557083996996,0.0,995.3764478717023,98.0
2024-10-26 17:30:00,0.0,706.1873361703291,0.0,993.9573923089413,98.0
2024-10-26 18:00:00,0.0,793.3686827279178,0.2575190440406201,992.2571928020069,98.0
2024-10-26 18:30:00,0.0,847.1521096451818,0.0,994.8502160410338,98.0
2024-10-26 19:00:00,0.0,854.2689545986462,0.0,995.9563774516455,98.0
2024-10-26 19:30:00,0.0,957.4068655183805,0.0,993.3482761674388,98.0
2024-10-26 20:00:00,0.0,905.6369345783165,0.0,994.0908020680605,98.0
2024-10-26 20:30:00,0.0,901.7198700078015,0.0,994.2372964937967,98.0
2024-10-26 21:00:00,0.0,887.8153930067397,0.0,995.9824267412821,98.0
2024-10-26 21:30:00,0.0,896.0877727277827,0.0,995.6829487813515,98.0
2024-10-26 22:00:00,0.0,856.9733811853581,0.16422345605550542,992.5884654448608,98.0
2024-10-26 22:30:00,0.0,812.5476161022093,0.21750352521576993,993.2326328955916,98.0
