time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%),ac_primary_load
2024-01-01 00:00:00,0.0,0.0,0.0,0.0,50.0,91.98999
2024-01-01 00:30:00,11.800379999999997,0.0,0.0,0.0,50.0,69.38999
2024-01-01 01:00:00,0.004370000000001539,0.0,0.0,0.0,50.0,18.23
2024-01-01 01:30:00,0.004370000000001539,0.0,0.0,0.0,50.0,18.23
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 03:30:00,3.4,0.0,0.0,0.0,50.0,3.4
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 04:30:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 05:30:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 06:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 06:30:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 07:00:00,0.4,0.0,0.0,0.0,50.0,0.4
2024-01-01 07:30:00,2.0,0.0,0.0,0.0,50.0,2.0
2024-01-01 08:00:00,0.0,0.0,0.0,0.0,50.0,0.0
2024-01-01 08:30:00,3.732099,0.0,0.0,0.0,50.0,5.8
2024-01-01 09:00:00,0.0,0.0,0.0,0.0,50.0,14.6
2024-01-01 09:30:00,0.0,0.0,0.0,0.0,50.0,1.2
2024-01-01 10:00:00,5.236912,0.0,0.0,0.0,50.0,13.96
2024-01-01 10:30:00,4.236912,0.0,0.0,0.0,50.0,12.96
2024-01-01 11:00:00,0.0,0.0,0.0,0.22897299999999987,49.99,1.4
2024-01-01 11:30:00,0.0,0.0,0.0,1.428973,49.95,2.6
2024-01-01 12:00:00,0.0,0.0,0.0,0.0,49.95,0.0
2024-01-01 12:30:00,0.0,0.0,0.0,8.61075,49.72,33.4
2024-01-01 13:00:00,0.0,0.0,0.0,89.76188,47.36,109.4
2024-01-01 13:30:00,0.0,0.0,0.0,84.76188,45.13,104.4
2024-01-01 14:00:00,0.0,0.0,0.0,82.789996,42.95,87.19999
2024-01-01 14:30:00,0.0,0.0,0.0,148.79000599999998,39.03,153.2
2024-01-01 15:00:00,0.0,0.0,0.0,143.76907699999998,35.25,184.23
2024-01-01 15:30:00,0.0,0.0,0.0,127.969077,31.88,168.43
2024-01-01 16:00:00,0.0,0.0,0.0,95.79632000000001,29.36,189.65
2024-01-01 16:30:00,0.0,0.0,0.0,99.79632000000001,26.73,193.65
2024-01-01 17:00:00,0.0,0.0,0.0,71.00397,24.86,153.66
2024-01-01 17:30:00,0.0,0.0,0.0,35.20397,23.93,117.86
2024-01-01 18:00:00,0.0,0.0,0.0,16.6,23.49,16.6
2024-01-01 18:30:00,10.4,0.0,0.0,0.0,23.49,10.4
2024-01-01 19:00:00,12.403850000000006,0.0,0.0,0.0,23.49,97.08999
2024-01-01 19:30:00,20.003860000000003,0.0,0.0,0.0,23.49,104.69
2024-01-01 20:00:00,2.996200000000016,0.0,0.0,0.0,23.49,167.36
2024-01-01 20:30:00,2.796199999999999,0.0,0.0,0.0,23.49,167.16
2024-01-01 21:00:00,0.0005099999999913507,0.0,0.0,0.0,23.49,95.32999
2024-01-01 21:30:00,0.6005099999999999,0.0,0.0,0.0,23.49,95.92999
2024-01-01 22:00:00,1.2,0.0,0.0,0.0,23.49,1.2
2024-01-01 22:30:00,10.2,0.0,0.0,0.0,23.49,10.2
2024-01-01 23:00:00,14.398584,0.0,0.0,0.0,23.49,20.08
2024-01-01 23:30:00,18.598584000000002,0.0,0.0,0.0,23.49,24.28
2024-01-02 00:00:00,13.39676,0.0,0.0,0.0,23.49,48.99
2024-01-02 00:30:00,16.996760000000002,0.0,0.0,0.0,23.49,52.59
2024-01-02 01:00:00,66.00344000000001,0.0,0.0,0.0,23.49,87.84999
2024-01-02 01:30:00,66.40343999999999,0.0,0.0,0.0,23.49,88.24999
2024-01-02 02:00:00,2.9963100000000082,0.0,0.0,0.0,23.49,82.37
2024-01-02 02:30:00,1.196300000000008,0.0,0.0,0.0,23.49,80.56999
2024-01-02 03:00:00,0.2,0.0,0.0,0.0,23.49,0.2
2024-01-02 03:30:00,2.4,0.0,0.0,0.0,23.49,2.4
2024-01-02 04:00:00,9.204500000000003,0.0,0.0,0.0,23.49,29.44
2024-01-02 04:30:00,221.2045,0.0,0.0,0.0,23.49,241.44
2024-01-02 05:00:00,222.6007,0.0,0.0,0.0,23.49,443.02
2024-01-02 05:30:00,510.00059999999996,0.0,0.0,0.0,23.49,730.4199
2024-01-02 06:00:00,853.3977,0.0,0.0,1.1368683772161603e-13,23.49,912.08
2024-01-02 06:30:00,991.7977000000001,0.0,0.0,0.0,23.49,1050.48
2024-01-02 07:00:00,1046.8044,0.0,0.0,0.0,23.49,1190.13
2024-01-02 07:30:00,1097.6044000000002,0.0,0.0,0.0,23.49,1240.93
2024-01-02 08:00:00,1053.3969949999998,0.0,0.0,0.0,23.49,1134.86
2024-01-02 08:30:00,1080.196995,0.0,0.0,0.0,23.49,1161.66
2024-01-02 09:00:00,998.59221,0.0,0.0,0.0,23.49,1040.25
2024-01-02 09:30:00,1035.59221,0.0,0.0,0.0,23.49,1077.25
2024-01-02 10:00:00,962.5666999999999,0.0,0.0,0.0,23.49,1221.83
2024-01-02 10:30:00,975.1667,0.0,0.0,0.0,23.49,1234.43
2024-01-02 11:00:00,0.0,0.0,0.0,469.8,11.13,1273.99
2024-01-02 11:30:00,0.0,0.0,0.0,222.60000000000002,5.27,1138.79
2024-01-02 12:00:00,0.0,0.0,0.0,105.39999999999999,5.0,1156.47
2024-01-02 12:30:00,0.0,0.0,0.0,100.0,5.0,1222.07
2024-01-02 13:00:00,0.0,0.0,0.0,100.0,5.0,1096.73
2024-01-02 13:30:00,0.0,0.0,0.0,100.0,5.0,990.33
2024-01-02 14:00:00,0.0,0.0,0.0,100.0,5.0,1072.58
2024-01-02 14:30:00,0.0,0.0,0.0,100.0,5.0,985.1799
2024-01-02 15:00:00,0.0,0.0,0.0,100.0,5.0,903.95
2024-01-02 15:30:00,0.0,0.0,0.0,100.0,5.0,883.3499
2024-01-02 16:00:00,0.0,0.0,0.0,100.0,5.0,755.58
2024-01-02 16:30:00,0.0,0.0,0.0,100.0,5.0,655.9799
2024-01-02 17:00:00,0.0,0.0,0.0,100.0,5.0,359.4
2024-01-02 17:30:00,0.0,0.0,0.0,100.0,5.0,329.8
2024-01-02 18:00:00,0.0,0.0,0.0,100.0,5.0,178.8
2024-01-02 18:30:00,169.0,0.0,0.0,0.0,5.0,169.0
2024-01-02 19:00:00,154.6,0.0,0.0,0.0,5.0,154.6
2024-01-02 19:30:00,199.4,0.0,0.0,0.0,5.0,199.4
2024-01-02 20:00:00,252.99727000000001,0.0,0.0,0.0,5.0,263.1
2024-01-02 20:30:00,282.39727,0.0,0.0,0.0,5.0,292.5
2024-01-02 21:00:00,172.0,0.0,0.0,0.0,5.0,172.0
2024-01-02 21:30:00,165.8,0.0,0.0,0.0,5.0,165.8
2024-01-02 22:00:00,137.2,0.0,0.0,0.0,5.0,137.2
2024-01-02 22:30:00,161.6,0.0,0.0,0.0,5.0,161.6
2024-01-02 23:00:00,139.4,0.0,0.0,0.0,5.0,139.4
2024-01-02 23:30:00,173.0,0.0,0.0,0.0,5.0,173.0
2024-01-03 00:00:00,115.2,0.0,0.0,0.0,5.0,115.2
2024-01-03 00:30:00,86.59999,0.0,0.0,0.0,5.0,86.59999
2024-01-03 01:00:00,35.59999,0.0,0.0,0.0,5.0,35.59999
2024-01-03 01:30:00,54.4,0.0,0.0,0.0,5.0,54.4
2024-01-03 02:00:00,57.0,0.0,0.0,0.0,5.0,57.0
2024-01-03 02:30:00,42.0,0.0,0.0,0.0,5.0,42.0
2024-01-03 03:00:00,57.800470000000004,0.0,0.0,0.0,5.0,89.05999
2024-01-03 03:30:00,82.60048,0.0,0.0,0.0,5.0,113.86
2024-01-03 04:00:00,56.60105999999999,0.0,0.0,0.0,5.0,134.88
2024-01-03 04:30:00,188.00105999999997,0.0,0.0,0.0,5.0,266.28
2024-01-03 05:00:00,259.797,0.0,0.0,0.0,5.0,405.37
2024-01-03 05:30:00,512.3969000000001,0.0,0.0,0.0,5.0,657.9699
2024-01-03 06:00:00,801.203659,0.0,0.0,0.0,5.0,803.15
2024-01-03 06:30:00,943.0036590000001,0.0,0.0,0.0,5.0,944.95
2024-01-03 07:00:00,969.80238,0.0,0.0,0.0,5.0,1008.04
2024-01-03 07:30:00,952.60238,0.0,0.0,0.0,5.0,990.84
2024-01-03 08:00:00,953.74555,0.0,0.0,0.0,5.0,1164.0
2024-01-03 08:30:00,902.74555,0.0,0.0,0.0,5.0,1113.0
2024-01-03 09:00:00,835.6766000000001,0.0,0.0,0.0,5.0,1321.89
2024-01-03 09:30:00,846.2766,0.0,0.0,0.0,5.0,1332.49
2024-01-03 10:00:00,263.30449999999996,0.0,0.0,0.0,5.0,1313.03
2024-01-03 10:30:00,294.9045000000001,0.0,0.0,0.0,5.0,1344.63
2024-01-03 11:00:00,0.0,0.0,0.0,0.0,5.0,1144.3
2024-01-03 11:30:00,0.0,0.0,0.0,0.0,5.0,1129.9
2024-01-03 12:00:00,0.0,0.0,0.0,0.0,5.0,1238.97
2024-01-03 12:30:00,0.0,0.0,0.0,0.0,5.0,1259.97
2024-01-03 13:00:00,0.0,423.2364500000001,0.0,0.0,5.0,987.0599
2024-01-03 13:30:00,0.0,277.63635,0.0,0.0,5.0,1132.66
2024-01-03 14:00:00,0.0,0.0,0.0,100.0,5.0,1190.91
2024-01-03 14:30:00,0.0,25.994299999999953,0.0,0.0,5.0,1013.11
2024-01-03 15:00:00,0.0,0.0,0.0,100.0,5.0,848.27
2024-01-03 15:30:00,0.0,0.0,0.0,100.0,5.0,816.6699
2024-01-03 16:00:00,0.0,0.0,0.0,100.0,5.0,803.9299
2024-01-03 16:30:00,0.0,0.0,0.0,100.0,5.0,724.9299
2024-01-03 17:00:00,0.0,0.0,0.0,100.0,5.0,666.5999
2024-01-03 17:30:00,0.0,0.0,0.0,100.0,5.0,644.4
2024-01-03 18:00:00,0.0,0.0,0.0,100.0,5.0,687.84
2024-01-03 18:30:00,0.0,0.0,0.0,100.0,5.0,730.4399
2024-01-03 19:00:00,243.8039,0.0,0.0,0.0,5.0,700.3099
2024-01-03 19:30:00,256.60390000000007,0.0,0.0,0.0,5.0,713.1099
2024-01-03 20:00:00,239.59940000000006,0.0,0.0,0.0,5.0,556.5999
2024-01-03 20:30:00,217.99940000000004,0.0,0.0,0.0,5.0,534.9999
2024-01-03 21:00:00,226.59569999999997,0.0,0.0,0.0,5.0,559.9199
2024-01-03 21:30:00,234.19579999999996,0.0,0.0,0.0,5.0,567.52
2024-01-03 22:00:00,198.1975,0.0,0.0,0.0,5.0,501.14
2024-01-03 22:30:00,225.39750000000004,0.0,0.0,0.0,5.0,528.34
2024-01-03 23:00:00,203.59663999999998,0.0,0.0,2.842170943040401e-14,5.0,255.6
2024-01-03 23:30:00,190.79664000000002,0.0,0.0,0.0,5.0,242.8
2024-01-04 00:00:00,199.2,0.0,0.0,0.0,5.0,199.2
2024-01-04 00:30:00,171.2,0.0,0.0,0.0,5.0,171.2
2024-01-04 01:00:00,170.79838999999998,0.0,0.0,2.842170943040401e-14,5.0,229.28
2024-01-04 01:30:00,85.79839,0.0,0.0,0.0,5.0,144.28
2024-01-04 02:00:00,96.19716,0.0,0.0,0.0,5.0,170.03
2024-01-04 02:30:00,107.39715999999999,0.0,0.0,0.0,5.0,181.23
2024-01-04 03:00:00,142.39544,0.0,0.0,0.0,5.0,159.49
2024-01-04 03:30:00,132.79543999999999,0.0,0.0,0.0,5.0,149.89
2024-01-04 04:00:00,191.19953999999996,0.0,0.0,0.0,5.0,278.03
2024-01-04 04:30:00,298.79954,0.0,0.0,0.0,5.0,385.63
2024-01-04 05:00:00,337.596,0.0,0.0,0.0,5.0,664.2599
2024-01-04 05:30:00,547.396,0.0,0.0,0.0,5.0,874.0599
2024-01-04 06:00:00,827.2009,0.0,0.0,0.0,5.0,1209.03
2024-01-04 06:30:00,903.6009000000001,0.0,0.0,0.0,5.0,1285.43
2024-01-04 07:00:00,965.7993999999999,0.0,0.0,0.0,5.0,1361.57
2024-01-04 07:30:00,985.3994,0.0,0.0,0.0,5.0,1381.17
2024-01-04 08:00:00,1027.8712919999998,0.0,0.0,0.0,5.0,1524.56
2024-01-04 08:30:00,995.271292,0.0,0.0,0.0,5.0,1491.96
2024-01-04 09:00:00,950.7910699999999,0.0,0.0,0.0,5.0,1476.6
2024-01-04 09:30:00,971.5910700000001,0.0,0.0,0.0,5.0,1497.4
2024-01-04 10:00:00,1065.1451,0.0,0.0,0.0,5.0,1586.6
2024-01-04 10:30:00,1079.1451,0.0,0.0,0.0,5.0,1600.6
2024-01-04 11:00:00,0.0,0.0,0.0,100.0,5.0,1611.0
2024-01-04 11:30:00,0.0,0.0,0.0,100.0,5.0,1461.0
2024-01-04 12:00:00,0.0,0.0,0.0,100.0,5.0,1537.61
2024-01-04 12:30:00,0.0,0.0,0.0,100.0,5.0,1538.41
2024-01-04 13:00:00,0.0,0.0,0.0,100.0,5.0,1457.0
2024-01-04 13:30:00,0.0,0.0,0.0,100.0,5.0,1454.8
2024-01-04 14:00:00,0.0,0.0,0.0,100.0,5.0,1445.1
2024-01-04 14:30:00,0.0,0.0,0.0,100.0,5.0,1248.1
2024-01-04 15:00:00,0.0,0.0,0.0,100.0,5.0,1183.08
2024-01-04 15:30:00,0.0,0.0,0.0,100.0,5.0,1149.68
2024-01-04 16:00:00,0.0,0.0,0.0,100.0,5.0,1114.66
2024-01-04 16:30:00,0.0,0.0,0.0,100.0,5.0,1093.06
2024-01-04 17:00:00,0.0,0.0,0.0,100.0,5.0,1070.68
2024-01-04 17:30:00,0.0,0.0,0.0,100.0,5.0,920.6799
2024-01-04 18:00:00,0.0,0.0,0.0,100.0,5.0,817.33
2024-01-04 18:30:00,0.0,0.0,0.0,100.0,5.0,862.33
2024-01-04 19:00:00,338.7981,0.0,0.0,0.0,5.0,602.6899
2024-01-04 19:30:00,326.3981,0.0,0.0,0.0,5.0,590.2899
2024-01-04 20:00:00,291.3954,0.0,0.0,5.684341886080802e-14,5.0,488.66
2024-01-04 20:30:00,299.3954,0.0,0.0,5.684341886080802e-14,5.0,496.66
2024-01-04 21:00:00,315.00479999999993,0.0,0.0,0.0,5.0,449.28
2024-01-04 21:30:00,279.8048,0.0,0.0,0.0,5.0,414.08
2024-01-04 22:00:00,242.20196,0.0,0.0,0.0,5.0,323.11
2024-01-04 22:30:00,252.00196000000003,0.0,0.0,0.0,5.0,332.91
2024-01-04 23:00:00,265.8,0.0,0.0,0.0,5.0,265.8
2024-01-04 23:30:00,183.8,0.0,0.0,0.0,5.0,183.8
2024-01-05 00:00:00,178.2,0.0,0.0,0.0,5.0,178.2
2024-01-05 00:30:00,201.6,0.0,0.0,0.0,5.0,201.6
2024-01-05 01:00:00,122.8,0.0,0.0,0.0,5.0,122.8
2024-01-05 01:30:00,66.8,0.0,0.0,0.0,5.0,66.8
2024-01-05 02:00:00,105.4,0.0,0.0,0.0,5.0,105.4
2024-01-05 02:30:00,73.8,0.0,0.0,0.0,5.0,73.8
2024-01-05 03:00:00,88.59999,0.0,0.0,0.0,5.0,88.59999
2024-01-05 03:30:00,75.39999,0.0,0.0,0.0,5.0,75.39999
2024-01-05 04:00:00,140.0,0.0,0.0,0.0,5.0,140.0
2024-01-05 04:30:00,153.8,0.0,0.0,0.0,5.0,153.8
2024-01-05 05:00:00,206.0,0.0,0.0,0.0,5.0,206.0
2024-01-05 05:30:00,546.9999,0.0,0.0,0.0,5.0,546.9999
2024-01-05 06:00:00,836.7999,0.0,0.0,0.0,5.0,836.7999
2024-01-05 06:30:00,853.2,0.0,0.0,0.0,5.0,853.2
2024-01-05 07:00:00,940.2,0.0,0.0,0.0,5.0,940.2
2024-01-05 07:30:00,1014.8,0.0,0.0,0.0,5.0,1014.8
2024-01-05 08:00:00,1059.215402,0.0,0.0,0.0,5.0,1062.4
2024-01-05 08:30:00,1024.4154019999999,0.0,0.0,0.0,5.0,1027.6
2024-01-05 09:00:00,961.33914,0.0,0.0,0.0,5.0,975.5999
2024-01-05 09:30:00,1042.33924,0.0,0.0,0.0,5.0,1056.6
2024-01-05 10:00:00,1071.36764,0.0,0.0,0.0,5.0,1132.1
2024-01-05 10:30:00,1083.96764,0.0,0.0,0.0,5.0,1144.7
2024-01-05 11:00:00,0.0,0.0,0.0,100.0,5.0,1152.89
2024-01-05 11:30:00,0.0,0.0,0.0,100.0,5.0,1092.29
2024-01-05 12:00:00,0.0,0.0,0.0,100.0,5.0,1120.16
2024-01-05 12:30:00,0.0,0.0,0.0,100.0,5.0,1162.56
2024-01-05 13:00:00,0.0,0.0,0.0,100.0,5.0,1106.19
2024-01-05 13:30:00,0.0,0.0,0.0,100.0,5.0,1155.99
2024-01-05 14:00:00,0.0,0.0,0.0,100.0,5.0,1033.45
2024-01-05 14:30:00,0.0,0.0,0.0,100.0,5.0,930.0499
2024-01-05 15:00:00,0.0,0.0,0.0,100.0,5.0,840.8599
2024-01-05 15:30:00,0.0,0.0,0.0,100.0,5.0,864.46
2024-01-05 16:00:00,0.0,0.0,0.0,100.0,5.0,805.1299
2024-01-05 16:30:00,0.0,0.0,0.0,100.0,5.0,703.7299
2024-01-05 17:00:00,0.0,0.0,0.0,100.0,5.0,655.3699
2024-01-05 17:30:00,0.0,0.0,0.0,100.0,5.0,605.1699
2024-01-05 18:00:00,0.0,0.0,0.0,100.0,5.0,402.97
2024-01-05 18:30:00,0.0,0.0,0.0,100.0,5.0,393.97
2024-01-05 19:00:00,292.6,0.0,0.0,0.0,5.0,292.6
2024-01-05 19:30:00,329.8,0.0,0.0,0.0,5.0,329.8
2024-01-05 20:00:00,346.403229,0.0,0.0,0.0,5.0,354.33
2024-01-05 20:30:00,333.203229,0.0,0.0,0.0,5.0,341.13
2024-01-05 21:00:00,301.80283,0.0,0.0,5.684341886080802e-14,5.0,378.93
2024-01-05 21:30:00,328.00283,0.0,0.0,0.0,5.0,405.13
2024-01-05 22:00:00,210.99880000000002,0.0,0.0,0.0,5.0,381.3
2024-01-05 22:30:00,248.1988,0.0,0.0,0.0,5.0,418.5
2024-01-05 23:00:00,224.3951,0.0,0.0,0.0,5.0,406.04
2024-01-05 23:30:00,231.99509999999998,0.0,0.0,0.0,5.0,413.64
2024-01-06 00:00:00,215.803,0.0,0.0,0.0,5.0,396.49
2024-01-06 00:30:00,209.603,0.0,0.0,0.0,5.0,390.29
2024-01-06 01:00:00,202.4,0.0,0.0,0.0,5.0,202.4
2024-01-06 01:30:00,190.2,0.0,0.0,0.0,5.0,190.2
2024-01-06 02:00:00,125.8,0.0,0.0,0.0,5.0,125.8
2024-01-06 02:30:00,145.4,0.0,0.0,0.0,5.0,145.4
2024-01-06 03:00:00,107.4,0.0,0.0,0.0,5.0,107.4
2024-01-06 03:30:00,73.99999,0.0,0.0,0.0,5.0,73.99999
2024-01-06 04:00:00,189.4,0.0,0.0,0.0,5.0,189.4
2024-01-06 04:30:00,243.6,0.0,0.0,0.0,5.0,243.6
2024-01-06 05:00:00,559.5999,0.0,0.0,0.0,5.0,559.5999
2024-01-06 05:30:00,280.0,0.0,0.0,0.0,5.0,280.0
2024-01-06 06:00:00,367.2,0.0,0.0,0.0,5.0,367.2
2024-01-06 06:30:00,494.6,0.0,0.0,0.0,5.0,494.6
2024-01-06 07:00:00,416.2,0.0,0.0,0.0,5.0,416.2
2024-01-06 07:30:00,453.2,0.0,0.0,0.0,5.0,453.2
2024-01-06 08:00:00,391.84533999999996,0.0,0.0,0.0,5.0,488.0
2024-01-06 08:30:00,409.44534,0.0,0.0,0.0,5.0,505.6
2024-01-06 09:00:00,0.0,0.0,0.0,0.0,5.0,393.8
2024-01-06 09:30:00,0.0,0.0,0.0,0.0,5.0,341.8
2024-01-06 10:00:00,0.0,0.0,0.0,0.0,5.0,392.2
2024-01-06 10:30:00,0.0,0.0,0.0,0.0,5.0,459.0
2024-01-06 11:00:00,0.0,0.0,0.0,0.0,5.0,486.6
2024-01-06 11:30:00,0.0,0.0,0.0,0.0,5.0,428.2
2024-01-06 12:00:00,0.0,0.0,0.0,0.0,5.0,451.8
2024-01-06 12:30:00,0.0,0.0,0.0,0.0,5.0,400.8
2024-01-06 13:00:00,0.0,0.0,0.0,0.0,5.0,324.27
2024-01-06 13:30:00,0.0,761.9498799999999,0.0,0.0,5.0,369.27
2024-01-06 14:00:00,0.0,367.911,0.0,0.0,5.0,362.2
2024-01-06 14:30:00,0.0,343.711,0.0,0.0,5.0,386.4
2024-01-06 15:00:00,0.0,0.0,0.0,57.794100000000014,5.0,335.0
2024-01-06 15:30:00,0.0,0.0,0.0,40.9941,5.0,318.2
2024-01-06 16:00:00,0.0,0.0,0.0,100.0,5.0,470.09
2024-01-06 16:30:00,336.99839999999995,0.0,0.0,5.684341886080802e-14,5.0,439.09
2024-01-06 17:00:00,259.4049,0.0,0.0,0.0,5.0,433.15
2024-01-06 17:30:00,163.0049,0.0,0.0,0.0,5.0,336.75
2024-01-06 18:00:00,83.80479999999997,0.0,0.0,0.0,5.0,283.27
2024-01-06 18:30:00,50.60479999999998,0.0,0.0,0.0,5.0,250.07
2024-01-06 19:00:00,16.602909999999994,0.0,0.0,0.0,5.0,109.22
2024-01-06 19:30:00,52.402910000000006,0.0,0.0,0.0,5.0,145.02
2024-01-06 20:00:00,101.40013,0.0,0.0,0.0,5.0,133.56
2024-01-06 20:30:00,115.40013,0.0,0.0,0.0,5.0,147.56
2024-01-06 21:00:00,126.5961,0.0,0.0,0.0,5.0,252.31
2024-01-06 21:30:00,81.7961,0.0,0.0,0.0,5.0,207.51
2024-01-06 22:00:00,49.3999,0.0,0.0,0.0,5.0,183.23
2024-01-06 22:30:00,86.19990000000001,0.0,0.0,0.0,5.0,220.03
2024-01-06 23:00:00,87.19770000000001,0.0,0.0,0.0,5.0,211.96
2024-01-06 23:30:00,103.7977,0.0,0.0,0.0,5.0,228.56
2024-01-07 00:00:00,68.19899999999998,0.0,0.0,0.0,5.0,175.92
2024-01-07 00:30:00,110.59899999999999,0.0,0.0,0.0,5.0,218.32
2024-01-07 01:00:00,85.5969,0.0,0.0,0.0,5.0,228.47
2024-01-07 01:30:00,66.99690000000001,0.0,0.0,0.0,5.0,209.87
2024-01-07 02:00:00,94.79738,0.0,0.0,0.0,5.0,179.0
2024-01-07 02:30:00,75.39738,0.0,0.0,0.0,5.0,159.6
2024-01-07 03:00:00,76.40059999999997,0.0,0.0,0.0,5.0,322.4
2024-01-07 03:30:00,54.20059999999998,0.0,0.0,0.0,5.0,300.2
2024-01-07 04:00:00,48.396399999999986,0.0,0.0,0.0,5.0,172.2
2024-01-07 04:30:00,128.7964,0.0,0.0,0.0,5.0,252.6
2024-01-07 05:00:00,149.79564,0.0,0.0,2.842170943040401e-14,5.0,220.9
2024-01-07 05:30:00,251.39564000000001,0.0,0.0,0.0,5.0,322.5
2024-01-07 06:00:00,309.80214,0.0,0.0,0.0,5.0,322.85
2024-01-07 06:30:00,392.40214,0.0,0.0,0.0,5.0,405.45
2024-01-07 07:00:00,380.0,0.0,0.0,0.0,5.0,380.0
2024-01-07 07:30:00,399.6,0.0,0.0,0.0,5.0,399.6
2024-01-07 08:00:00,343.452407,0.0,0.0,0.0,5.0,394.93
2024-01-07 08:30:00,441.05240699999996,0.0,0.0,0.0,5.0,492.53
2024-01-07 09:00:00,211.56642999999997,0.0,0.0,0.0,5.0,405.53
2024-01-07 09:30:00,225.96643,0.0,0.0,0.0,5.0,419.93
2024-01-07 10:00:00,0.0,0.0,0.0,0.0,5.0,549.0099
2024-01-07 10:30:00,0.0,0.0,0.0,0.0,5.0,589.0099
2024-01-07 11:00:00,361.09020000000004,0.0,0.0,0.0,5.0,594.9899
2024-01-07 11:30:00,298.29019999999997,0.0,0.0,0.0,5.0,532.1899
2024-01-07 12:00:00,116.01170000000002,0.0,0.0,0.0,5.0,766.71
2024-01-07 12:30:00,0.0,0.0,0.0,100.0,5.0,762.3099
2024-01-07 13:00:00,0.0,0.0,0.0,9.9683,5.0,689.95
2024-01-07 13:30:00,0.0,15.831700000000069,0.0,0.0,5.0,664.15
2024-01-07 14:00:00,0.0,83.75049999999999,0.0,0.0,5.0,791.9899
2024-01-07 14:30:00,0.0,74.15039999999999,0.0,0.0,5.0,801.59
2024-01-07 15:00:00,0.0,0.0,0.0,100.0,5.0,681.0399
2024-01-07 15:30:00,0.0,0.0,0.0,100.0,5.0,714.0399
2024-01-07 16:00:00,0.0,0.0,0.0,100.0,5.0,691.45
2024-01-07 16:30:00,0.0,0.0,0.0,100.0,5.0,767.2499
2024-01-07 17:00:00,0.0,0.0,0.0,100.0,5.0,770.0599
2024-01-07 17:30:00,261.5989,0.0,0.0,0.0,5.0,733.8599
2024-01-07 18:00:00,125.79939999999999,0.0,0.0,0.0,5.0,520.0599
2024-01-07 18:30:00,135.19950000000006,0.0,0.0,0.0,5.0,529.46
2024-01-07 19:00:00,138.80469999999997,0.0,0.0,0.0,5.0,489.4
2024-01-07 19:30:00,162.20459999999997,0.0,0.0,0.0,5.0,512.7999
2024-01-07 20:00:00,133.80400000000003,0.0,0.0,0.0,5.0,448.41
2024-01-07 20:30:00,175.204,0.0,0.0,0.0,5.0,489.81
2024-01-07 21:00:00,164.9986,0.0,0.0,0.0,5.0,299.29
2024-01-07 21:30:00,145.59859999999998,0.0,0.0,0.0,5.0,279.89
2024-01-07 22:00:00,112.20457,0.0,0.0,0.0,5.0,176.81
2024-01-07 22:30:00,123.60457000000001,0.0,0.0,0.0,5.0,188.21
2024-01-07 23:00:00,124.5989,0.0,0.0,0.0,5.0,247.31
2024-01-07 23:30:00,137.39890000000003,0.0,0.0,0.0,5.0,260.11
2024-01-08 00:00:00,318.396,0.0,0.0,0.0,5.0,426.19
2024-01-08 00:30:00,671.3959,0.0,0.0,0.0,5.0,779.1899
2024-01-08 01:00:00,60.19779999999999,0.0,0.0,0.0,5.0,184.89
2024-01-08 01:30:00,53.9978,0.0,0.0,0.0,5.0,178.69
2024-01-08 02:00:00,62.20060000000001,0.0,0.0,0.0,5.0,397.39
2024-01-08 02:30:00,83.80060000000003,0.0,0.0,0.0,5.0,418.99
2024-01-08 03:00:00,651.0034999999999,0.0,0.0,0.0,5.0,1148.11
2024-01-08 03:30:00,787.8035000000001,0.0,0.0,0.0,5.0,1284.91
2024-01-08 04:00:00,803.5959999999999,0.0,0.0,0.0,5.0,1287.36
2024-01-08 04:30:00,0.0,0.0,0.0,100.0,5.0,1317.36
2024-01-08 05:00:00,0.0,0.0,0.0,100.0,5.0,1421.0
2024-01-08 05:30:00,0.0,0.0,0.0,100.0,5.0,1647.2
2024-01-08 06:00:00,0.0,0.0,0.0,100.0,5.0,1998.76
2024-01-08 06:30:00,0.0,0.0,0.0,100.0,5.0,2047.56
2024-01-08 07:00:00,0.0,0.0,0.0,100.0,5.0,2110.4
2024-01-08 07:30:00,0.0,0.0,0.0,100.0,5.0,2119.2
2024-01-08 08:00:00,0.0,0.0,0.0,100.0,5.0,1993.23
2024-01-08 08:30:00,0.0,0.0,0.0,100.0,5.0,1934.23
2024-01-08 09:00:00,0.0,0.0,0.0,100.0,5.0,1888.12
2024-01-08 09:30:00,0.0,0.0,0.0,100.0,5.0,1373.32
2024-01-08 10:00:00,0.0,0.0,0.0,100.0,5.0,1352.56
