time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-01 00:00:00,0.0,765.59962,0.0,800.0,5.0
2024-01-01 00:30:00,11.80038,0.0,0.0,0.0,5.0
2024-01-01 01:00:00,0.00437,0.0,0.0,0.0,5.0
2024-01-01 01:30:00,0.00437,0.0,0.0,0.0,5.0
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,5.0
2024-01-01 03:30:00,3.4,0.0,0.0,0.0,5.0
2024-01-01 04:00:00,968.67277,0.0,968.67277,0.0,51.011955
2024-01-01 04:30:00,1000.0,0.0,1000.0,0.0,98.511955
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,98.511955
2024-01-01 05:30:00,0.0,0.0,0.0,0.0,98.511955
2024-01-01 06:00:00,0.0,0.0,0.0,0.0,98.511955
2024-01-01 06:30:00,0.0,0.0,0.0,0.0,98.511955
2024-01-01 07:00:00,0.4,0.0,0.0,0.0,98.511955
2024-01-01 07:30:00,2.0,0.0,0.0,0.0,98.511955
2024-01-01 08:00:00,0.0,0.0,2.067901,0.0,98.61018
2024-01-01 08:30:00,0.0,0.0,0.0,3.732099,98.41375500000001
2024-01-01 09:00:00,0.0,0.0,3.76987,0.0,98.592825
2024-01-01 09:30:00,0.0,0.0,17.16987,0.0,99.408395
2024-01-01 10:00:00,0.0,0.0,0.0,5.236912,99.13276499999999
2024-01-01 10:30:00,0.0,0.0,0.0,4.236912,98.90977000000001
2024-01-01 11:00:00,0.0,0.0,0.0,0.228973,98.89772
2024-01-01 11:30:00,0.0,0.0,0.0,1.428973,98.82251
2024-01-01 12:00:00,0.0,0.0,24.78925,0.0,100.0
2024-01-01 12:30:00,0.0,0.0,0.0,8.61075,99.54680499999999
2024-01-01 13:00:00,0.0,0.0,0.0,89.76188,94.822495
2024-01-01 13:30:00,0.0,0.0,0.0,84.76188,90.36134
2024-01-01 14:00:00,0.0,0.0,0.0,82.789996,86.003975
2024-01-01 14:30:00,0.0,0.0,0.0,148.79001,78.17292
2024-01-01 15:00:00,0.0,0.0,0.0,143.76908,70.60612499999999
2024-01-01 15:30:00,0.0,0.0,0.0,127.96908,63.87091
2024-01-01 16:00:00,0.0,0.0,0.0,95.79632,58.829
2024-01-01 16:30:00,0.0,0.0,0.0,99.79632,53.57656500000001
2024-01-01 17:00:00,0.0,739.54562,0.0,810.54959,10.916058
2024-01-01 17:30:00,0.0,0.0,0.0,35.20397,9.0632175
2024-01-01 18:00:00,0.0,800.0,0.0,816.6,5.0
2024-01-01 18:30:00,10.4,0.0,0.0,0.0,5.0
2024-01-01 19:00:00,12.40385,0.0,0.0,0.0,5.0
2024-01-01 19:30:00,20.00386,0.0,0.0,0.0,5.0
2024-01-01 20:00:00,2.9962,0.0,0.0,0.0,5.0
2024-01-01 20:30:00,2.7962,0.0,0.0,0.0,5.0
2024-01-01 21:00:00,0.00051,0.0,0.0,0.0,5.0
2024-01-01 21:30:00,0.60051,0.0,0.0,0.0,5.0
2024-01-01 22:00:00,1.2,0.0,0.0,0.0,5.0
2024-01-01 22:30:00,10.2,0.0,0.0,0.0,5.0
2024-01-01 23:00:00,14.398584,0.0,0.0,0.0,5.0
2024-01-01 23:30:00,18.598584,0.0,0.0,0.0,5.0
2024-01-02 00:00:00,13.39676,0.0,0.0,0.0,5.0
2024-01-02 00:30:00,16.99676,0.0,0.0,0.0,5.0
2024-01-02 01:00:00,66.00344,0.0,0.0,0.0,5.0
2024-01-02 01:30:00,66.40344,0.0,0.0,0.0,5.0
2024-01-02 02:00:00,2.99631,0.0,0.0,0.0,5.0
2024-01-02 02:30:00,3.7963,0.0,2.6,0.0,5.1235
2024-01-02 03:00:00,1000.0,0.0,999.8,0.0,52.614
2024-01-02 03:30:00,1000.0,0.0,997.6,0.0,100.0
2024-01-02 04:00:00,9.2045,0.0,0.0,0.0,100.0
2024-01-02 04:30:00,221.2045,0.0,0.0,0.0,100.0
2024-01-02 05:00:00,222.6007,0.0,0.0,0.0,100.0
2024-01-02 05:30:00,510.0006,0.0,0.0,0.0,100.0
2024-01-02 06:00:00,853.3977,0.0,0.0,0.0,100.0
2024-01-02 06:30:00,991.7977,0.0,0.0,0.0,100.0
2024-01-02 07:00:00,1000.0,0.0,0.0,46.8044,97.53661
2024-01-02 07:30:00,1000.0,0.0,0.0,97.6044,92.399535
2024-01-02 08:00:00,1000.0,0.0,0.0,53.396995,89.58917000000001
2024-01-02 08:30:00,1000.0,0.0,0.0,80.196995,85.36827500000001
2024-01-02 09:00:00,998.59221,0.0,0.0,0.0,85.36827500000001
2024-01-02 09:30:00,1000.0,0.0,0.0,35.59221,83.495
2024-01-02 10:00:00,1000.0,0.0,37.4333,0.0,85.27308000000001
2024-01-02 10:30:00,1000.0,0.0,24.8333,0.0,86.45266500000001
2024-01-02 11:00:00,620.8097,0.0,0.0,0.0,86.45266500000001
2024-01-02 11:30:00,770.81678,0.0,285.20708,0.0,100.0
2024-01-02 12:00:00,0.0,335.74908,0.0,800.0,5.0
2024-01-02 12:30:00,529.85092,0.0,0.0,0.0,5.0
2024-01-02 13:00:00,696.4295,0.0,0.0,0.0,5.0
2024-01-02 13:30:00,590.0295,0.0,0.0,0.0,5.0
2024-01-02 14:00:00,825.78908,0.0,613.53988,0.0,34.1431445
2024-01-02 14:30:00,1000.0,0.0,875.1509,0.0,75.71280999999999
2024-01-02 15:00:00,1000.0,0.0,245.35456,0.0,87.36715500000001
2024-01-02 15:30:00,1000.0,0.0,265.95466,0.0,100.0
2024-01-02 16:00:00,0.0,0.0,0.0,662.40209,65.13673
2024-01-02 16:30:00,109.40408,0.0,0.0,453.39791,41.273684
2024-01-02 17:00:00,0.0,0.0,0.0,359.4,22.3578945
2024-01-02 17:30:00,0.0,0.0,0.0,329.8,5.0
2024-01-02 18:00:00,178.8,0.0,0.0,0.0,5.0
2024-01-02 18:30:00,169.0,0.0,0.0,0.0,5.0
2024-01-02 19:00:00,154.6,0.0,0.0,0.0,5.0
2024-01-02 19:30:00,199.4,0.0,0.0,0.0,5.0
2024-01-02 20:00:00,252.99727,0.0,0.0,0.0,5.0
2024-01-02 20:30:00,282.39727,0.0,0.0,0.0,5.0
2024-01-02 21:00:00,172.0,0.0,0.0,0.0,5.0
2024-01-02 21:30:00,165.8,0.0,0.0,0.0,5.0
2024-01-02 22:00:00,137.2,0.0,0.0,0.0,5.0
2024-01-02 22:30:00,161.6,0.0,0.0,0.0,5.0
2024-01-02 23:00:00,139.4,0.0,0.0,0.0,5.0
2024-01-02 23:30:00,417.60212,0.0,244.60212,0.0,16.6186005
2024-01-03 00:00:00,115.2,0.0,0.0,0.0,16.6186005
2024-01-03 00:30:00,86.59999,0.0,0.0,0.0,16.6186005
2024-01-03 01:00:00,35.59999,0.0,0.0,0.0,16.6186005
2024-01-03 01:30:00,54.4,0.0,0.0,0.0,16.6186005
2024-01-03 02:00:00,57.0,0.0,0.0,0.0,16.6186005
2024-01-03 02:30:00,42.0,0.0,0.0,0.0,16.6186005
2024-01-03 03:00:00,57.80047,0.0,0.0,0.0,16.6186005
2024-01-03 03:30:00,82.60048,0.0,0.0,0.0,16.6186005
2024-01-03 04:00:00,1000.0,0.0,943.39894,0.0,61.43005
2024-01-03 04:30:00,1000.0,0.0,811.99894,0.0,100.0
2024-01-03 05:00:00,259.797,0.0,0.0,0.0,100.0
2024-01-03 05:30:00,512.3969,0.0,0.0,0.0,100.0
2024-01-03 06:00:00,0.0,198.79634,0.0,1000.0,5.0
2024-01-03 06:30:00,943.00366,0.0,0.0,0.0,5.0
2024-01-03 07:00:00,984.9921,0.0,15.18972,0.0,5.7215115
2024-01-03 07:30:00,1000.0,0.0,47.39762,0.0,7.972898499999999
2024-01-03 08:00:00,953.74555,0.0,0.0,0.0,7.972898499999999
2024-01-03 08:30:00,902.74555,0.0,0.0,0.0,7.972898499999999
2024-01-03 09:00:00,835.6766,0.0,0.0,0.0,7.972898499999999
2024-01-03 09:30:00,846.2766,0.0,0.0,0.0,7.972898499999999
2024-01-03 10:00:00,263.3045,0.0,0.0,0.0,7.972898499999999
2024-01-03 10:30:00,294.9045,0.0,0.0,0.0,7.972898499999999
2024-01-03 11:00:00,0.0,0.0,224.97278,0.0,18.6591055
2024-01-03 11:30:00,0.0,0.0,239.37278,0.0,30.0293125
2024-01-03 12:00:00,0.0,0.0,383.6,0.0,48.25031250000001
2024-01-03 12:30:00,0.0,0.0,362.6,0.0,65.473815
2024-01-03 13:00:00,0.0,0.0,423.23645,0.0,85.577545
2024-01-03 13:30:00,0.0,0.0,277.63635,0.0,98.76526999999999
2024-01-03 14:00:00,151.8057,0.0,0.0,0.0,98.76526999999999
2024-01-03 14:30:00,0.0,0.0,25.9943,0.0,100.0
2024-01-03 15:00:00,528.0204,0.0,0.0,0.0,100.0
2024-01-03 15:30:00,496.4203,0.0,0.0,0.0,100.0
2024-01-03 16:00:00,0.0,0.0,0.0,712.20091,62.51574000000001
2024-01-03 16:30:00,356.20172,0.0,0.0,276.99919,47.936837000000004
2024-01-03 17:00:00,0.0,0.0,0.0,418.9999,25.8842105
2024-01-03 17:30:00,0.0,0.0,0.0,396.8,5.0
2024-01-03 18:00:00,295.9954,0.0,0.0,0.0,5.0
2024-01-03 18:30:00,338.5953,0.0,0.0,0.0,5.0
2024-01-03 19:00:00,243.8039,0.0,0.0,0.0,5.0
2024-01-03 19:30:00,256.6039,0.0,0.0,0.0,5.0
2024-01-03 20:00:00,239.5994,0.0,0.0,0.0,5.0
2024-01-03 20:30:00,217.9994,0.0,0.0,0.0,5.0
2024-01-03 21:00:00,226.5957,0.0,0.0,0.0,5.0
2024-01-03 21:30:00,234.1958,0.0,0.0,0.0,5.0
2024-01-03 22:00:00,198.1975,0.0,0.0,0.0,5.0
2024-01-03 22:30:00,225.3975,0.0,0.0,0.0,5.0
2024-01-03 23:00:00,203.59664,0.0,0.0,0.0,5.0
2024-01-03 23:30:00,190.79664,0.0,0.0,0.0,5.0
2024-01-04 00:00:00,158.58665,0.0,0.0,40.61335,5.0
2024-01-04 00:30:00,171.2,0.0,0.0,0.0,5.0
2024-01-04 01:00:00,170.79839,0.0,0.0,0.0,5.0
2024-01-04 01:30:00,85.79839,0.0,0.0,0.0,5.0
2024-01-04 02:00:00,96.19716,0.0,0.0,0.0,5.0
2024-01-04 02:30:00,107.39716,0.0,0.0,0.0,5.0
2024-01-04 03:00:00,142.39544,0.0,0.0,0.0,5.0
2024-01-04 03:30:00,622.79452,0.0,489.99908,0.0,28.274956500000002
2024-01-04 04:00:00,1000.0,0.0,808.80046,0.0,66.69298
2024-01-04 04:30:00,1000.0,0.0,701.20046,0.0,100.0
2024-01-04 05:00:00,337.596,0.0,0.0,0.0,100.0
2024-01-04 05:30:00,547.396,0.0,0.0,0.0,100.0
2024-01-04 06:00:00,827.2009,0.0,0.0,0.0,100.0
2024-01-04 06:30:00,903.6009,0.0,0.0,0.0,100.0
2024-01-04 07:00:00,965.7994,0.0,0.0,0.0,100.0
2024-01-04 07:30:00,985.3994,0.0,0.0,0.0,100.0
2024-01-04 08:00:00,1000.0,0.0,0.0,27.871292,98.53309
2024-01-04 08:30:00,1000.0,0.0,4.728708,0.0,98.757705
2024-01-04 09:00:00,976.94468,0.0,26.15361,0.0,100.0
2024-01-04 09:30:00,971.59107,0.0,0.0,0.0,100.0
2024-01-04 10:00:00,1000.0,0.0,0.0,65.1451,96.57131000000001
2024-01-04 10:30:00,1000.0,0.0,0.0,79.1451,92.40578000000001
2024-01-04 11:00:00,1000.0,0.0,0.0,108.58665,86.69068999999999
2024-01-04 11:30:00,1000.0,0.0,41.413351,0.0,88.657825
2024-01-04 12:00:00,1000.0,0.0,0.0,18.59949,87.678905
2024-01-04 12:30:00,1000.0,0.0,0.0,19.39949,86.65787999999999
2024-01-04 13:00:00,1000.0,0.0,82.7683,0.0,90.58937499999999
2024-01-04 13:30:00,1000.0,0.0,84.9683,0.0,94.62537
2024-01-04 14:00:00,965.01378,0.0,0.0,0.0,94.62537
2024-01-04 14:30:00,881.16392,0.0,113.15014,0.0,100.0
2024-01-04 15:00:00,714.57781,0.0,0.0,0.0,100.0
2024-01-04 15:30:00,681.17782,0.0,0.0,0.0,100.0
2024-01-04 16:00:00,0.0,0.0,0.0,698.3997,63.24212
2024-01-04 16:30:00,622.1995,0.0,0.0,54.6002,60.368425
2024-01-04 17:00:00,0.0,0.0,0.0,601.0001,28.736842000000003
2024-01-04 17:30:00,0.0,0.0,0.0,451.0,5.0
2024-01-04 18:00:00,0.0,463.0018,0.0,800.0,5.0
2024-01-04 18:30:00,381.9982,0.0,0.0,0.0,5.0
