time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-04-17 22:30:00,0.0,804.9999999999997,2.276256,804.9999999999997,5.108122160000001
2024-04-17 23:00:00,1000.0,0.0,1000.0,0.18295,52.59849321263158
2024-04-17 23:30:00,997.9264586814404,0.0,997.9264586814404,0.18295,99.99037105263157
2024-04-18 00:00:00,0.2027146814405593,0.0,0.2027146814405593,0.17443883000000002,99.99081900894737
2024-04-18 00:30:00,0.1932840221606488,0.0,0.19328402216064877,0.17443883000000002,99.99081900894737
2024-04-18 01:00:00,0.1932840221606488,0.0,0.19328402216064877,0.18469,99.99027947368421
2024-04-18 01:30:00,0.20464265927976635,0.0,0.20464265927976638,0.18469,99.99027947368421
2024-04-18 02:00:00,0.20464265927976638,0.0,0.20464265927976638,0.18645,99.99018684210526
2024-04-18 02:30:00,0.20659279778400513,0.0,0.20659279778400513,0.18645,99.99018684210526
2024-04-18 03:00:00,0.20659279778400513,0.0,0.20659279778400513,0.18473,99.99027736842105
2024-04-18 03:30:00,0.20468698060953056,0.0,0.20468698060953056,0.18473,99.99027736842105
2024-04-18 04:00:00,0.0,1020.1884130193905,0.20468698060953056,1000.0,47.368421052631575
2024-04-18 04:30:00,0.0,804.9999999999999,20.3931,804.9999999999999,5.968672249999997
2024-04-18 05:00:00,0.0,18.40477274999995,29.52194,18.40477274999995,6.40229215
2024-04-18 05:30:00,0.0,26.64355085,29.52194,26.64355085,6.40229215
2024-04-18 06:00:00,0.0,26.64355085,176.49115,26.64355085,13.383329625000002
2024-04-18 06:30:00,0.0,159.28326287500002,176.49115,159.28326287500002,13.383329625
2024-04-18 07:00:00,0.0,159.283262875,679.68061,159.283262875,37.284828975
2024-04-18 07:30:00,0.0,613.4117505250001,679.68061,613.4117505250001,37.284828974999996
2024-04-18 08:00:00,0.0,656.344850525,1000.0,613.411750525,52.5
2024-04-18 08:30:00,0.0,945.4331,1000.0,902.5,52.5
2024-04-18 09:00:00,0.0,977.3491899999999,1000.0,902.5,52.5
2024-04-18 09:30:00,0.0,977.3491899999999,1000.0,902.5,52.5
2024-04-18 10:00:00,0.0,1195.9406999999999,1000.0,902.5,52.5
2024-04-18 10:30:00,0.0,1195.9406999999999,1000.0,902.5,52.5
2024-04-18 11:00:00,0.0,902.5,867.2480399999998,902.5,46.19428189999999
2024-04-18 11:30:00,0.0,782.6913560999998,867.2480399999998,782.6913560999998,46.19428189999999
2024-04-18 12:00:00,0.0,0.0,864.50624,0.0,87.25832829999999
2024-04-18 12:30:00,0.0,596.2605199999998,268.2457200000003,0.0,100.0
2024-04-18 13:00:00,0.0,1092.86927,0.0,0.0,100.0
2024-04-18 13:30:00,0.0,1092.86927,0.0,0.0,100.0
2024-04-18 14:00:00,0.0,1249.82861,0.0,0.0,100.0
2024-04-18 14:30:00,0.0,1249.82861,0.0,0.0,100.0
2024-04-18 15:00:00,0.0,1837.28884,0.0,1000.0,47.368421052631575
2024-04-18 15:30:00,0.0,804.9999999999999,837.2888399999999,804.9999999999999,44.7712199
2024-04-18 16:00:00,0.0,755.6531780999999,424.03959000000003,755.6531780999999,25.141880525000005
2024-04-18 16:30:00,0.0,382.69572997500006,424.03959000000003,382.69572997500006,25.141880525
2024-04-18 17:00:00,0.0,382.69572997499995,300.00188,382.69572997499995,19.250089300000006
2024-04-18 17:30:00,0.0,270.75169670000014,300.00188,270.75169670000014,19.2500893
2024-04-18 18:00:00,0.0,270.75169669999997,159.48371,270.75169669999997,12.575476225
2024-04-18 18:30:00,0.0,143.93404827499998,159.49482,143.93404827499998,12.57600395
2024-04-18 19:00:00,0.0,143.94407505,144.95334000000003,143.94407505,11.885283650000002
2024-04-18 19:30:00,0.0,130.82038935,144.95334000000003,130.82038935,11.885283650000002
2024-04-18 20:00:00,0.0,130.82038935,141.03296,130.82038935,11.6990656
2024-04-18 20:30:00,0.0,127.28224639999999,141.03296,127.28224639999999,11.6990656
2024-04-18 21:00:00,0.0,0.0,149.0642,0.0,18.7796151
2024-04-18 21:30:00,0.0,0.0,149.0642,0.0,25.8601646
2024-04-18 22:00:00,0.0,0.0,62.9837,0.0,28.85189035
2024-04-18 22:30:00,0.0,0.0,62.9837,0.0,31.843616100000002
