time,p_import_(kw)_fixed,p_export_(kw)_fixed,p_bat_ch_(kw)_fixed,p_bat_dis_(kw)_fixed,soc_(%)_fixed,p_import_(kw)_dynamic,p_export_(kw)_dynamic,p_bat_ch_(kw)_dynamic,p_bat_dis_(kw)_dynamic,soc_(%)_dynamic,p_import_(kw)_homer,p_export_(kw)_homer,p_bat_ch_(kw)_homer,p_bat_dis_(kw)_homer,soc_(%)_homer,import_diff_fixed_vs_dynamic,import_diff_fixed_vs_homer,export_diff_fixed_vs_dynamic,export_diff_fixed_vs_homer,soc_diff_fixed_vs_dynamic,soc_diff_fixed_vs_homer
2024-01-01 00:00:00,0.0,965.59962,0.0,1000.0,98.0,0.0,965.59962,0.0,1000.0,98.0,0.0,0.0,0.0,35.10243,99.11591,0.0,0.0,0.0,965.59962,0.0,-1.1159099999999995
2024-01-01 00:30:00,0.0,988.19962,0.0,1000.0,98.0,0.0,988.19962,0.0,1000.0,98.0,0.0,0.0,0.0,12.04121,98.81265,0.0,0.0,0.0,988.19962,0.0,-0.812650000000005
2024-01-01 01:00:00,0.0,999.99563,0.0,1000.0,98.0,0.0,999.99563,0.0,1000.0,98.0,0.0,0.0,0.0,0.004455521,98.81254,0.0,0.0,0.0,999.99563,0.0,-0.8125399999999985
2024-01-01 01:30:00,0.0,999.99563,0.0,1000.0,98.0,0.0,999.99563,0.0,1000.0,98.0,0.0,0.0,0.0,0.004455521,98.81242,0.0,0.0,0.0,999.99563,0.0,-0.812420000000003
2024-01-01 02:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.81242,0.0,0.0,0.0,1000.0,0.0,-0.812420000000003
2024-01-01 02:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.81242,0.0,0.0,0.0,1000.0,0.0,-0.812420000000003
2024-01-01 03:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.81242,0.0,0.0,0.0,1000.0,0.0,-0.812420000000003
2024-01-01 03:30:00,0.0,996.6,0.0,1000.0,98.0,0.0,996.6,0.0,1000.0,98.0,0.0,0.0,0.0,3.469388,98.72504,0.0,0.0,0.0,996.6,0.0,-0.725040000000007
2024-01-01 04:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 04:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 05:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 05:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 06:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 06:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,98.72504,0.0,0.0,0.0,1000.0,0.0,-0.725040000000007
2024-01-01 07:00:00,0.0,999.6,0.0,1000.0,98.0,0.0,999.6,0.0,1000.0,98.0,0.0,0.0,0.0,0.4081632,98.71477,0.0,0.0,0.0,999.6,0.0,-0.7147700000000015
2024-01-01 07:30:00,0.0,998.0,0.0,1000.0,98.0,0.0,998.0,0.0,1000.0,98.0,0.0,0.0,0.0,2.040816,98.66337,0.0,0.0,0.0,998.0,0.0,-0.6633700000000005
2024-01-01 08:00:00,0.0,1000.0,0.0,997.932099,98.0,0.0,1000.0,0.0,997.932099,98.0,0.0,0.0,2.067901,0.0,98.71128,0.0,0.0,0.0,1000.0,0.0,-0.7112800000000021
2024-01-01 08:30:00,0.0,996.267901,0.0,1000.0,98.0,0.0,996.267901,0.0,1000.0,98.0,0.0,0.0,0.0,3.850466,98.6143,0.0,0.0,0.0,996.267901,0.0,-0.6143000000000001
2024-01-01 09:00:00,0.0,1000.0,0.0,996.23013,98.0,0.0,1000.0,0.0,996.23013,98.0,0.0,0.0,3.471912,0.0,98.69475,0.0,0.0,0.0,1000.0,0.0,-0.6947499999999991
2024-01-01 09:30:00,0.0,1000.0,0.0,982.83013,98.0,0.0,1000.0,0.0,982.83013,98.0,0.0,4.591254,12.46043,0.0,98.98347,0.0,0.0,0.0,995.408746,0.0,-0.983469999999997
2024-01-01 10:00:00,0.0,994.763088,0.0,1000.0,98.0,0.0,994.763088,0.0,1000.0,98.0,0.0,0.0,0.0,5.387844,98.84777,0.0,0.0,0.0,994.763088,0.0,-0.847769999999997
2024-01-01 10:30:00,0.0,995.763088,0.0,1000.0,98.0,0.0,995.763088,0.0,1000.0,98.0,0.0,0.0,0.0,4.367436,98.73778,0.0,0.0,0.0,995.763088,0.0,-0.7377800000000008
2024-01-01 11:00:00,0.0,999.771027,0.0,1000.0,98.0,0.0,999.771027,0.0,1000.0,98.0,0.0,0.0,0.0,0.2575447,98.73129,0.0,0.0,0.0,999.771027,0.0,-0.7312900000000013
2024-01-01 11:30:00,0.0,998.571027,0.0,1000.0,98.0,0.0,998.571027,0.0,1000.0,98.0,0.0,0.0,0.0,1.482034,98.69396,0.0,0.0,0.0,998.571027,0.0,-0.6939600000000041
2024-01-01 12:00:00,0.0,1000.0,0.0,975.21075,98.0,0.0,1000.0,0.0,975.21075,98.0,0.0,12.07488,12.46795,0.0,98.98286,0.0,0.0,0.0,987.92512,0.0,-0.9828600000000023
2024-01-01 12:30:00,0.0,991.38925,0.0,1000.0,98.0,0.0,991.38925,0.0,1000.0,98.0,9.106531,0.0,0.0,0.0,98.98286,0.0,-9.106531,0.0,991.38925,0.0,-0.9828600000000023
2024-01-01 13:00:00,0.0,910.23812,0.0,1000.0,98.0,0.0,910.23812,0.0,1000.0,98.0,0.0,0.0,0.0,91.99453,96.6659,0.0,0.0,0.0,910.23812,0.0,1.3341000000000065
2024-01-01 13:30:00,0.0,915.23812,0.0,1000.0,98.0,0.0,915.23812,0.0,1000.0,98.0,0.0,0.0,0.0,86.89249,94.47744,0.0,0.0,0.0,915.23812,0.0,3.5225599999999986
2024-01-01 14:00:00,0.0,917.210004,0.0,1000.0,98.0,0.0,917.210004,0.0,1000.0,98.0,82.8782,0.0,0.0,0.0,94.47744,0.0,-82.8782,0.0,917.210004,0.0,3.5225599999999986
2024-01-01 14:30:00,0.0,851.209994,0.0,1000.0,98.0,0.0,851.209994,0.0,1000.0,98.0,148.8782,0.0,0.0,0.0,94.47744,0.0,-148.8782,0.0,851.209994,0.0,3.5225599999999986
2024-01-01 15:00:00,0.0,856.2309230000001,0.0,1000.0,98.0,0.0,856.2309230000001,0.0,1000.0,98.0,143.7817,0.0,0.0,0.0,94.47744,0.0,-143.7817,0.0,856.2309230000001,0.0,3.5225599999999986
2024-01-01 15:30:00,0.0,872.030923,0.0,1000.0,98.0,0.0,872.030923,0.0,1000.0,98.0,127.9817,0.0,0.0,0.0,94.47744,0.0,-127.9817,0.0,872.030923,0.0,3.5225599999999986
2024-01-01 16:00:00,0.0,904.20368,0.0,1000.0,98.0,0.0,904.20368,0.0,1000.0,98.0,95.7963,0.0,0.0,0.0,94.47744,0.0,-95.7963,0.0,904.20368,0.0,3.5225599999999986
2024-01-01 16:30:00,0.0,900.20368,0.0,1000.0,98.0,0.0,900.20368,0.0,1000.0,98.0,99.7963,0.0,0.0,0.0,94.47744,0.0,-99.7963,0.0,900.20368,0.0,3.5225599999999986
2024-01-01 17:00:00,0.0,928.99603,0.0,1000.0,98.0,0.0,928.99603,0.0,1000.0,98.0,0.0,500.0,0.0,582.6571,79.80274,0.0,0.0,0.0,428.99603,0.0,18.19726
2024-01-01 17:30:00,0.0,964.79603,0.0,1000.0,98.0,0.0,964.79603,0.0,1000.0,98.0,0.0,500.0,0.0,546.1265,66.0481,0.0,0.0,0.0,464.79603,0.0,31.951899999999995
2024-01-01 18:00:00,0.0,983.4,0.0,1000.0,98.0,0.0,983.4,0.0,1000.0,98.0,0.0,0.0,0.0,16.93877,65.62148,0.0,0.0,0.0,983.4,0.0,32.378519999999995
2024-01-01 18:30:00,0.0,989.6,0.0,1000.0,98.0,0.0,989.6,0.0,1000.0,98.0,0.0,0.0,0.0,10.61224,65.3542,0.0,0.0,0.0,989.6,0.0,32.645799999999994
2024-01-01 19:00:00,0.0,987.59615,0.0,1000.0,98.0,0.0,987.59615,0.0,1000.0,98.0,0.0,0.0,0.0,12.65699,65.03543,0.0,0.0,0.0,987.59615,0.0,32.964569999999995
2024-01-01 19:30:00,0.0,979.99614,0.0,1000.0,98.0,0.0,979.99614,0.0,1000.0,98.0,0.0,0.0,0.0,20.4121,64.52133,0.0,0.0,0.0,979.99614,0.0,33.478669999999994
2024-01-01 20:00:00,0.0,997.0038,0.0,1000.0,98.0,0.0,997.0038,0.0,1000.0,98.0,0.0,0.0,0.0,3.057316,64.44434,0.0,0.0,0.0,997.0038,0.0,33.55566
2024-01-01 20:30:00,0.0,997.2038,0.0,1000.0,98.0,0.0,997.2038,0.0,1000.0,98.0,0.0,0.0,0.0,2.853237,64.37247,0.0,0.0,0.0,997.2038,0.0,33.62752999999999
2024-01-01 21:00:00,0.0,999.99949,0.0,1000.0,98.0,0.0,999.99949,0.0,1000.0,98.0,0.0,0.0,0.0,0.0005257687,64.37246,0.0,0.0,0.0,999.99949,0.0,33.627539999999996
2024-01-01 21:30:00,0.0,999.39949,0.0,1000.0,98.0,0.0,999.39949,0.0,1000.0,98.0,0.0,0.0,0.0,0.6127691,64.35703,0.0,0.0,0.0,999.39949,0.0,33.642970000000005
2024-01-01 22:00:00,0.0,998.8,0.0,1000.0,98.0,0.0,998.8,0.0,1000.0,98.0,0.0,0.0,0.0,1.22449,64.32619,0.0,0.0,0.0,998.8,0.0,33.67381
2024-01-01 22:30:00,0.0,989.8,0.0,1000.0,98.0,0.0,989.8,0.0,1000.0,98.0,0.0,0.0,0.0,10.40816,64.06405,0.0,0.0,0.0,989.8,0.0,33.935950000000005
2024-01-01 23:00:00,0.0,985.601416,0.0,1000.0,98.0,0.0,985.601416,0.0,1000.0,98.0,364.4588,0.0,343.059,0.0,72.01305,0.0,-364.4588,0.0,985.601416,0.0,25.986949999999993
2024-01-01 23:30:00,0.0,981.401416,0.0,1000.0,98.0,0.0,981.401416,0.0,1000.0,98.0,291.2257,0.0,267.1746,0.0,78.20374,0.0,-291.2257,0.0,981.401416,0.0,19.796260000000004
2024-01-02 00:00:00,0.0,986.60324,0.0,1000.0,98.0,0.0,986.60324,0.0,1000.0,98.0,225.719,0.0,208.0758,0.0,83.02505,0.0,-225.719,0.0,986.60324,0.0,14.974950000000007
2024-01-02 00:30:00,0.0,983.00324,0.0,1000.0,98.0,0.0,983.00324,0.0,1000.0,98.0,182.3535,0.0,162.0496,0.0,86.7799,0.0,-182.3535,0.0,983.00324,0.0,11.220100000000002
2024-01-02 01:00:00,0.0,933.99656,0.0,1000.0,98.0,0.0,933.99656,0.0,1000.0,98.0,194.7834,0.0,126.2044,0.0,89.70418,0.0,-194.7834,0.0,933.99656,0.0,8.295820000000006
2024-01-02 01:30:00,0.0,933.59656,0.0,1000.0,98.0,0.0,933.59656,0.0,1000.0,98.0,166.6974,0.0,98.28805,0.0,91.98161,0.0,-166.6974,0.0,933.59656,0.0,6.018389999999997
2024-01-02 02:00:00,0.0,997.00369,0.0,1000.0,98.0,0.0,997.00369,0.0,1000.0,98.0,81.1053,0.0,76.54681,0.0,93.75526,0.0,-81.1053,0.0,997.00369,0.0,4.244739999999993
2024-01-02 02:30:00,0.0,998.8037,0.0,1000.0,98.0,0.0,998.8037,0.0,1000.0,98.0,62.02765,0.0,59.61472,0.0,95.1366,0.0,-62.02765,0.0,998.8037,0.0,2.8633999999999986
2024-01-02 03:00:00,0.0,999.8,0.0,1000.0,98.0,0.0,999.8,0.0,1000.0,98.0,47.5755,0.0,46.42799,0.0,96.21238,0.0,-47.5755,0.0,999.8,0.0,1.787620000000004
2024-01-02 03:30:00,0.0,997.6,0.0,1000.0,98.0,0.0,997.6,0.0,1000.0,98.0,39.29607,0.0,36.15815,0.0,97.05019,0.0,-39.29607,0.0,997.6,0.0,0.9498099999999994
2024-01-02 04:00:00,0.0,990.7955,0.0,1000.0,98.0,0.0,990.7955,0.0,1000.0,98.0,37.93919,0.0,28.16,0.0,97.70269,0.0,-37.93919,0.0,990.7955,0.0,0.29730999999999597
2024-01-02 04:30:00,0.0,778.7955,0.0,1000.0,98.0,0.0,778.7955,0.0,1000.0,98.0,243.5831,0.0,21.93103,0.0,98.21085,0.0,-243.5831,0.0,778.7955,0.0,-0.21084999999999354
2024-01-02 05:00:00,0.0,777.3993,0.0,1000.0,98.0,0.0,777.3993,0.0,1000.0,98.0,240.0291,0.0,17.0799,0.0,98.60661,0.0,-240.0291,0.0,777.3993,0.0,-0.6066100000000034
2024-01-02 05:30:00,0.0,489.9994,0.0,1000.0,98.0,0.0,489.9994,0.0,1000.0,98.0,523.5739,0.0,13.30184,0.0,98.91483,0.0,-523.5739,0.0,489.9994,0.0,-0.9148299999999949
2024-01-02 06:00:00,0.0,146.6023,0.0,1000.0,98.0,0.0,146.6023,0.0,1000.0,98.0,853.3976,0.0,0.0,0.0,98.91483,0.0,-853.3976,0.0,146.6023,0.0,-0.9148299999999949
2024-01-02 06:30:00,0.0,8.202299999999923,0.0,1000.0,98.0,0.0,8.202299999999923,0.0,1000.0,98.0,991.7976,0.0,0.0,0.0,98.91483,0.0,-991.7976,0.0,8.202299999999923,0.0,-0.9148299999999949
2024-01-02 07:00:00,46.80439999999999,0.0,0.0,1000.0,98.0,46.80439999999999,0.0,0.0,1000.0,98.0,1046.804,0.0,0.0,0.0,98.91483,0.0,-999.9996000000001,0.0,0.0,0.0,-0.9148299999999949
2024-01-02 07:30:00,97.60440000000015,0.0,0.0,1000.0,98.0,97.60440000000015,0.0,0.0,1000.0,98.0,1097.604,0.0,0.0,0.0,98.91483,0.0,-999.9995999999999,0.0,0.0,0.0,-0.9148299999999949
2024-01-02 08:00:00,53.39699499999983,0.0,0.0,1000.0,98.0,53.39699499999983,0.0,0.0,1000.0,98.0,1053.441,0.0,0.0,0.0,98.91483,0.0,-1000.0440050000002,0.0,0.0,0.0,-0.9148299999999949
2024-01-02 08:30:00,80.19699500000002,0.0,0.0,1000.0,98.0,80.19699500000002,0.0,0.0,1000.0,98.0,1080.241,0.0,0.0,0.0,98.91483,0.0,-1000.044005,0.0,0.0,0.0,-0.9148299999999949
2024-01-02 09:00:00,0.0,1.4077899999999772,0.0,1000.0,98.0,0.0,1.4077899999999772,0.0,1000.0,98.0,25.79937,0.0,0.0,993.2009,73.90025,0.0,-25.79937,0.0,1.4077899999999772,0.0,24.09975
2024-01-02 09:30:00,35.59221000000002,0.0,0.0,1000.0,98.0,35.59221000000002,0.0,0.0,1000.0,98.0,62.79936,0.0,0.0,993.2009,48.88567,0.0,-27.207149999999977,0.0,0.0,0.0,49.11433
2024-01-02 10:00:00,0.0,37.43330000000015,0.0,1000.0,98.0,0.0,37.43330000000015,0.0,1000.0,98.0,965.3552,0.0,0.0,0.0,48.88567,0.0,-965.3552,0.0,37.43330000000015,0.0,49.11433
2024-01-02 10:30:00,0.0,24.83330000000001,0.0,1000.0,98.0,0.0,24.83330000000001,0.0,1000.0,98.0,977.9553,0.0,0.0,0.0,48.88567,0.0,-977.9553,0.0,24.83330000000001,0.0,49.11433
2024-01-02 11:00:00,0.0,379.1903,0.0,1000.0,98.0,0.0,379.1903,0.0,1000.0,98.0,630.6414,0.0,0.0,0.0,48.88567,0.0,-630.6414,0.0,379.1903,0.0,49.11433
2024-01-02 11:30:00,0.0,514.3903,0.0,1000.0,98.0,0.0,514.3903,0.0,1000.0,98.0,495.4414,0.0,0.0,0.0,48.88567,0.0,-495.4414,0.0,514.3903,0.0,49.11433
2024-01-02 12:00:00,0.0,535.74908,0.0,1000.0,98.0,0.0,535.74908,0.0,1000.0,98.0,476.5138,0.0,0.0,0.0,48.88567,0.0,-476.5138,0.0,535.74908,0.0,49.11433
2024-01-02 12:30:00,0.0,470.14908000000014,0.0,1000.0,98.0,0.0,470.14908000000014,0.0,1000.0,98.0,542.1137,0.0,0.0,0.0,48.88567,0.0,-542.1137,0.0,470.14908000000014,0.0,49.11433
2024-01-02 13:00:00,0.0,303.57050000000004,0.0,1000.0,98.0,0.0,303.57050000000004,0.0,1000.0,98.0,0.0,0.0,0.0,716.5886,30.8378,0.0,0.0,0.0,303.57050000000004,0.0,67.1622
2024-01-02 13:30:00,0.0,409.9704999999999,0.0,1000.0,98.0,0.0,409.9704999999999,0.0,1000.0,98.0,0.0,0.0,0.0,608.0172,15.52438,0.0,0.0,0.0,409.9704999999999,0.0,82.47561999999999
2024-01-02 14:00:00,0.0,787.7508,0.0,1000.0,98.0,0.0,787.7508,0.0,1000.0,98.0,0.0,0.0,0.0,230.9349,9.708097,0.0,0.0,0.0,787.7508,0.0,88.291903
2024-01-02 14:30:00,0.0,875.1509,0.0,1000.0,98.0,0.0,875.1509,0.0,1000.0,98.0,0.0,0.0,0.0,141.7513,6.137975,0.0,0.0,0.0,875.1509,0.0,91.862025
2024-01-02 15:00:00,0.0,245.35456,0.0,1000.0,98.0,0.0,245.35456,0.0,1000.0,98.0,755.8725,0.0,0.0,0.0,6.137975,0.0,-755.8725,0.0,245.35456,0.0,91.862025
2024-01-02 15:30:00,0.0,265.95466,0.0,1000.0,98.0,0.0,265.95466,0.0,1000.0,98.0,735.2725,0.0,0.0,0.0,6.137975,0.0,-735.2725,0.0,265.95466,0.0,91.862025
2024-01-02 16:00:00,0.0,337.59791,0.0,1000.0,98.0,0.0,337.59791,0.0,1000.0,98.0,662.402,0.0,0.0,0.0,6.137975,0.0,-662.402,0.0,337.59791,0.0,91.862025
2024-01-02 16:30:00,0.0,437.19801,0.0,1000.0,98.0,0.0,437.19801,0.0,1000.0,98.0,562.802,0.0,0.0,0.0,6.137975,0.0,-562.802,0.0,437.19801,0.0,91.862025
2024-01-02 17:00:00,0.0,640.6,0.0,1000.0,98.0,0.0,640.6,0.0,1000.0,98.0,315.1205,0.0,0.0,45.18318,5.0,0.0,-315.1205,0.0,640.6,0.0,93.0
2024-01-02 17:30:00,0.0,670.2,0.0,1000.0,98.0,0.0,670.2,0.0,1000.0,98.0,329.8,0.0,0.0,0.0,5.0,0.0,-329.8,0.0,670.2,0.0,93.0
2024-01-02 18:00:00,0.0,821.2,0.0,1000.0,98.0,0.0,821.2,0.0,1000.0,98.0,178.8,0.0,0.0,0.0,5.0,0.0,-178.8,0.0,821.2,0.0,93.0
2024-01-02 18:30:00,0.0,831.0,0.0,1000.0,98.0,0.0,831.0,0.0,1000.0,98.0,169.0,0.0,0.0,0.0,5.0,0.0,-169.0,0.0,831.0,0.0,93.0
2024-01-02 19:00:00,0.0,845.4,0.0,1000.0,98.0,0.0,845.4,0.0,1000.0,98.0,154.6,0.0,0.0,0.0,5.0,0.0,-154.6,0.0,845.4,0.0,93.0
2024-01-02 19:30:00,0.0,800.6,0.0,1000.0,98.0,0.0,800.6,0.0,1000.0,98.0,199.4,0.0,0.0,0.0,5.0,0.0,-199.4,0.0,800.6,0.0,93.0
2024-01-02 20:00:00,0.0,747.0027299999999,0.0,1000.0,98.0,0.0,747.0027299999999,0.0,1000.0,98.0,252.9973,0.0,0.0,0.0,5.0,0.0,-252.9973,0.0,747.0027299999999,0.0,93.0
2024-01-02 20:30:00,0.0,717.6027300000001,0.0,1000.0,98.0,0.0,717.6027300000001,0.0,1000.0,98.0,282.3972,0.0,0.0,0.0,5.0,0.0,-282.3972,0.0,717.6027300000001,0.0,93.0
2024-01-02 21:00:00,0.0,828.0,0.0,1000.0,98.0,0.0,828.0,0.0,1000.0,98.0,172.0,0.0,0.0,0.0,5.0,0.0,-172.0,0.0,828.0,0.0,93.0
2024-01-02 21:30:00,0.0,834.2,0.0,1000.0,98.0,0.0,834.2,0.0,1000.0,98.0,165.8,0.0,0.0,0.0,5.0,0.0,-165.8,0.0,834.2,0.0,93.0
2024-01-02 22:00:00,0.0,862.8,0.0,1000.0,98.0,0.0,862.8,0.0,1000.0,98.0,1062.616,0.0,906.9081,0.0,26.01393,0.0,-1062.616,0.0,862.8,0.0,71.98607
2024-01-02 22:30:00,0.0,838.4,0.0,1000.0,98.0,0.0,838.4,0.0,1000.0,98.0,882.315,0.0,706.3007,0.0,42.37959,0.0,-882.315,0.0,838.4,0.0,55.62041
2024-01-02 23:00:00,0.0,860.6,0.0,1000.0,98.0,0.0,860.6,0.0,1000.0,98.0,700.6934,0.0,550.0676,0.0,55.12518,0.0,-700.6934,0.0,860.6,0.0,42.87482
2024-01-02 23:30:00,0.0,827.0,0.0,1000.0,98.0,0.0,827.0,0.0,1000.0,98.0,610.1357,0.0,428.393,0.0,65.05145,0.0,-610.1357,0.0,827.0,0.0,32.94855
2024-01-03 00:00:00,0.0,884.8,0.0,1000.0,98.0,0.0,884.8,0.0,1000.0,98.0,0.0,0.0,0.0,117.551,62.09084,0.0,0.0,0.0,884.8,0.0,35.90916
2024-01-03 00:30:00,0.0,913.40001,0.0,1000.0,98.0,0.0,913.40001,0.0,1000.0,98.0,0.0,0.0,0.0,88.36734,59.86523,0.0,0.0,0.0,913.40001,0.0,38.13477
2024-01-03 01:00:00,0.0,964.40001,0.0,1000.0,98.0,0.0,964.40001,0.0,1000.0,98.0,426.5618,0.0,383.1426,0.0,68.74301,0.0,-426.5618,0.0,964.40001,0.0,29.256990000000002
2024-01-03 01:30:00,0.0,945.6,0.0,1000.0,98.0,0.0,945.6,0.0,1000.0,98.0,358.8814,0.0,298.3918,0.0,75.65703,0.0,-358.8814,0.0,945.6,0.0,22.342969999999994
2024-01-03 02:00:00,0.0,943.0,0.0,1000.0,98.0,0.0,943.0,0.0,1000.0,98.0,294.1303,0.0,232.3877,0.0,81.04168,0.0,-294.1303,0.0,943.0,0.0,16.95832
2024-01-03 02:30:00,0.0,958.0,0.0,1000.0,98.0,0.0,958.0,0.0,1000.0,98.0,226.6773,0.0,180.9837,0.0,85.23524,0.0,-226.6773,0.0,958.0,0.0,12.764759999999995
2024-01-03 03:00:00,0.0,942.19953,0.0,1000.0,98.0,0.0,942.19953,0.0,1000.0,98.0,201.6273,0.0,140.9503,0.0,88.5012,0.0,-201.6273,0.0,942.19953,0.0,9.498800000000003
2024-01-03 03:30:00,0.0,917.39952,0.0,1000.0,98.0,0.0,917.39952,0.0,1000.0,98.0,194.6129,0.0,109.7722,0.0,91.04472,0.0,-194.6129,0.0,917.39952,0.0,6.955280000000002
2024-01-03 04:00:00,0.0,943.39894,0.0,1000.0,98.0,0.0,943.39894,0.0,1000.0,98.0,143.8364,0.0,85.49067,0.0,93.02562,0.0,-143.8364,0.0,943.39894,0.0,4.9743799999999965
2024-01-03 04:30:00,0.0,811.9989400000001,0.0,1000.0,98.0,0.0,811.9989400000001,0.0,1000.0,98.0,255.94,0.0,66.5802,0.0,94.56835,0.0,-255.94,0.0,811.9989400000001,0.0,3.4316500000000048
2024-01-03 05:00:00,0.0,740.203,0.0,1000.0,98.0,0.0,740.203,0.0,1000.0,98.0,259.797,0.0,0.0,0.0,94.56835,0.0,-259.797,0.0,740.203,0.0,3.4316500000000048
2024-01-03 05:30:00,0.0,487.6030999999999,0.0,1000.0,98.0,0.0,487.6030999999999,0.0,1000.0,98.0,512.3969,0.0,0.0,0.0,94.56835,0.0,-512.3969,0.0,487.6030999999999,0.0,3.4316500000000048
2024-01-03 06:00:00,0.0,198.796341,0.0,1000.0,98.0,0.0,198.796341,0.0,1000.0,98.0,0.0,0.0,0.0,817.5547,73.97756,0.0,0.0,0.0,198.796341,0.0,24.022440000000003
2024-01-03 06:30:00,0.0,56.99634099999992,0.0,1000.0,98.0,0.0,56.99634099999992,0.0,1000.0,98.0,0.0,0.0,0.0,962.2486,49.74254,0.0,0.0,0.0,56.99634099999992,0.0,48.25746
2024-01-03 07:00:00,0.0,30.19762000000003,0.0,1000.0,98.0,0.0,30.19762000000003,0.0,1000.0,98.0,969.8022,0.0,0.0,0.0,49.74254,0.0,-969.8022,0.0,30.19762000000003,0.0,48.25746
2024-01-03 07:30:00,0.0,47.39761999999996,0.0,1000.0,98.0,0.0,47.39761999999996,0.0,1000.0,98.0,952.6023,0.0,0.0,0.0,49.74254,0.0,-952.6023,0.0,47.39761999999996,0.0,48.25746
2024-01-03 08:00:00,0.0,46.25445000000002,0.0,1000.0,98.0,0.0,46.25445000000002,0.0,1000.0,98.0,954.3226,0.0,0.0,0.0,49.74254,0.0,-954.3226,0.0,46.25445000000002,0.0,48.25746
2024-01-03 08:30:00,0.0,97.25445000000002,0.0,1000.0,98.0,0.0,97.25445000000002,0.0,1000.0,98.0,903.3226,0.0,0.0,0.0,49.74254,0.0,-903.3226,0.0,97.25445000000002,0.0,48.25746
2024-01-03 09:00:00,0.0,164.32339999999988,0.0,1000.0,98.0,0.0,164.32339999999988,0.0,1000.0,98.0,838.427,0.0,0.0,0.0,49.74254,0.0,-838.427,0.0,164.32339999999988,0.0,48.25746
2024-01-03 09:30:00,0.0,153.72339999999997,0.0,1000.0,98.0,0.0,153.72339999999997,0.0,1000.0,98.0,849.027,0.0,0.0,0.0,49.74254,0.0,-849.027,0.0,153.72339999999997,0.0,48.25746
2024-01-03 10:00:00,0.0,736.6955,0.0,1000.0,98.0,0.0,736.6955,0.0,1000.0,98.0,78.80405,0.0,0.0,204.9086,44.58175,0.0,-78.80405,0.0,736.6955,0.0,53.41825
2024-01-03 10:30:00,0.0,705.0954999999999,0.0,1000.0,98.0,0.0,705.0954999999999,0.0,1000.0,98.0,110.404,0.0,0.0,204.9086,39.42096,0.0,-110.404,0.0,705.0954999999999,0.0,58.57904
2024-01-03 11:00:00,0.0,1000.0,0.0,775.0272199999999,98.0,0.0,1000.0,0.0,775.0272199999999,98.0,64.00417,0.0,268.5691,0.0,45.64397,0.0,-64.00417,0.0,1000.0,0.0,52.35603
2024-01-03 11:30:00,0.0,1000.0,0.0,760.6272200000001,98.0,0.0,1000.0,0.0,760.6272200000001,98.0,49.60415,0.0,268.5691,0.0,51.86697,0.0,-49.60415,0.0,1000.0,0.0,46.13303
2024-01-03 12:00:00,0.0,1000.0,0.0,616.4,98.0,0.0,1000.0,0.0,616.4,98.0,55.20384,0.0,418.3957,0.0,61.5616,0.0,-55.20384,0.0,1000.0,0.0,36.4384
2024-01-03 12:30:00,0.0,1000.0,0.0,637.4,98.0,0.0,1000.0,0.0,637.4,98.0,76.20383,0.0,366.9484,0.0,70.06414,0.0,-76.20383,0.0,1000.0,0.0,27.935860000000005
2024-01-03 13:00:00,0.0,1000.0,0.0,576.7635499999999,98.0,0.0,1000.0,0.0,576.7635499999999,98.0,0.0,81.99743,285.7797,0.0,76.68593,0.0,0.0,0.0,918.00257,0.0,21.31407
2024-01-03 13:30:00,0.0,1000.0,0.0,722.36365,98.0,0.0,1000.0,0.0,722.36365,98.0,63.6026,0.0,222.5655,0.0,81.84298,0.0,-63.6026,0.0,1000.0,0.0,16.157020000000003
